@relation VIRTUAL
@attribute x real
@attribute y real
@attribute class {0,1,2}

@data
4.696,4.023,2
1.933,3.269,0
3.495,5.646,2
1.105,2.027,1
4.597,4.312,2
1.630,4.468,2
3.467,2.287,2
3.425,4.492,2
1.848,4.094,0
3.276,5.969,2
1.855,2.304,1
3.745,2.977,2
1.516,2.587,1
1.066,3.808,0
4.270,3.353,2
3.258,3.170,0
3.631,3.703,2
3.037,3.417,0
1.493,2.445,1
1.465,4.042,0
2.266,3.864,0
3.225,3.374,2
3.164,3.967,2
1.293,2.731,1
1.390,2.393,1
1.605,2.298,1
3.608,3.729,0
5.286,4.277,2
2.105,3.357,0
1.035,2.260,1
2.634,4.583,2
2.110,3.740,0
3.458,3.675,0
1.752,3.983,0
3.057,5.311,2
1.729,2.339,1
2.765,2.269,1
1.084,3.873,1
0.880,2.823,0
1.274,2.648,1
0.841,4.121,0
1.092,2.627,1
5.197,2.269,2
2.837,3.633,0
4.732,5.093,2
4.443,3.953,2
2.594,4.862,2
1.367,4.862,0
1.210,2.145,1
1.331,3.761,0
2.597,3.486,0
2.332,3.516,0
1.714,2.815,1
3.526,4.577,2
1.145,3.352,1
1.719,2.234,1
2.603,2.230,2
2.059,2.447,1
2.548,4.841,2
1.886,3.233,0
4.325,5.136,2
1.457,2.279,1
5.281,5.097,2
2.943,5.028,0
1.482,5.339,0
1.462,3.067,0
3.084,2.396,2
1.334,1.964,1
4.674,3.885,2
2.255,3.610,0
1.230,4.194,0
4.808,2.263,2
1.230,2.636,1
1.249,2.592,1
1.314,5.123,0
3.262,3.836,2
2.032,2.426,1
3.966,2.818,2
2.028,3.307,0
4.359,5.186,2
7.558,5.449,2
1.295,3.092,0
1.409,2.256,1
2.744,4.189,0
2.666,6.287,2
1.580,2.177,1
1.550,2.017,1
0.941,3.223,0
1.486,5.124,0
3.404,5.288,2
3.539,3.188,0
1.207,3.109,1
2.048,5.751,0
1.276,3.132,0
1.342,4.254,0
1.876,3.971,0
1.637,2.506,1
1.170,2.317,1
2.511,2.888,0
1.320,1.859,1
1.535,4.233,0
3.500,5.601,2
0.984,2.421,1
1.153,2.392,1
2.149,4.401,0
1.554,2.127,1
1.242,2.614,1
3.865,5.102,2
0.893,3.616,1
1.874,2.012,1
1.134,2.471,1
1.361,2.783,0
2.167,5.933,0
1.771,2.398,1
1.713,3.186,0
1.342,2.633,1
3.476,4.220,0
1.381,2.579,1
1.240,3.089,0
2.478,4.491,0
0.994,2.563,1
1.273,2.308,1
1.541,2.134,1
3.705,6.168,2
1.788,3.230,0
1.247,2.174,1
1.822,2.572,1
1.211,2.306,1
1.581,3.447,0
1.449,2.531,1
1.106,2.282,1
1.603,3.221,0
1.198,4.664,0
2.146,3.475,1
4.817,3.619,2
4.246,4.224,2
3.163,3.313,2
3.506,4.261,2
4.532,5.473,2
0.913,3.510,0
3.786,3.353,2
4.535,2.958,2
3.434,3.655,2
1.925,3.151,0
1.253,2.948,0
2.851,5.016,0
1.196,4.757,0
1.250,4.865,0
2.513,4.140,0
0.864,3.759,0
3.552,3.240,2
2.167,3.689,0
1.576,2.017,1
1.556,2.411,1
1.147,2.613,1
1.395,2.149,1
1.002,2.641,1
3.723,4.398,2
2.126,4.407,0
2.578,3.041,2
2.434,3.267,2
2.387,3.970,2
1.302,3.650,0
4.274,3.775,2
1.403,5.712,0
1.319,2.148,1
1.143,2.192,1
2.103,6.013,0
4.805,4.146,2
1.060,3.686,0
4.830,6.711,2
1.635,2.386,1
3.837,4.090,2
3.994,3.350,2
3.991,3.895,2
1.659,2.578,1
1.127,5.679,0
4.063,2.767,2
2.150,3.212,0
1.409,3.468,0
1.689,3.668,0
1.027,2.598,1
1.722,3.519,1
1.818,3.079,0
1.547,3.531,0
1.453,4.118,0
1.055,2.111,1
3.655,2.844,0
1.598,2.618,1
1.545,2.365,1
1.485,4.036,0
1.154,2.114,1
3.236,4.204,2
0.863,2.658,1
3.107,3.681,0
2.843,5.094,0
1.276,2.100,1
2.969,4.206,0
3.858,5.987,2
1.485,2.236,1
2.492,2.843,0
1.085,2.567,1
3.627,4.159,2
1.358,2.355,1
3.074,4.299,2
1.646,2.255,1
1.394,2.378,1
2.145,2.750,1
3.853,3.513,2
1.752,3.809,0
1.651,4.167,0
2.143,4.878,0
2.767,3.510,0
0.909,4.470,0
3.033,3.253,2
1.998,3.095,0
4.342,3.744,2
2.006,2.157,1
0.877,2.604,1
1.868,2.295,1
1.518,2.401,1
1.868,4.127,0
2.410,3.252,2
2.601,2.094,1
1.961,2.508,1
3.004,2.947,2
2.574,5.511,0
4.090,3.508,2
3.623,2.976,2
1.328,3.556,0
1.315,4.266,0
1.205,2.346,1
1.085,2.510,1
1.299,2.926,1
1.431,2.309,1
1.870,2.561,1
3.489,4.444,2
3.567,4.398,2
5.539,3.403,2
2.650,3.267,2
1.300,2.448,1
1.881,4.073,0
1.322,2.122,1
1.451,3.991,0
1.389,2.426,1
1.488,2.326,1
1.169,3.194,0
1.753,4.060,0
3.508,4.705,2
1.149,3.848,0
1.201,2.380,1
1.212,2.109,1
1.481,1.977,1
2.686,4.140,2
4.935,3.929,2
5.250,4.415,2
2.439,3.959,0
5.927,3.784,2
1.109,2.663,1
1.146,2.331,1
1.827,2.976,1
3.409,4.301,2
3.832,3.890,2
1.847,4.796,0
2.553,3.420,0
1.541,2.477,1
1.376,2.194,1
2.964,2.556,2
4.448,4.537,2
1.495,2.387,1
4.084,3.530,2
1.487,2.496,1
1.435,4.256,0
2.037,3.289,0
6.235,4.693,2
4.040,2.858,2
1.715,2.354,1
1.136,4.355,0
1.249,3.066,0
1.456,3.255,0
5.561,4.012,2
2.080,3.733,2
3.173,3.952,2
3.881,3.560,2
1.783,3.171,0
3.418,4.502,2
2.329,3.198,0
1.479,2.668,1
2.672,2.736,1
1.094,3.092,1
1.370,2.124,1
0.915,3.709,0
2.900,7.583,2
1.249,5.606,0
2.928,3.157,2
2.185,2.598,1
1.049,4.449,0
2.609,3.508,0
1.727,2.283,1
3.683,4.385,2
2.821,3.147,2
1.259,3.333,1
2.900,4.005,0
2.188,3.194,0
3.917,5.061,2
1.364,2.556,1
4.248,4.258,2
4.582,4.595,2
6.584,3.506,2
3.902,3.759,2
1.580,2.656,1
2.175,4.011,0
1.724,5.211,0
0.963,3.278,0
3.857,6.981,2
1.225,2.391,1
1.639,2.326,1
3.823,3.876,0
1.335,3.401,0
1.254,2.056,1
1.827,4.377,0
1.490,2.915,1
2.556,5.663,0
3.587,3.649,2
1.541,3.890,0
3.417,3.220,2
1.279,2.212,1
4.474,5.335,2
1.366,3.502,0
3.099,5.427,2
3.401,4.137,0
2.870,3.910,2
1.924,2.504,1
1.483,3.473,0
1.297,3.099,1
1.679,2.185,1
3.099,4.284,0
1.479,3.121,0
1.521,2.652,1
2.177,2.876,1
2.012,4.049,0
4.727,3.445,2
1.796,2.472,1
1.671,3.209,0
2.192,4.952,2
1.850,4.556,0
3.174,4.910,2
8.627,3.872,2
1.729,2.312,1
1.363,3.165,1
5.403,1.834,2
1.476,2.439,1
1.710,3.083,0
1.359,3.199,1
2.292,2.266,1
2.322,2.427,1
2.522,4.273,2
4.386,2.568,2
4.160,3.028,2
1.698,2.345,1
1.871,2.562,1
4.665,2.688,2
3.068,4.133,0
2.205,2.446,2
3.248,5.025,2
1.729,3.097,1
3.443,2.605,2
4.244,8.697,2
1.193,4.130,0
1.767,4.359,0
1.599,1.994,1
2.992,7.044,2
1.622,3.933,0
1.179,2.976,1
2.173,4.344,0
1.019,1.883,1
1.870,4.846,0
1.999,3.108,0
5.211,4.077,2
0.771,3.166,0
5.347,3.089,2
1.684,2.501,1
1.312,2.526,1
2.461,2.164,1
2.550,4.335,2
3.600,4.817,2
1.252,2.952,0
4.873,3.580,2
1.826,3.294,0
4.326,3.696,2
2.641,4.371,0
1.167,3.854,0
1.737,3.687,0
1.737,3.522,0
2.278,4.395,2
1.415,2.625,1
1.444,2.147,1
1.646,3.774,0
3.190,2.414,2
3.265,6.498,2
1.434,2.117,1
4.058,2.990,2
2.161,5.358,0
3.759,4.061,2
1.335,4.011,0
1.702,1.902,1
4.128,4.093,2
3.034,2.872,2
1.671,2.375,1
1.128,2.601,1
1.669,3.461,0
2.181,4.461,0
2.219,2.449,1
5.527,2.069,2
1.402,2.591,1
4.128,3.503,2
1.292,3.012,1
0.880,2.380,1
4.204,3.823,2
1.924,2.095,1
1.393,4.353,0
1.780,2.954,1
1.123,2.903,1
5.541,3.028,2
1.187,5.294,0
2.224,3.854,2
2.384,3.535,2
1.454,3.715,0
2.615,3.148,2
2.155,3.516,0
3.260,3.397,2
1.305,2.974,1
2.939,3.745,2
2.052,2.581,1
2.373,3.563,0
3.506,4.170,0
4.391,2.724,2
1.126,3.970,0
1.098,1.981,1
2.841,4.258,2
1.077,2.335,1
0.668,4.238,0
4.564,2.625,2
0.993,2.364,1
1.699,3.471,0
2.549,5.227,0
1.789,3.083,1
1.070,2.592,1
1.383,2.351,1
1.635,2.344,1
1.415,2.497,1
1.938,3.490,0
2.956,3.114,2
1.548,2.945,0
4.196,4.681,2
2.725,4.039,2
0.885,4.444,0
1.922,3.865,0
1.628,2.463,1
2.173,3.678,0
3.332,4.433,2
1.642,2.622,1
3.441,3.225,2
4.571,4.910,2
2.818,4.934,2
5.092,4.376,2
1.346,3.227,1
1.244,2.851,1
1.345,3.398,0
2.901,2.550,2
2.862,3.115,2
2.203,4.707,0
0.679,3.632,0
2.062,4.442,0
1.318,2.770,1
4.232,4.039,2
1.575,2.130,1
1.563,1.883,1
2.223,3.513,0
4.680,2.712,2
1.337,2.113,1
2.699,3.482,0
1.643,3.239,0
1.704,3.714,0
1.742,2.123,1
4.584,4.642,2
2.352,4.301,0
1.345,3.688,0
1.717,3.263,0
2.050,7.047,0
2.216,3.082,0
1.891,4.262,0
1.174,2.189,1
4.777,2.979,2
1.312,2.683,1
0.978,1.927,1
0.991,3.566,0
1.314,2.941,1
1.717,3.301,0
1.399,4.287,0
0.442,3.327,0
1.066,4.077,0
3.509,3.010,2
4.306,3.317,2
5.737,3.393,2
3.675,4.548,2
3.276,10.714,2
2.904,5.057,2
1.505,2.687,1
1.452,2.540,1
2.181,2.846,0
4.042,4.119,2
2.309,4.322,0
4.124,7.121,2
1.800,4.702,0
1.253,3.565,0
3.308,3.762,0
4.361,3.976,2
1.271,2.569,1
1.682,3.736,0
1.433,2.215,1
1.545,2.194,1
4.330,2.940,2
4.900,6.239,2
4.554,3.304,2
2.964,5.991,2
1.340,2.301,1
3.039,5.504,2
1.101,4.535,0
1.765,2.507,1
1.678,2.339,1
1.814,2.510,1
1.634,2.196,1
2.174,5.036,0
5.434,3.924,2
2.544,3.703,0
3.908,5.347,2
3.745,3.597,2
3.065,4.196,2
1.191,3.487,0
3.400,4.457,2
1.401,2.550,1
1.320,2.490,1
3.127,3.900,0
3.416,2.340,2
2.289,4.384,0
3.152,2.662,2
2.489,2.749,2
0.847,2.329,1
1.610,2.760,1
2.693,3.738,2
1.190,3.565,0
1.423,3.160,1
2.517,4.171,0
2.407,3.423,0
2.419,4.585,0
1.408,2.125,1
2.384,2.920,1
4.348,4.348,2
1.678,2.044,1
2.174,3.403,0
2.155,3.861,0
2.832,4.783,2
3.925,3.275,2
2.456,2.227,2
1.932,3.543,0
3.019,6.204,2
2.743,3.321,0
1.851,2.448,1
3.758,3.821,2
0.935,4.006,0
3.277,3.312,2
3.505,5.034,2
2.616,4.319,2
2.147,4.478,0
1.035,2.404,1
1.697,3.137,0
2.299,2.548,1
2.741,3.895,0
1.007,5.052,0
2.387,3.206,0
2.441,3.674,0
1.611,2.307,1
1.745,3.217,1
3.288,3.849,0
0.885,5.703,0
0.963,3.287,0
1.335,2.018,1
3.007,2.720,2
4.634,5.200,2
1.950,2.854,1
2.962,4.131,2
5.125,3.013,2
1.604,2.234,1
0.977,2.691,1
1.586,3.159,0
0.980,2.302,1
2.739,2.901,1
1.560,3.665,0
1.813,2.221,1
0.978,2.527,1
1.500,4.364,0
1.259,2.686,1
1.238,2.582,1
1.433,4.382,0
1.201,2.457,1
5.714,5.377,2
2.449,5.378,2
1.758,2.765,1
4.065,5.098,2
2.013,2.238,1
2.710,4.200,0
1.930,3.433,0
1.290,2.725,1
1.100,4.883,0
3.333,4.776,2
3.209,4.790,0
1.352,2.685,1
1.254,2.494,1
1.887,2.381,1
3.276,3.400,0
4.962,3.313,2
5.011,3.426,2
1.543,2.491,1
3.400,3.280,0
5.625,3.151,2
2.591,3.181,0
3.953,3.390,2
3.893,2.136,2
1.585,2.772,1
1.985,2.447,1
1.258,4.606,0
3.408,3.238,0
3.624,3.199,2
4.355,2.670,2
3.703,2.480,2
1.798,3.027,1
2.585,3.348,2
4.092,5.128,2
4.854,4.860,2
1.180,6.482,0
1.373,2.147,1
1.898,2.322,1
1.592,6.243,0
3.098,5.980,2
2.621,3.969,0
4.863,5.478,2
2.463,2.455,1
2.128,2.864,0
2.265,5.994,2
1.228,2.900,0
4.134,4.439,2
3.165,2.832,2
2.233,3.781,0
1.962,2.200,2
3.284,4.030,2
5.109,3.309,0
1.906,2.541,1
2.707,3.478,2
4.238,6.174,2
3.979,5.366,2
1.044,2.267,1
1.413,2.513,1
1.936,4.888,0
2.428,2.972,1
2.270,2.875,0
3.431,4.314,2
1.857,1.911,1
1.612,3.801,0
2.135,4.281,0
0.091,4.144,0
1.002,2.479,1
1.827,2.616,1
3.593,3.998,0
3.095,3.127,0
1.185,2.390,1
3.657,3.657,2
1.227,2.532,1
1.756,2.173,1
2.879,4.631,2
2.405,3.469,0
1.535,4.480,0
1.242,2.177,1
6.000,3.651,2
1.708,4.460,0
4.371,3.398,2
1.139,1.922,1
2.371,4.038,2
2.232,3.069,0
4.153,3.134,2
2.028,4.628,0
2.823,5.626,2
1.594,5.912,0
1.511,2.304,1
1.437,1.958,1
1.598,4.910,0
0.987,2.796,1
4.144,2.672,2
1.286,2.234,1
2.473,4.244,0
2.784,3.223,0
1.409,2.544,1
3.877,3.458,2
1.611,2.454,1
1.894,6.748,0
4.729,4.512,2
1.211,2.254,1
1.708,3.631,0
2.624,3.332,2
2.284,4.339,0
2.643,3.691,0
1.793,2.683,1
3.785,3.367,0
3.873,2.843,2
1.011,2.219,1
1.370,2.442,1
0.989,2.061,1
2.605,3.009,0
5.976,2.650,2
2.715,3.587,0
2.071,2.341,1
2.327,4.344,0
1.993,2.673,1
1.702,4.467,0
1.914,2.274,1
2.829,2.448,2
2.918,3.195,2
2.997,4.055,0
1.076,3.567,0
1.446,2.438,1
3.155,3.113,2
2.963,4.095,2
1.395,4.148,0
5.847,4.124,2
1.942,2.119,1
1.893,2.298,1
6.670,3.374,0
4.297,5.389,2
3.175,3.445,2
1.513,3.554,0
3.713,2.673,2
2.864,3.688,2
1.117,2.508,1
1.827,2.712,0
4.720,3.070,2
1.457,2.067,1
1.700,2.312,1
2.103,5.489,2
1.602,2.254,1
1.666,4.230,0
1.352,2.327,1
0.948,1.940,1
2.690,5.656,2
4.960,2.679,2
1.490,3.125,0
1.295,2.662,1
3.855,4.645,0
1.412,3.349,0
5.416,3.441,2
1.151,4.765,0
2.959,4.160,0
1.552,3.031,0
3.502,5.414,2
1.166,2.299,1
2.442,4.593,2
3.291,3.834,2
5.580,4.341,2
3.147,4.213,2
3.833,3.883,0
2.399,4.820,2
5.005,5.382,2
4.327,5.463,2
4.502,4.148,2
1.427,2.086,1
1.429,2.347,1
3.116,3.474,2
1.728,2.590,1
1.803,3.119,1
1.128,2.590,1
1.491,3.574,0
3.391,4.773,2
1.798,2.920,0
4.178,3.239,2
3.919,2.658,2
5.534,5.569,2
6.312,3.599,2
1.113,4.013,0
1.181,2.090,1
1.295,3.317,0
3.575,3.848,2
1.609,1.821,1
1.690,2.671,1
4.507,3.533,2
1.141,2.326,1
3.733,4.874,2
1.648,2.276,1
1.064,2.553,1
1.319,2.118,1
2.894,2.985,2
1.724,3.879,0
1.284,2.470,1
2.315,2.800,0
3.985,6.002,2
4.430,4.394,2
1.999,5.085,0
0.785,4.174,0
2.365,4.803,0
3.462,2.672,2
4.340,3.502,2
1.351,4.530,0
1.507,2.050,1
2.302,5.225,2
4.020,4.142,2
1.445,2.158,1
1.144,2.096,1
1.646,4.840,0
1.126,2.075,1
2.081,2.531,1
2.734,5.338,0
1.608,2.429,1
2.368,3.889,0
3.085,3.391,2
2.431,3.698,0
1.823,2.352,1
2.344,4.674,0
1.458,4.052,0
2.547,2.832,2
1.654,2.215,1
1.746,3.672,0
1.490,2.396,1
1.533,5.748,0
1.061,2.305,1
3.812,3.558,2
1.788,3.790,0
1.253,2.391,1
1.459,2.742,1
2.635,4.151,0
1.742,4.514,0
1.444,2.675,1
1.384,4.201,0
1.332,4.829,0
1.592,2.141,1
3.533,3.537,2
2.082,3.681,2
3.129,3.538,0
1.497,3.359,0
4.288,3.852,2
1.609,3.504,0
1.319,2.115,1
3.394,3.235,2
0.902,3.496,0
1.851,5.230,0
1.338,4.235,0
1.180,2.504,1
2.751,2.281,1
1.760,3.752,0
2.400,3.099,2
3.457,6.010,2
1.961,3.665,0
2.165,2.529,1
1.480,4.666,0
1.267,2.227,1
2.512,3.050,2
1.986,2.690,1
1.094,3.545,0
2.435,4.234,0
1.271,2.937,1
1.797,5.259,0
1.346,4.681,0
0.911,4.360,0
4.047,3.783,2
1.711,2.177,1
0.980,2.438,1
1.626,1.873,1
1.542,2.266,1
2.087,2.693,0
2.161,2.980,2
1.422,2.794,1
1.994,3.279,0
3.058,6.617,2
1.668,2.412,1
1.280,3.296,1
2.455,3.809,2
1.013,2.589,1
3.134,3.254,2
3.574,2.089,2
4.032,4.824,2
3.303,2.796,2
1.270,1.909,1
4.194,5.056,2
1.052,2.644,1
5.684,3.697,2
2.707,5.823,2
3.212,3.187,0
3.715,3.974,2
1.821,3.989,0
7.170,5.670,2
1.960,2.025,1
2.236,3.868,2
1.529,4.413,0
2.637,6.492,2
3.613,3.290,2
1.918,4.314,0
2.318,4.798,0
5.409,3.237,2
2.854,6.407,2
1.651,4.556,0
1.263,2.765,1
1.212,4.716,0
1.958,4.092,0
2.657,3.458,2
1.373,3.453,0
1.974,1.990,1
1.058,2.705,1
4.897,3.138,2
3.415,3.216,2
2.076,3.210,2
2.480,3.988,2
5.151,3.820,2
1.502,3.085,1
3.060,5.105,0
2.690,5.513,2
1.298,2.986,0
2.504,3.515,0
1.694,2.537,1
2.162,2.363,1
3.543,3.355,2
5.254,4.256,2
1.422,2.337,1
2.676,3.162,2
2.709,3.401,0
1.634,2.544,1
1.134,2.308,1
1.256,3.832,0
1.430,2.400,1
3.199,4.740,2
2.960,2.661,2
1.516,2.394,1
1.720,2.958,0
1.219,2.435,1
1.990,3.330,0
1.599,2.615,1
2.392,2.314,1
0.967,2.983,1
5.533,1.996,2
2.193,2.211,1
2.001,2.965,0
1.563,3.162,0
2.109,3.076,0
1.001,2.187,1
1.177,4.488,0
1.379,2.161,1
2.211,2.212,1
1.442,2.633,1
3.263,3.997,0
1.116,2.245,1
3.507,2.505,2
3.001,3.221,2
2.861,4.489,2
2.463,5.674,2
2.565,3.825,0
2.785,3.922,0
1.446,2.451,1
1.417,2.357,1
2.458,2.553,0
4.479,6.219,2
1.235,2.199,1
1.317,3.436,1
1.475,2.289,1
3.542,4.142,2
5.808,4.962,2
4.439,4.168,2
3.154,2.423,2
3.240,2.215,2
3.138,3.920,0
1.804,5.125,2
1.917,4.043,0
5.607,2.997,2
3.608,3.538,2
5.589,5.592,2
1.019,3.056,0
1.140,2.328,1
1.514,2.022,1
1.216,4.489,0
4.114,6.354,2
1.264,2.962,1
8.152,3.964,2
0.995,2.366,1
3.876,3.627,2
1.280,1.808,1
1.044,3.847,1
4.244,4.053,2
4.224,4.134,2
2.741,3.487,0
1.942,2.475,1
1.905,2.675,1
1.003,2.993,0
1.299,2.794,1
0.959,3.060,1
3.423,6.251,2
5.559,2.514,2
1.538,2.869,1
1.154,2.750,1
2.787,3.920,0
1.709,2.119,1
1.227,1.996,1
2.685,6.178,0
3.931,4.168,2
1.364,5.655,0
3.270,4.211,2
2.680,3.971,0
1.766,2.208,1
1.393,2.289,1
1.010,3.782,0
1.234,2.177,1
2.049,3.263,2
2.627,2.688,0
3.471,4.475,2
3.688,2.631,2
1.389,3.528,0
1.776,2.515,1
1.890,3.119,0
4.193,4.771,2
2.543,4.107,0
1.103,2.166,1
2.629,3.599,0
1.325,4.195,0
0.647,4.952,0
1.682,2.333,1
1.574,2.742,1
1.144,3.782,0
3.293,3.273,0
3.018,3.856,2
1.275,3.924,0
4.106,3.419,2
0.965,2.404,1
4.750,3.571,0
1.159,2.559,1
1.032,3.105,0
3.082,3.008,2
5.384,3.755,2
6.366,3.022,2
3.884,2.561,2
1.668,2.924,0
1.402,2.092,1
1.456,2.629,1
1.408,2.482,1
2.555,3.022,2
1.874,2.896,0
1.021,1.930,1
4.700,3.875,2
4.100,7.249,2
2.865,3.382,2
0.805,3.757,0
1.306,1.910,1
2.812,4.474,2
2.637,4.844,2
1.144,2.627,1
6.259,4.356,2
4.474,4.272,2
2.045,2.709,1
1.293,2.409,1
1.944,2.609,1
6.740,3.406,2
3.058,3.161,2
1.862,2.197,1
3.872,3.660,2
1.312,2.167,1
0.965,2.109,1
2.403,3.526,0
3.349,2.235,2
1.292,2.629,1
1.172,2.451,1
2.180,4.673,0
1.029,2.392,1
2.531,3.797,0
4.175,4.934,2
0.743,4.170,0
1.575,5.345,0
4.964,2.964,2
2.679,2.640,1
1.323,2.943,0
1.299,3.177,0
1.102,4.351,0
1.704,3.674,0
2.270,4.158,0
2.311,3.947,0
1.054,5.281,0
2.466,4.107,0
1.620,3.730,0
4.557,3.598,2
4.151,5.717,2
1.684,5.932,0
0.864,4.518,0
1.249,3.597,0
1.512,4.061,0
1.442,3.385,0
2.694,4.172,2
3.639,4.002,2
1.546,2.473,1
3.968,3.235,0
1.831,2.776,1
1.958,2.678,1
3.340,4.062,2
1.433,2.659,1
2.024,3.674,0
3.731,4.933,2
1.095,2.568,1
1.052,3.532,0
6.361,4.283,2
5.151,3.087,2
1.544,4.388,0
2.330,2.083,1
1.189,2.323,1
1.841,2.803,1
4.745,2.604,2
2.323,3.673,0
3.381,3.544,2
1.422,3.749,0
1.138,2.198,1
1.446,2.800,1
5.880,3.378,2
3.622,2.822,2
3.857,2.296,2
1.003,3.640,0
5.053,2.876,2
1.366,2.928,0
0.704,5.449,0
1.487,3.329,1
2.727,4.083,1
2.360,2.230,1
3.220,4.157,2
1.352,2.782,1
1.224,2.638,1
2.992,3.654,0
2.354,5.145,2
1.028,1.971,1
1.261,1.957,1
2.032,4.208,0
1.367,2.964,0
1.145,2.548,1
2.185,3.483,2
4.098,3.264,2
1.313,3.316,1
1.311,2.991,0
4.586,3.425,2
2.583,4.070,2
4.201,7.295,2
2.582,4.619,0
1.351,4.226,0
5.448,3.114,2
1.268,2.522,1
1.679,2.756,1
2.152,5.324,0
1.673,4.492,0
2.419,4.916,2
1.064,3.403,1
3.495,4.762,2
2.184,3.917,0
1.484,3.597,0
2.396,4.443,0
2.382,2.168,1
2.234,3.671,0
1.121,2.420,1
1.045,3.157,0
3.343,3.067,2
1.032,3.155,0
6.430,4.710,2
2.991,4.310,2
3.421,4.685,2
5.111,4.548,2
3.980,5.261,2
3.680,2.671,2
3.157,2.395,1
1.247,2.322,1
1.639,2.110,1
1.985,2.496,1
1.373,3.451,0
5.311,3.010,2
4.356,3.869,2
1.112,4.403,0
1.484,2.303,1
1.754,2.153,1
1.492,2.766,0
3.149,7.949,2
2.594,2.330,1
5.738,4.463,2
1.170,3.019,1
2.712,3.551,2
1.608,4.844,0
1.938,2.306,1
2.199,2.922,0
2.454,2.603,1
1.122,3.402,0
