@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.15553,0.36609,n
0.38119,0.85264,n
0.23533,0.30257,p
0.41234,0.66494,n
0.11546,0.54397,n
0.68660,0.82058,p
0.69915,0.15277,p
0.86220,0.68540,n
0.15135,0.57226,n
0.33381,0.48738,n
0.95246,0.88204,n
0.55916,0.13969,n
0.53036,0.03517,p
0.20965,0.40071,n
0.73472,0.90608,p
0.58957,0.50584,n
0.64123,0.41143,p
0.47405,0.69980,p
0.55761,0.09921,p
0.64244,0.28684,n
0.67011,0.47628,p
0.09019,0.50455,n
0.23757,0.44621,n
0.32606,0.24415,p
0.73097,0.53417,p
0.78621,0.22261,p
0.25968,0.48199,n
0.11773,0.48785,p
0.37649,0.45288,n
0.18735,0.23372,p
0.29320,0.18872,p
0.16447,0.92172,p
0.28910,0.39215,n
0.11347,0.19452,p
0.17811,0.57075,p
0.32508,0.38828,n
0.19165,0.49489,p
0.41186,0.83002,p
0.16743,0.61721,n
0.70455,0.53405,n
0.19153,0.52546,n
0.73290,0.23373,p
0.71171,0.91133,p
0.74668,0.38604,p
0.13641,0.47330,n
0.18190,0.64643,n
0.10408,0.60609,n
0.33133,0.54583,n
0.00959,0.27308,p
0.90434,0.43113,p
0.54248,0.42875,n
0.22936,0.93320,p
0.60406,0.12763,p
0.04096,0.24092,p
0.42888,0.58583,n
0.54721,0.17753,p
0.98923,0.25096,n
0.42772,0.24430,p
0.27743,0.49445,n
0.09202,0.50344,n
0.30643,0.52400,n
0.53532,0.45758,n
0.26294,0.01533,p
0.19219,0.48754,p
0.13282,0.30641,p
0.50214,0.65365,n
0.19101,0.52827,n
0.12494,0.39620,n
0.23094,0.53294,n
0.80847,0.91550,n
0.19312,0.39083,n
0.13290,0.59648,n
0.14173,0.38826,n
0.72189,0.81370,p
0.64302,0.93316,p
0.29767,0.49936,n
0.26001,0.60545,n
0.37210,0.66482,p
0.18142,0.27058,p
0.27551,0.60983,n
0.24048,0.13556,p
0.83151,0.22367,p
0.00490,0.22676,p
0.11941,0.44037,n
0.36117,0.19817,p
0.16775,0.35587,n
0.79124,0.46319,p
0.42633,0.32644,n
0.57027,0.86458,p
0.16075,0.43695,n
0.55184,0.23225,p
0.19067,0.48301,n
0.81598,0.42809,p
0.24228,0.40964,n
0.58324,0.05466,p
0.73512,0.93844,n
0.70841,0.59151,p
0.17657,0.90028,p
0.27975,0.46738,n
0.81570,0.16743,p
0.80074,0.81191,p
0.12468,0.96364,p
0.11318,0.80740,p
0.93827,0.75545,p
0.24998,0.91040,p
0.48645,0.17675,n
0.64251,0.00081,p
0.15074,0.59869,n
0.14078,0.61386,n
0.86546,0.32884,p
0.34184,0.33794,n
0.30915,0.66629,n
0.31228,0.44800,n
0.63274,0.74617,p
0.32275,0.89974,p
0.45721,0.48252,p
0.69605,0.21380,p
0.57223,0.87255,p
0.78142,0.02981,p
0.53279,0.30880,p
0.42683,0.40756,n
0.47702,0.89361,n
0.25697,0.46897,n
0.58661,0.90222,p
0.19811,0.44484,n
0.56683,0.49998,p
0.63103,0.75985,p
0.05488,0.82413,n
0.69916,0.08909,p
0.17076,0.62648,n
0.34512,0.68716,p
0.10330,0.39736,n
0.31458,0.44901,n
0.55613,0.86182,n
0.32114,0.41421,n
0.00640,0.83761,p
0.26776,0.59500,n
0.63611,0.69395,p
0.34343,0.48918,n
0.40828,0.40040,n
0.27280,0.43652,n
0.49937,0.37560,n
0.19066,0.54619,n
0.51772,0.64025,p
0.06031,0.54671,n
0.12192,0.24480,p
0.30527,0.57262,n
0.21823,0.63225,n
0.51577,0.62361,p
0.26668,0.61122,n
0.12257,0.45800,n
0.73225,0.24833,p
0.06422,0.79727,n
0.08037,0.42183,p
0.51799,0.91981,n
0.49097,0.23045,p
0.52578,0.37767,n
0.86174,0.26872,n
0.11475,0.43773,n
0.05375,0.08771,p
0.34108,0.42224,n
0.50685,0.58821,n
0.18578,0.59253,n
0.32477,0.33298,n
0.67866,0.86865,p
0.99877,0.41771,p
0.56811,0.51773,n
0.45256,0.95471,p
0.01167,0.61879,p
0.03037,0.48997,p
0.41786,0.55465,n
0.09800,0.55866,n
0.06636,0.44095,p
0.15367,0.49411,n
0.12547,0.57665,p
0.26493,0.53227,n
0.61915,0.10539,p
0.14528,0.48279,p
0.55732,0.51554,n
0.86068,0.99510,p
0.84354,0.22317,p
0.11404,0.43057,p
0.30743,0.60887,n
0.44663,0.57473,p
0.28110,0.47282,n
0.13972,0.60449,n
0.13209,0.43805,n
0.92507,0.60575,p
0.15736,0.71836,p
0.43318,0.93443,p
0.16526,0.56817,n
0.07571,0.54416,n
0.43123,0.40922,n
0.26312,0.62267,p
0.73040,0.70106,p
0.13730,0.58117,p
0.46745,0.59596,n
0.14492,0.51406,n
0.16292,0.45294,n
0.93759,0.67472,p
0.22030,0.62789,p
0.50741,0.58502,p
0.19052,0.60168,n
0.33583,0.51975,n
0.34998,0.60898,n
0.70091,0.61003,p
0.20537,0.44054,n
0.07988,0.53660,p
0.80630,0.70167,n
0.22264,0.27738,p
0.05683,0.46955,n
0.60153,0.55200,p
0.35209,0.49379,n
0.41794,0.60383,n
0.84343,0.03311,p
0.63977,0.64612,p
0.27194,0.35269,n
0.15316,0.42655,n
0.43758,0.43597,n
0.43308,0.67508,n
0.28631,0.52864,n
0.13596,0.85912,p
0.58753,0.44582,n
0.15946,0.38904,n
0.69575,0.51489,p
0.88666,0.50312,p
0.25299,0.07532,p
0.54240,0.52316,n
0.14272,0.40878,n
0.25033,0.36741,n
0.64151,0.65078,p
0.72470,0.06573,n
0.50572,0.34662,n
0.29548,0.71450,p
0.26783,0.62694,n
0.05813,0.90165,p
0.10863,0.75390,p
0.08477,0.46362,n
0.78290,0.44239,p
0.31474,0.42240,n
0.30855,0.64573,n
0.50388,0.46886,p
0.34403,0.33390,n
0.07765,0.46522,n
0.72300,0.91242,p
0.53875,0.41369,n
0.66231,0.10735,p
0.33581,0.44024,n
0.90941,0.66263,n
0.49782,0.65841,n
0.37732,0.69856,p
0.48199,0.51253,n
0.42783,0.64496,n
0.40653,0.69307,n
0.39880,0.44912,n
0.66364,0.45287,p
0.80081,0.83240,n
0.90840,0.29358,n
0.97408,0.01324,p
0.29001,0.56987,n
0.39972,0.47435,n
0.48050,0.56742,n
0.27599,0.26936,p
0.25850,0.56071,n
0.34743,0.35965,n
0.37205,0.68781,p
0.21353,0.54010,p
0.36456,0.38371,n
0.44922,0.36577,n
0.80321,0.72453,p
0.37270,0.39995,n
0.67193,0.12667,p
0.76631,0.23202,p
0.24091,0.59896,n
0.31245,0.18616,p
0.25395,0.48036,n
0.38921,0.09944,p
0.55594,0.25129,p
0.35912,0.51079,n
0.32006,0.52326,n
0.49534,0.40636,n
0.96355,0.98942,p
0.86900,0.13247,p
0.94536,0.08355,p
0.64182,0.46290,p
0.28008,0.54939,n
0.53435,0.10716,p
0.22916,0.15276,p
0.57047,0.42846,n
0.48784,0.54676,n
0.26056,0.48611,n
0.29997,0.17727,p
0.25381,0.37916,n
0.55536,0.24038,p
0.80554,0.81268,p
0.61295,0.93102,p
0.09990,0.63106,p
0.23759,0.58750,p
0.61260,0.31680,p
0.16784,0.85938,p
0.33590,0.61835,n
0.45053,0.53759,n
0.17772,0.57918,n
0.02986,0.98762,p
0.60673,0.81508,p
0.55932,0.50228,n
0.26460,0.38338,n
0.54992,0.53888,n
0.14921,0.20986,p
0.65008,0.86635,n
0.96582,0.58501,p
0.21097,0.54024,n
0.49911,0.32870,p
0.41498,0.43263,n
0.45127,0.63413,n
0.30988,0.33425,n
0.14578,0.51539,n
0.34401,0.60051,p
0.26959,0.49571,n
0.33027,0.39337,n
0.33969,0.47479,n
0.51483,0.30602,p
0.34805,0.64152,n
0.64688,0.95372,p
0.73770,0.45973,p
0.82185,0.59533,p
0.25178,0.42073,p
0.27200,0.54538,n
0.06191,0.21151,p
0.26281,0.90681,n
0.58156,0.45112,n
0.55630,0.81202,p
0.71291,0.07453,p
0.00945,0.17606,n
0.06508,0.20540,p
0.34345,0.18289,p
0.34249,0.66873,n
0.21507,0.07122,p
0.98885,0.73440,p
0.39094,0.31266,n
0.28168,0.46675,n
0.36980,0.57739,n
0.36630,0.26185,p
0.47772,0.10201,p
0.49847,0.15913,n
0.26985,0.58610,n
0.43567,0.60159,p
0.28186,0.22955,p
0.36826,0.32201,p
0.20767,0.14125,p
0.34013,0.48391,n
0.16200,0.98523,p
0.11513,0.52996,n
0.38415,0.96195,p
0.02978,0.48096,p
0.34391,0.61501,n
0.48447,0.67513,p
0.09019,0.85937,p
0.16518,0.45262,n
0.53398,0.09201,p
0.57927,0.96113,p
0.23311,0.55003,p
0.98822,0.20442,p
0.38722,0.25887,p
0.70380,0.86445,n
0.14289,0.47815,n
0.49552,0.44335,n
0.36561,0.64923,n
0.47753,0.86533,p
0.99777,0.15358,p
0.89775,0.25623,p
0.49577,0.34026,n
0.70816,0.99675,p
0.42424,0.57667,n
0.33652,0.44751,n
0.37449,0.02041,n
0.34928,0.67402,n
0.72851,0.65638,p
0.17945,0.47780,n
0.41668,0.20076,p
0.32858,0.44347,n
0.48881,0.32186,n
0.53228,0.36423,n
0.28325,0.64093,n
0.24331,0.60407,n
0.22827,0.51898,n
0.55096,0.08180,n
0.48123,0.37803,n
0.08760,0.46755,n
0.28869,0.94589,p
0.45894,0.64891,n
0.26419,0.50168,n
0.57208,0.46726,n
0.32535,0.59458,p
0.16672,0.26942,p
0.92665,0.53111,n
0.51340,0.54828,n
0.50246,0.38038,n
0.31101,0.03273,p
0.10222,0.01244,p
0.59063,0.04615,p
0.76704,0.51330,p
0.13283,0.87564,p
0.91376,0.80652,p
0.31761,0.44817,n
0.44050,0.47289,n
0.78768,0.18156,p
0.02672,0.87886,p
0.30922,0.36399,p
0.06014,0.41691,p
0.28446,0.01736,p
0.10553,0.59267,p
0.48468,0.41377,n
0.60888,0.36467,p
0.18858,0.55080,n
0.75738,0.42641,p
0.25344,0.48545,n
0.40406,0.72502,p
0.26280,0.55332,n
0.09325,0.44731,n
0.43952,0.90462,p
0.99801,0.48340,p
0.35376,0.34724,p
0.19299,0.64912,n
0.08951,0.51392,n
0.55232,0.05629,p
0.18599,0.80631,p
0.20236,0.35697,n
0.21249,0.35588,n
0.20906,0.30208,p
0.26602,0.53322,n
0.30900,0.46050,p
0.06034,0.94747,p
0.68959,0.30803,p
0.09529,0.78495,p
0.21231,0.37363,n
0.17686,0.62027,n
0.34632,0.57409,p
0.08275,0.54321,n
0.00529,0.96360,n
0.61735,0.01264,p
0.12115,0.56010,n
0.30370,0.45592,n
0.35653,0.34536,p
0.15723,0.92775,n
0.24082,0.59938,n
0.96863,0.71955,p
0.11348,0.55975,n
0.60578,0.07438,p
0.06351,0.68208,p
0.30824,0.19114,n
0.16834,0.28843,p
0.42406,0.90824,p
0.55551,0.09933,p
0.16745,0.57122,n
0.80734,0.89059,n
0.82260,0.17006,p
0.33256,0.51543,n
0.51779,0.26125,n
0.89802,0.15236,p
0.25632,0.61676,n
0.50332,0.79274,p
0.10776,0.40365,n
0.27090,0.60323,n
0.17736,0.42997,n
0.50182,0.97715,p
0.37200,0.95094,p
0.44126,0.43680,p
0.15919,0.40352,n
0.03138,0.66707,p
0.26391,0.62220,n
0.36101,0.16137,p
0.14225,0.52032,n
0.83258,0.19409,p
0.21621,0.53716,n
0.15341,0.31409,p
0.20286,0.63490,p
0.14232,0.02926,n
0.40039,0.18781,p
0.13711,0.47481,n
0.21675,0.38129,n
0.52826,0.07755,p
0.25496,0.44443,n
0.29769,0.45136,n
0.14151,0.41342,n
0.52427,0.61277,p
0.08453,0.48658,n
0.88175,0.06161,p
0.28464,0.55869,n
0.50963,0.98719,p
0.21576,0.57487,n
0.21048,0.71001,p
0.83753,0.80210,p
0.24898,0.36707,n
0.59141,0.26584,p
0.63339,0.35345,p
0.71048,0.36576,p
0.34582,0.04647,p
0.20591,0.46867,p
0.40428,0.38329,p
0.09226,0.52763,n
0.22690,0.44510,n
0.10292,0.52339,n
0.38554,0.16134,p
0.66547,0.93887,p
0.27957,0.56506,n
0.22807,0.62443,n
0.89062,0.88797,p
0.50341,0.69304,p
0.19246,0.69925,p
0.52094,0.27629,p
0.31156,0.43019,n
0.20000,0.35564,n
0.81300,0.88829,p
0.14639,0.60300,n
0.83937,0.13773,p
0.26042,0.59683,n
0.27981,0.59874,n
0.20744,0.49031,n
0.53943,0.94064,p
0.29442,0.52465,n
0.65422,0.18308,p
0.28880,0.58317,n
0.05523,0.51140,n
0.27792,0.80095,n
0.21527,0.39412,n
0.09947,0.58619,n
0.74090,0.11457,p
0.42047,0.72007,p
0.99915,0.57726,n
0.19796,0.40583,n
0.61329,0.21195,p
0.46518,0.11196,p
0.26700,0.42597,n
0.24170,0.38545,p
0.75985,0.51508,p
0.20391,0.54731,n
0.28567,0.14226,p
0.33490,0.54471,p
0.33199,0.00173,p
0.93153,0.11632,p
0.15446,0.70237,p
0.11466,0.47023,n
0.19744,0.51523,n
0.40575,0.87713,p
0.27420,0.39288,n
0.96193,0.18614,p
0.21243,0.27650,p
0.05744,0.14866,p
0.13841,0.63359,n
0.29126,0.03453,p
0.30087,0.85829,p
0.23870,0.63051,n
0.55966,0.95387,p
0.14396,0.82047,p
0.38718,0.51970,p
0.29823,0.55074,p
0.30803,0.58153,n
0.85992,0.49215,p
0.13481,0.76564,p
0.02865,0.62529,p
0.34000,0.32379,p
0.80382,0.76545,p
0.81905,0.57655,p
0.32592,0.50564,n
0.05519,0.52817,n
0.27584,0.54651,n
0.24840,0.46761,n
0.72998,0.87212,p
0.07692,0.68882,p
0.29046,0.07816,p
0.16842,0.61131,n
0.11529,0.59542,n
0.72982,0.76902,p
0.21613,0.36357,p
0.88502,0.98059,n
0.13703,0.47139,n
0.23739,0.37841,p
0.80558,0.76586,p
0.25408,0.29977,p
0.74465,0.23954,p
0.18290,0.13338,p
0.14259,0.56825,n
0.20999,0.49260,n
0.11339,0.61971,n
0.15260,0.38302,n
0.26128,0.37651,n
0.76042,0.68553,p
0.26038,0.58090,n
0.48501,0.40983,n
0.60380,0.25507,p
0.27353,0.56493,n
0.50908,0.10764,p
0.28974,0.45976,n
0.14698,0.71620,n
0.46229,0.22131,p
0.29158,0.54668,n
0.99210,0.81502,n
0.04905,0.40617,p
0.00588,0.87157,p
0.29965,0.91177,p
0.29715,0.55136,n
0.42751,0.54531,p
0.80605,0.65535,n
0.28768,0.77067,n
0.21669,0.40831,n
0.34069,0.50917,p
0.19920,0.35086,p
0.20346,0.47586,p
0.34581,0.52572,n
0.97520,0.90243,p
0.93632,0.95560,p
0.08787,0.45675,n
0.26134,0.40215,n
0.87201,0.58479,p
0.02953,0.36499,p
0.51337,0.22068,n
0.33816,0.53498,n
0.66648,0.15819,p
0.29018,0.16695,p
0.56914,0.75115,p
0.78301,0.98417,p
0.23281,0.60125,p
0.91102,0.87310,n
0.30387,0.66288,p
0.12238,0.60701,n
0.25169,0.55895,n
0.21313,0.17669,p
0.64643,0.82926,p
0.20155,0.58192,n
0.11594,0.60930,n
0.25573,0.02543,n
0.07962,0.02747,p
0.21260,0.41958,n
0.97781,0.20332,p
0.32607,0.52586,n
0.91709,0.67444,p
0.96749,0.90057,p
0.33324,0.46076,n
0.36370,0.24151,p
0.22641,0.36883,p
0.24175,0.39874,n
0.11388,0.59387,n
0.06896,0.34619,p
0.43544,0.86765,p
0.76477,0.63903,p
0.09304,0.41935,n
0.12413,0.42634,n
0.32933,0.52821,n
0.78319,0.75874,p
0.34442,0.53193,n
0.07230,0.49907,n
0.24882,0.45919,n
0.23208,0.91640,p
0.13079,0.40746,n
0.25285,0.59239,n
0.19448,0.51076,n
0.30545,0.57007,n
0.64776,0.88200,p
0.21314,0.45247,n
0.30843,0.45871,n
0.51707,0.14424,p
0.21656,0.57112,p
0.23448,0.00869,p
0.99202,0.66202,p
0.96364,0.01462,n
0.16881,0.45641,n
0.17366,0.23575,p
0.30274,0.59455,n
0.74837,0.62849,p
0.88154,0.22249,p
0.14914,0.55276,n
0.28839,0.51250,n
0.27868,0.58183,n
0.31213,0.42204,n
0.30490,0.54737,n
0.12992,0.48016,n
0.01158,0.51720,p
0.37102,0.24872,n
0.18475,0.38055,n
0.45112,0.22944,n
0.21520,0.36207,n
0.21624,0.36072,n
0.31857,0.52452,n
0.57309,0.29351,p
0.15858,0.47315,n
0.34885,0.93086,n
0.70567,0.34558,n
0.18459,0.76441,p
0.09502,0.05871,p
0.25628,0.83294,p
0.18440,0.59055,n
0.27320,0.39123,n
0.50769,0.46784,p
0.28474,0.27466,p
0.91866,0.37741,p
0.78934,0.80205,p
0.21501,0.44743,p
0.18344,0.50010,n
0.02358,0.47183,n
0.22437,0.79572,p
0.60584,0.22529,p
0.22864,0.43136,n
0.13249,0.44568,n
0.04068,0.12198,n
0.57759,0.86576,p
0.42326,0.61369,p
0.77953,0.27851,p
0.67636,0.38263,p
0.24353,0.49299,n
0.23699,0.62829,n
0.73028,0.37286,p
0.08592,0.86451,p
0.23686,0.50730,n
0.06955,0.86688,p
0.49959,0.50949,p
0.18850,0.42786,n
0.32019,0.95434,p
0.53300,0.89056,p
0.25492,0.40742,n
0.14836,0.43197,n
0.52443,0.75592,n
0.99840,0.51544,p
0.83320,0.08236,p
0.84195,0.86383,n
0.34458,0.91663,n
0.17136,0.44164,n
0.22397,0.46954,n
0.74951,0.36724,p
0.10624,0.43312,p
0.11886,0.62516,n
0.80818,0.38027,p
0.13652,0.61261,n
0.80359,0.41179,p
0.12640,0.58321,n
0.08575,0.51373,n
0.54404,0.27724,p
0.00745,0.12773,p
0.13033,0.52702,n
0.11875,0.39543,n
0.29175,0.38971,n
0.43581,0.52945,p
0.05317,0.47281,n
0.76949,0.40537,p
0.30917,0.55307,n
0.09112,0.49465,p
0.44519,0.34567,p
0.19102,0.82333,p
0.45858,0.43504,p
0.81519,0.86311,p
0.94653,0.02742,p
0.23303,0.61040,n
0.19661,0.62282,n
0.18050,0.62249,n
0.17859,0.39488,n
0.24603,0.02071,p
0.75134,0.80492,p
0.12115,0.44256,p
0.64408,0.36532,n
0.00966,0.36013,p
0.97489,0.11435,p
0.21236,0.62084,p
0.92299,0.47445,p
0.04020,0.16775,p
0.20454,0.59950,n
0.80874,0.33220,p
0.39707,0.41394,p
0.07139,0.49755,n
0.00926,0.53363,p
0.30299,0.63305,p
0.13257,0.43955,n
0.27829,0.40564,n
0.18719,0.43075,n
0.69025,0.43714,p
0.67283,0.08224,p
0.76429,0.34150,p
0.10130,0.68793,p
0.72195,0.88133,p
0.24541,0.37408,n
0.01641,0.03481,p
0.65213,0.01901,p
0.54475,0.97244,p
0.68566,0.39930,p
0.18828,0.59466,p
0.05238,0.76899,p
0.21981,0.43173,n
0.98858,0.25750,p
0.18515,0.59132,n
0.23457,0.98293,p
0.38695,0.16879,p
0.28286,0.59374,n
0.04006,0.00529,p
0.10342,0.75922,p
0.78920,0.64263,p
0.29290,0.50075,n
0.81494,0.00560,p
0.79853,0.57787,p
0.10365,0.42245,n
0.10331,0.60006,n
0.38994,0.06510,p
0.08861,0.56656,n
0.10591,0.40178,n
0.13671,0.22067,p
0.51870,0.06373,p
0.77147,0.60640,n
0.30123,0.46898,n
0.23547,0.48821,n
0.02031,0.34336,p
0.13709,0.50226,n
0.30330,0.00063,p
0.31047,0.45411,n
0.18828,0.12504,p
0.20006,0.91425,p
0.24131,0.62024,p
0.59179,0.09637,p
0.30462,0.47971,n
0.28382,0.76334,p
0.44536,0.84575,p
0.21931,0.61123,n
0.54994,0.78416,n
0.04834,0.82803,p
0.71514,0.30219,n
0.75097,0.40359,p
0.82494,0.16122,p
0.08034,0.54144,n
0.88108,0.10337,p
0.15365,0.59619,n
0.44918,0.54960,p
0.62951,0.05880,n
0.27944,0.40097,n
0.10044,0.49853,p
0.11112,0.44229,n
0.17395,0.47796,n
0.44836,0.69524,p
0.70700,0.56034,p
0.84365,0.28778,p
0.38948,0.74274,p
0.49082,0.17297,p
0.29723,0.79562,p
0.15614,0.58006,n
0.30354,0.06205,p
0.98692,0.63722,p
0.00475,0.28786,p
0.61829,0.82025,p
0.25504,0.61870,n
0.12752,0.48282,n
0.24906,0.45488,n
0.04697,0.76197,p
0.88960,0.26468,p
0.20330,0.60144,n
0.02975,0.69297,p
0.14500,0.16260,p
0.28667,0.07939,p
0.20844,0.77467,p
0.48657,0.04194,p
0.62012,0.45258,p
0.29962,0.56522,n
0.14963,0.57878,n
0.10854,0.61780,n
0.21478,0.43741,n
0.63386,0.73828,p
0.21066,0.43718,n
0.12928,0.52662,n
0.31105,0.95923,p
0.92745,0.87188,p
0.35527,0.00274,p
0.06759,0.47850,n
0.18297,0.49544,n
0.87274,0.28488,p
0.92036,0.17432,p
0.31366,0.54795,n
0.21307,0.54166,n
0.65386,0.24076,p
0.40735,0.29900,p
0.31669,0.51899,n
0.95252,0.34945,p
0.78316,0.77019,p
0.24959,0.50503,n
0.18895,0.48729,n
0.41958,0.06516,n
0.08227,0.54332,n
0.13150,0.61104,n
0.64966,0.30515,p
0.32398,0.57309,n
0.13627,0.96495,p
0.36057,0.30166,p
0.51806,0.24105,p
0.08487,0.59333,n
0.08685,0.57765,n
0.81887,0.23969,p
0.29484,0.51710,n
0.58991,0.40672,p
0.10458,0.14957,p
0.17681,0.88452,p
0.20282,0.48650,n
0.97098,0.95786,p
0.28884,0.40022,p
0.50299,0.34136,p
0.16260,0.56858,p
0.66712,0.78727,p
0.92369,0.83683,p
0.10393,0.42494,n
0.18448,0.36494,n
0.23597,0.45282,n
0.78281,0.72581,p
0.09810,0.60045,n
0.27995,0.43508,p
0.68113,0.99281,p
0.39055,0.21665,p
0.17948,0.35308,n
0.32511,0.49705,n
0.68827,0.52678,p
0.19105,0.50486,n
0.32789,0.49904,n
0.70940,0.02530,p
0.19152,0.48642,n
0.29965,0.72179,p
0.24764,0.46921,n
0.92934,0.70677,p
0.13752,0.58836,n
0.56260,0.00147,p
0.16444,0.29220,p
0.17010,0.38998,n
0.45610,0.68112,n
0.21010,0.59361,n
0.26676,0.36953,n
0.05599,0.23487,p
0.03486,0.53150,p
0.17001,0.03051,p
0.73559,0.09510,p
0.58490,0.16367,p
0.44449,0.76954,p
0.56767,0.97227,p
0.94198,0.52223,p
0.81479,0.08412,p
0.28971,0.61277,n
0.67105,0.78020,p
0.54886,0.79348,p
0.45909,0.42575,p
0.52913,0.31490,p
0.87252,0.02783,p
0.18997,0.61501,n
0.26788,0.57487,n
0.84125,0.26333,p
0.27795,0.66955,p
0.29335,0.51372,n
0.61518,0.88466,p
0.19368,0.44956,n
0.27033,0.49262,n
0.30702,0.98521,p
0.40914,0.31022,p
0.21151,0.57896,n
0.12589,0.55234,n
0.27844,0.00467,p
0.12301,0.57254,n
0.89673,0.78695,p
0.20541,0.40157,n
0.69597,0.93341,p
0.16346,0.58743,n
0.29190,0.42731,n
0.63521,0.68025,p
0.42553,0.89175,p
0.22895,0.56676,n
0.22224,0.30019,p
0.08141,0.56862,p
0.16528,0.47320,n
0.09592,0.52214,n
0.45633,0.47783,p
0.24333,0.40820,n
0.42077,0.36303,p
0.16830,0.14512,p
0.12061,0.43312,n
0.37550,0.87641,p
0.52947,0.58855,n
0.09301,0.40711,n
0.30902,0.46111,n
0.21463,0.38811,p
0.12868,0.40329,n
0.13843,0.46125,n
0.09401,0.49260,n
0.61569,0.90996,p
0.09909,0.58274,n
0.03138,0.27351,p
0.10757,0.38740,n
0.23461,0.36321,n
0.82433,0.75769,p
0.12366,0.57823,n
0.13578,0.45340,n
0.59748,0.59406,p
0.58398,0.98749,p
0.19651,0.13646,p
0.16765,0.55233,n
0.11817,0.39692,n
0.71705,0.99663,p
0.97604,0.10551,p
0.08105,0.32252,p
0.06390,0.55231,p
0.22350,0.46804,p
0.12150,0.13748,p
0.17831,0.60781,n
0.58006,0.83083,p
0.06436,0.53422,n
0.13505,0.62068,n
0.91389,0.69729,p
0.30255,0.47208,p
0.87808,0.44058,p
0.10711,0.02924,p
0.09948,0.52108,n
0.13248,0.26832,p
0.13742,0.53971,n
0.42152,0.54300,p
0.27806,0.43354,n
0.42259,0.61045,p
0.79788,0.64343,n
0.49409,0.21240,p
0.86012,0.22647,n
0.08926,0.54030,n
0.32561,0.54800,p
0.60993,0.09236,p
0.20766,0.40579,n
0.14814,0.54867,n
0.18197,0.50705,n
0.69829,0.09783,p
0.12053,0.39656,n
0.89785,0.30062,p
0.32077,0.44416,n
0.79547,0.68537,p
0.11268,0.54555,n
0.52125,0.13957,p
0.39735,0.20030,p
0.91080,0.03335,p
0.08310,0.49636,n
0.21942,0.42420,n
0.27751,0.78726,p
0.16307,0.63027,n
0.66719,0.03798,p
0.12992,0.57225,n
0.82856,0.20220,n
0.20932,0.40321,n
0.28355,0.41647,p
0.23455,0.61560,p
0.25012,0.70103,p
0.86128,0.95206,n
0.76821,0.30739,p
0.54987,0.02900,p
0.71732,0.95831,p
0.12123,0.47705,n
0.06141,0.45987,p
0.31259,0.12776,p
0.33038,0.72143,p
0.01835,0.00039,p
0.26586,0.63334,n
0.02004,0.29942,n
0.10313,0.43117,n
0.23314,0.35968,n
0.89820,0.83238,p
0.33434,0.88867,p
0.68352,0.13123,p
0.43634,0.21701,p
0.06142,0.52999,n
0.06940,0.48798,n
0.13403,0.46430,p
0.08200,0.49884,n
0.18936,0.60708,n
0.25482,0.49408,n
0.26899,0.51302,p
0.32675,0.48954,n
0.24843,0.59655,n
0.18865,0.43012,n
0.13294,0.60776,n
0.23622,0.39488,n
0.85553,0.00127,p
0.30659,0.54658,n
