@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.362,0.457,n
0.398,0.868,n
0.906,0.704,n
0.300,0.391,n
0.366,0.438,n
0.617,0.816,n
0.137,0.998,p
0.768,0.629,p
0.573,0.886,n
0.144,0.396,n
0.907,0.974,n
0.726,0.913,n
0.017,0.906,n
0.117,0.537,n
0.920,0.002,p
0.772,0.567,p
0.457,0.467,n
0.905,0.767,p
0.999,0.446,n
0.900,0.990,n
0.364,0.179,p
0.243,0.713,n
0.735,0.679,n
0.839,0.323,p
0.566,0.083,p
0.686,0.317,p
0.135,0.593,n
0.889,0.601,p
0.400,0.042,p
0.007,0.616,n
0.530,0.830,n
0.138,0.929,n
0.254,0.491,n
0.461,0.790,n
0.612,0.978,n
0.810,0.168,n
0.839,0.130,p
0.876,0.715,p
0.447,0.203,p
0.343,0.000,n
0.808,0.203,p
0.633,0.686,p
0.692,0.205,p
0.078,0.659,n
0.057,0.190,n
0.258,0.181,p
0.926,0.670,p
0.943,0.963,n
0.418,0.523,n
0.129,0.445,n
0.935,0.948,n
0.041,0.280,n
0.675,0.476,n
0.915,0.564,p
0.415,0.710,n
0.865,0.196,p
0.420,0.705,n
0.192,0.337,n
0.758,0.536,p
0.445,0.493,n
0.172,0.339,n
0.395,0.784,p
0.509,0.502,n
0.827,0.420,p
0.099,0.723,n
0.777,0.153,p
0.833,0.990,n
0.946,0.090,n
0.641,0.606,n
0.328,0.090,p
0.874,0.263,p
0.336,0.554,n
0.669,0.719,p
0.165,0.099,p
0.716,0.584,p
0.473,0.483,p
0.639,0.447,p
0.161,0.059,p
0.440,0.757,n
0.025,0.810,n
0.009,0.201,n
0.839,0.018,p
0.146,0.942,p
0.895,0.258,p
0.082,0.695,n
0.983,0.494,p
0.194,0.581,n
0.186,0.217,n
0.346,0.165,p
0.439,0.125,p
0.430,0.500,n
0.623,0.011,p
0.246,0.202,p
0.923,0.195,p
0.995,0.544,p
0.773,0.525,p
0.300,0.079,p
0.528,0.480,p
0.527,0.375,p
0.839,0.146,p
0.557,0.595,n
0.890,0.854,n
0.661,0.698,n
0.018,0.577,n
0.872,0.484,p
0.136,0.514,n
0.361,0.807,n
0.807,0.449,p
0.802,0.731,n
0.218,0.563,p
0.215,0.894,n
0.009,0.819,n
0.297,0.526,n
0.457,0.785,n
0.346,0.994,n
0.884,0.495,p
0.887,0.833,n
0.637,0.984,p
0.183,0.060,p
0.991,0.257,p
0.215,0.358,n
0.472,0.834,n
0.293,0.540,n
0.659,0.219,n
0.011,0.374,n
0.052,0.567,n
0.161,0.330,n
0.118,0.610,n
0.149,0.911,n
0.164,0.003,p
0.812,0.859,n
0.151,0.601,n
0.861,0.836,n
0.176,0.588,n
0.578,0.791,n
0.530,0.566,n
0.128,0.628,n
0.542,0.518,n
0.607,0.116,p
0.902,0.849,n
0.665,0.788,n
0.013,0.570,n
0.744,0.749,p
0.653,0.826,n
0.997,0.055,n
0.530,0.261,p
0.368,0.746,n
0.180,0.813,n
0.217,0.846,n
0.707,0.443,p
0.870,0.476,p
0.301,0.413,n
0.929,0.324,p
0.423,0.881,n
0.573,0.216,p
0.299,0.059,p
0.872,0.880,p
0.859,0.593,p
0.241,0.321,p
0.232,0.732,n
0.008,0.753,n
0.479,0.618,n
0.498,0.193,p
0.770,0.074,p
0.773,0.902,n
0.080,0.693,n
0.469,0.646,n
0.662,0.077,p
0.451,0.711,n
0.605,0.337,p
0.020,0.087,n
0.576,0.377,p
0.767,0.129,p
0.627,0.674,n
0.658,0.541,p
0.233,0.041,p
0.914,0.014,p
0.398,0.363,p
0.104,0.135,n
0.930,0.882,n
0.876,0.441,p
0.689,0.758,n
0.901,0.469,n
0.985,0.872,n
0.928,0.899,n
0.433,0.325,p
0.846,0.792,n
0.633,0.933,n
0.186,0.949,n
0.183,0.122,p
0.422,0.099,p
0.387,0.941,n
0.763,0.365,p
0.535,0.010,p
0.064,0.542,n
0.069,0.164,n
0.250,0.926,n
0.209,0.420,n
0.064,0.838,n
0.305,0.549,n
0.615,0.151,p
0.079,0.530,n
0.168,0.366,n
0.360,0.166,p
0.698,0.150,p
0.079,0.451,n
0.923,0.566,p
0.243,0.689,n
0.209,0.937,p
0.281,0.236,p
0.082,0.561,n
0.356,0.570,n
0.043,0.182,n
0.097,0.226,n
0.731,0.404,p
0.728,0.055,p
0.135,0.093,p
0.736,0.265,p
0.094,0.537,n
0.736,0.409,p
0.606,0.860,n
0.343,0.324,p
0.142,0.593,n
0.074,0.336,n
0.308,0.775,n
0.144,0.197,n
0.427,0.197,p
0.907,0.421,n
0.479,0.072,p
0.592,0.777,p
0.672,0.359,p
0.537,0.018,p
0.522,0.051,n
0.623,0.794,n
0.982,0.226,n
0.742,0.048,p
0.607,0.069,p
0.354,0.966,n
0.674,0.254,p
0.585,0.162,p
0.587,0.578,n
0.317,0.677,n
0.320,0.857,n
0.413,0.403,n
0.943,0.471,p
0.710,0.769,n
0.840,0.124,p
0.038,0.329,n
0.815,0.374,p
0.129,0.558,p
0.013,0.940,n
0.156,0.324,n
0.890,0.935,n
0.746,0.064,p
0.750,0.912,n
0.901,0.946,n
0.302,0.969,n
0.455,0.426,p
0.201,0.386,n
0.757,0.883,n
0.418,0.025,p
0.826,0.655,p
0.644,0.218,p
0.780,0.913,n
0.655,0.888,n
0.413,0.850,n
0.451,0.960,n
0.949,0.592,p
0.647,0.046,p
0.275,0.672,n
0.875,0.100,p
0.178,0.575,n
0.445,0.666,n
0.976,0.709,p
0.729,0.283,p
0.880,0.901,n
0.481,0.872,n
0.371,0.365,n
0.994,0.900,n
0.953,0.477,p
0.225,0.135,p
0.463,0.524,n
0.105,0.885,n
0.734,0.899,n
0.880,0.891,n
0.490,0.240,p
0.953,0.038,p
0.185,0.186,n
0.158,0.257,n
0.097,0.032,p
0.446,0.610,n
0.705,0.618,p
0.613,0.097,p
0.012,0.644,n
0.939,0.474,p
0.641,0.670,n
0.555,0.455,p
0.544,0.084,p
0.069,0.021,p
0.593,0.044,p
0.523,0.270,p
0.349,0.356,n
0.522,0.989,n
0.766,0.155,p
0.241,0.761,n
0.088,0.938,n
0.302,0.563,n
0.307,0.198,p
0.140,0.628,n
0.581,0.149,p
0.918,0.792,p
0.591,0.249,n
0.663,0.615,p
0.650,0.252,p
0.708,0.190,p
0.480,0.529,n
0.711,0.328,p
0.775,0.136,p
0.688,0.118,n
0.535,0.747,n
0.997,0.352,p
0.894,0.467,p
0.039,0.829,n
0.741,0.460,p
0.196,0.711,n
0.494,0.131,p
0.594,0.111,n
0.586,0.390,p
0.609,0.836,n
0.348,0.599,n
0.213,0.303,n
0.262,0.302,n
0.900,0.461,n
0.153,0.980,n
0.139,0.066,n
0.555,0.106,p
0.599,0.327,p
0.446,0.557,n
0.577,0.158,p
0.948,0.193,p
0.420,0.767,n
0.141,0.743,n
0.352,0.360,n
0.255,0.462,p
0.363,0.679,p
0.102,0.814,n
0.682,0.286,p
0.145,0.914,n
0.494,0.484,n
0.099,0.626,n
0.459,0.401,p
0.632,0.562,p
0.975,0.343,p
0.049,0.886,n
0.203,0.807,n
0.775,0.463,p
0.811,0.529,p
0.935,0.488,p
0.531,0.124,p
0.374,0.073,p
0.116,0.835,n
0.096,0.950,n
0.623,0.342,p
0.598,0.106,p
0.500,0.044,p
0.141,0.553,n
0.589,0.786,n
0.919,0.512,p
0.178,0.046,n
0.979,0.966,n
0.447,0.612,n
0.272,0.172,n
0.504,0.953,n
0.259,0.819,n
0.184,0.283,n
0.270,0.080,p
0.444,0.166,p
0.421,0.170,p
0.121,0.536,n
0.799,0.282,p
0.281,0.184,p
0.550,0.512,p
0.469,0.731,n
0.761,0.405,p
0.259,0.646,n
0.074,0.347,n
0.431,0.368,p
0.254,0.378,n
0.766,0.639,p
0.274,0.882,n
0.689,0.259,p
0.643,0.327,p
0.123,0.596,n
0.953,0.928,n
0.273,0.082,p
0.252,0.297,n
0.448,0.705,n
0.676,0.007,p
0.777,0.582,p
0.873,0.573,p
0.759,0.631,p
0.418,0.284,p
0.257,0.254,n
0.373,0.871,n
0.815,0.684,n
0.120,0.740,n
0.549,0.351,p
0.689,0.643,p
0.466,0.091,p
0.125,0.391,n
0.859,0.323,p
0.990,0.605,p
0.544,0.931,n
0.651,0.236,p
0.924,0.502,n
0.481,0.196,p
0.559,0.847,n
0.613,0.510,p
0.454,0.462,p
0.272,0.253,p
0.679,0.893,n
0.949,0.527,p
0.781,0.951,n
0.560,0.211,p
0.933,0.408,n
0.840,0.981,n
0.537,0.929,n
0.686,0.793,n
0.760,0.620,p
0.569,0.672,n
0.383,0.847,n
0.965,0.733,p
0.028,0.363,n
0.967,0.915,n
0.091,0.097,n
0.899,0.171,p
0.218,0.498,n
0.293,0.468,n
0.325,0.151,p
0.132,0.088,p
0.825,0.428,p
0.944,0.105,p
0.477,0.360,p
0.708,0.169,p
0.331,0.131,p
0.169,0.886,n
0.919,0.132,n
0.230,0.061,p
0.579,0.490,p
0.011,0.660,n
0.749,0.092,p
0.713,0.222,p
0.045,0.221,n
0.948,0.800,p
0.436,0.530,n
0.861,0.836,n
0.693,0.544,p
0.866,0.428,n
0.692,0.888,p
0.344,0.969,n
0.880,0.844,n
0.913,0.209,n
0.942,0.383,p
0.094,0.189,n
0.851,0.173,p
0.113,0.667,n
0.040,0.532,n
0.212,0.601,n
0.010,0.445,n
0.259,0.754,n
0.407,0.457,n
0.622,0.497,p
0.996,0.655,p
0.620,0.181,p
0.877,0.322,p
0.697,0.759,n
0.926,0.676,p
0.293,0.047,p
0.900,0.272,n
0.756,0.238,p
0.204,0.097,p
0.737,0.011,p
0.387,0.417,n
0.367,0.383,n
0.889,0.415,p
0.023,0.573,n
0.550,0.826,n
0.243,0.250,n
0.714,0.254,p
0.868,0.725,p
0.818,0.860,p
0.674,0.244,p
0.590,0.322,p
0.848,0.147,p
0.618,0.886,n
0.512,0.821,n
0.346,0.151,p
0.778,0.344,p
0.537,0.172,p
0.822,0.226,p
0.870,0.148,p
0.852,0.197,p
0.397,0.944,n
0.769,0.214,n
0.358,0.051,p
0.959,0.362,n
0.002,0.689,p
0.820,0.275,p
0.331,0.770,p
0.732,0.038,n
0.635,0.607,n
0.130,0.034,p
0.312,0.286,p
0.163,0.592,n
0.797,0.946,n
0.496,0.155,p
0.049,0.050,n
0.946,0.630,p
0.067,0.116,n
0.888,0.920,n
0.752,0.675,p
0.214,0.863,n
0.420,0.935,n
0.181,0.853,n
0.801,0.060,p
0.041,0.810,n
0.151,0.208,n
0.354,0.538,p
0.252,0.146,p
0.859,0.763,n
0.027,0.945,n
0.834,0.584,p
0.544,0.322,p
0.393,0.558,n
0.117,0.934,n
0.895,0.827,n
0.879,0.669,p
0.195,0.828,n
0.683,0.520,p
0.848,0.542,p
0.900,0.966,n
0.526,0.149,n
0.256,0.179,n
0.762,0.306,n
0.828,0.164,p
0.374,0.775,n
0.076,0.785,n
0.876,0.748,p
0.153,0.660,n
0.915,0.018,p
0.975,0.506,p
0.922,0.423,p
0.202,0.046,p
0.424,0.879,n
0.113,0.875,n
0.699,0.214,p
0.340,0.621,n
0.320,0.821,n
0.421,0.393,p
0.198,0.769,n
0.726,0.844,n
0.473,0.525,n
0.961,0.085,n
0.100,0.160,n
0.067,0.291,p
0.360,0.435,n
0.712,0.988,n
0.587,0.774,n
0.656,0.878,n
0.139,0.792,p
0.399,0.874,n
0.684,0.384,p
0.101,0.023,p
0.918,0.145,p
0.640,0.007,p
0.576,0.453,n
0.303,0.189,p
0.730,0.756,p
0.182,0.522,n
0.060,0.354,n
0.247,0.613,n
0.369,0.449,n
0.543,0.831,n
0.444,0.617,n
0.243,0.242,n
0.481,0.002,p
0.156,0.125,p
0.233,0.753,n
0.722,0.068,p
0.800,0.918,n
0.313,0.126,n
0.875,0.376,p
0.317,0.196,n
0.084,0.272,p
0.806,0.941,n
0.387,0.235,p
0.698,0.882,n
0.587,0.059,p
0.524,0.524,n
0.416,0.971,n
0.747,0.721,n
0.910,0.076,p
0.787,0.112,p
0.467,0.138,p
0.961,0.021,p
0.987,0.710,p
0.264,0.185,p
0.201,0.113,p
0.603,0.695,n
0.793,0.961,n
0.612,0.683,n
0.124,0.641,n
0.659,0.482,p
0.558,0.594,n
0.574,0.171,p
0.482,0.247,p
0.889,0.949,n
0.030,0.964,n
0.480,0.471,n
0.835,0.661,p
0.757,0.565,p
0.095,0.040,p
0.071,0.136,n
0.451,0.878,n
0.483,0.209,p
0.439,0.299,p
0.043,0.491,n
0.776,0.200,p
0.521,0.200,n
0.876,0.553,p
0.753,0.952,n
0.929,0.376,p
0.219,0.052,p
0.316,0.064,p
0.096,0.981,p
0.602,0.841,n
0.058,0.090,n
0.248,0.814,n
0.595,0.269,p
0.872,0.588,p
0.139,0.803,n
0.860,0.035,p
0.974,0.840,n
0.812,0.285,p
0.182,0.227,n
0.007,0.497,n
0.883,0.706,n
0.117,0.349,n
0.867,0.661,p
0.830,0.159,p
0.312,0.120,p
0.778,0.583,p
0.461,0.066,p
0.557,0.878,n
0.366,0.308,p
0.902,0.940,n
0.589,0.696,p
0.591,0.712,n
0.735,0.250,p
0.013,0.463,n
0.057,0.397,n
0.549,0.694,n
0.844,0.785,n
0.112,0.482,n
0.548,0.887,n
0.555,0.755,n
0.525,0.996,p
0.510,0.570,n
0.628,0.157,p
0.594,0.996,n
0.042,0.411,n
0.404,0.833,n
0.835,0.240,p
0.884,0.876,n
0.363,0.649,n
0.407,0.873,n
0.860,0.946,n
0.247,0.420,n
0.847,0.721,p
0.143,0.973,n
0.138,0.994,p
0.494,0.188,p
0.307,0.450,n
0.228,0.255,n
0.842,0.873,n
0.097,0.208,n
0.420,0.057,p
0.939,0.692,p
0.420,0.687,n
0.645,0.549,p
0.120,0.944,n
0.045,0.461,p
0.584,0.650,n
0.627,0.672,n
0.190,0.344,n
0.024,0.342,n
0.832,0.268,p
0.699,0.213,p
0.032,0.721,n
0.882,0.348,p
0.917,0.284,p
0.091,0.081,p
0.821,0.305,p
0.355,0.608,n
0.853,0.167,p
0.832,0.588,p
0.318,0.295,p
0.429,0.797,n
0.405,0.070,p
0.075,0.228,n
0.865,0.193,p
0.364,0.435,n
0.679,0.388,p
0.371,0.352,p
0.064,0.011,p
0.248,0.211,p
0.838,0.234,p
0.014,0.424,n
0.320,0.005,p
0.848,0.480,p
0.434,0.423,n
0.831,0.867,n
0.761,0.672,p
0.673,0.928,n
0.370,0.064,p
0.137,0.030,n
0.193,0.122,p
0.280,0.496,n
0.266,0.406,n
0.461,0.270,p
0.792,0.105,p
0.473,0.035,n
0.091,0.345,p
0.153,0.961,n
0.746,0.395,n
0.632,0.210,p
0.683,0.464,n
0.321,0.152,p
0.108,0.174,p
0.206,0.655,n
0.459,0.517,n
0.377,0.494,p
0.911,0.636,p
0.682,0.750,n
0.786,0.779,n
0.904,0.852,n
0.854,0.167,p
0.750,0.310,p
0.706,0.343,p
0.898,0.588,p
0.846,0.635,p
0.901,0.230,p
0.701,0.242,p
0.863,0.810,n
0.992,0.839,n
0.935,0.561,p
0.998,0.331,p
0.540,0.352,p
0.580,0.187,p
0.453,0.303,p
0.569,0.046,p
0.081,0.286,n
0.594,0.098,p
0.609,0.323,p
0.883,0.866,n
0.585,0.368,p
0.347,0.512,n
0.525,0.784,n
0.470,0.694,n
0.730,0.706,n
0.276,0.649,n
0.159,0.538,n
0.924,0.332,p
0.466,0.081,p
0.856,0.068,p
0.172,0.445,n
0.990,0.977,n
0.214,0.236,n
0.200,0.677,n
0.434,0.024,p
1.000,0.715,p
0.022,0.131,n
0.128,0.345,n
0.506,0.877,n
0.695,0.179,p
0.937,0.795,p
0.960,0.472,p
0.615,0.993,n
0.193,0.174,p
0.359,0.765,n
0.461,0.750,n
0.332,0.342,n
0.279,0.790,n
0.064,0.483,n
0.216,0.659,n
0.653,0.219,p
0.458,0.633,n
0.089,0.803,n
0.098,0.303,n
0.049,0.396,n
0.757,0.328,p
0.235,0.882,n
0.975,0.522,p
0.659,0.277,p
0.210,0.408,n
0.601,0.834,p
0.652,0.983,n
0.721,0.085,p
0.181,0.688,p
0.637,0.524,p
0.726,0.861,n
0.353,0.202,p
0.532,0.125,p
0.730,0.309,p
0.510,0.538,p
0.888,0.530,n
0.351,0.592,n
0.694,0.125,p
0.885,0.385,n
0.733,0.914,n
0.007,0.821,n
0.983,0.602,p
0.236,0.113,p
0.675,0.641,p
0.002,0.623,n
0.522,0.382,p
0.503,0.096,p
0.140,0.026,n
0.714,0.027,p
0.976,0.499,p
0.163,0.425,n
0.585,0.556,n
0.149,0.171,n
0.464,0.492,n
0.123,0.448,n
0.311,0.450,n
0.902,0.068,p
0.138,0.736,n
0.913,0.220,p
0.532,0.756,n
0.987,0.012,p
0.863,0.985,n
0.988,0.770,p
0.961,0.492,n
0.912,0.136,p
0.536,0.721,n
0.106,0.450,n
0.733,0.369,p
0.099,0.290,n
0.843,0.022,p
0.257,0.087,p
0.254,0.600,n
0.504,0.758,n
0.248,0.007,n
0.649,0.439,p
0.275,0.432,p
0.694,0.437,p
0.766,0.678,p
0.206,0.123,p
0.446,0.354,n
0.859,0.662,p
0.884,0.269,n
0.825,0.316,p
0.011,0.329,n
0.525,0.986,n
0.823,0.237,p
0.600,0.949,n
0.105,0.249,n
0.888,0.701,p
0.438,0.463,p
0.483,0.203,p
0.800,0.292,p
0.998,0.255,p
0.435,0.147,p
0.075,0.459,n
0.289,0.722,p
0.807,0.563,p
0.328,0.328,n
0.827,0.967,n
0.361,0.702,n
0.097,0.052,p
0.637,0.811,n
0.028,0.471,n
0.092,0.557,n
0.586,0.094,p
0.820,0.213,n
0.903,0.866,n
0.273,0.279,n
0.559,0.565,n
0.093,0.534,p
0.649,0.379,p
0.922,0.917,n
0.595,0.342,p
0.709,0.127,p
0.490,0.592,n
0.233,0.721,n
0.362,0.549,n
0.479,0.162,p
0.336,0.368,n
0.554,0.033,p
0.888,0.849,n
0.192,0.261,n
