@relation SINE2
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.515,0.896,n
0.271,0.950,n
0.944,0.317,p
0.282,0.132,p
0.980,0.079,n
0.743,0.838,n
0.069,0.268,p
0.483,0.268,p
0.144,0.905,n
0.178,0.993,n
0.647,0.142,p
0.759,0.176,p
0.961,0.535,p
0.382,0.107,p
0.988,0.281,p
0.145,0.127,p
0.915,0.077,p
0.939,0.997,n
0.485,0.703,n
0.313,0.021,p
0.748,0.782,n
0.200,0.594,p
0.168,0.266,p
0.409,0.873,n
0.794,0.992,n
0.506,0.374,n
0.980,0.936,n
0.977,0.270,p
0.341,0.645,n
0.618,0.069,p
0.425,0.847,n
0.981,0.367,p
0.431,0.867,p
0.711,0.362,n
0.584,0.146,p
0.737,0.828,n
0.682,0.121,p
0.880,0.378,p
0.890,0.287,p
0.824,0.599,p
0.028,0.351,p
0.832,0.184,p
0.436,0.097,p
0.992,0.066,p
0.009,0.480,p
0.884,0.202,p
0.027,0.935,n
0.232,0.469,p
0.857,0.539,p
0.982,0.661,n
0.769,0.910,n
0.858,0.738,n
0.060,0.433,p
0.397,0.212,p
0.186,0.038,p
0.384,0.851,n
0.057,0.401,p
0.178,0.251,p
0.694,0.340,p
0.540,0.598,n
0.686,0.222,p
0.996,0.483,p
0.179,0.717,p
0.732,0.583,p
0.203,0.094,p
0.761,0.553,n
0.892,0.885,n
0.988,0.836,n
0.479,0.567,n
0.554,0.320,n
0.725,0.173,p
0.923,0.869,n
0.276,0.314,p
0.477,0.434,n
0.200,0.223,p
0.985,0.791,n
0.457,0.974,n
0.667,0.269,p
0.509,0.372,n
0.428,0.804,n
0.505,0.953,n
0.848,0.727,p
0.158,0.980,n
0.669,0.604,n
0.456,0.994,n
0.328,0.971,n
0.805,0.445,p
0.667,0.327,p
0.230,0.416,p
0.546,0.597,n
0.290,0.025,p
0.265,0.762,n
0.601,0.662,n
0.500,0.100,p
0.366,0.999,n
0.122,0.499,p
0.012,0.474,p
0.005,0.708,n
0.089,0.964,n
0.083,0.674,p
0.068,0.676,p
0.561,0.391,n
0.258,0.473,p
0.744,0.957,n
0.477,0.203,p
0.255,0.884,n
0.751,0.364,p
0.725,0.272,p
0.642,0.728,n
0.433,0.200,p
0.395,0.646,p
0.777,0.899,n
0.293,0.855,n
0.906,0.435,n
0.316,0.443,p
0.928,0.254,p
0.949,0.317,p
0.976,0.282,p
0.888,0.244,p
0.560,0.398,n
0.507,0.298,n
0.934,0.753,n
0.071,0.250,p
0.155,0.968,n
0.914,0.558,p
0.345,0.654,n
0.593,0.251,n
0.407,0.334,n
0.438,0.768,n
0.483,0.120,n
0.848,0.479,p
0.362,0.366,p
0.175,0.795,p
0.839,0.845,n
0.379,0.107,p
0.796,0.999,n
0.677,0.875,n
0.029,0.211,p
0.705,0.744,n
0.620,0.766,n
0.522,0.669,n
0.390,0.520,n
0.699,0.318,n
0.730,0.594,p
0.217,0.100,p
0.192,0.785,n
0.712,0.202,n
0.566,0.290,n
0.660,0.813,n
0.001,0.440,p
0.859,0.519,p
0.363,0.537,n
0.347,0.007,p
0.711,0.634,n
0.997,0.142,p
0.921,0.841,n
0.932,0.699,n
0.975,0.267,p
0.095,0.744,p
0.396,0.878,n
0.265,0.369,p
0.429,0.670,n
0.740,0.929,n
0.356,0.508,n
0.815,0.370,p
0.000,0.649,p
0.474,0.962,n
0.827,0.833,n
0.206,0.653,p
0.303,0.904,n
0.436,0.643,n
0.517,0.286,n
0.885,0.759,p
0.373,0.589,n
0.449,0.649,n
0.945,0.657,n
0.793,0.623,p
0.584,0.311,n
0.125,0.525,p
0.755,0.385,p
0.764,0.760,p
0.059,0.422,n
0.887,0.624,p
0.253,0.771,n
0.590,0.348,p
0.758,0.826,n
0.627,0.322,p
0.196,0.225,p
0.793,0.201,p
0.455,0.899,n
0.046,0.703,n
0.561,0.303,n
0.197,0.445,p
0.350,0.885,p
0.278,0.887,n
0.061,0.869,p
0.822,0.354,p
0.172,0.627,p
0.110,0.782,n
0.856,0.837,p
0.740,0.893,n
0.226,0.886,p
0.890,0.799,n
0.234,0.419,p
0.030,0.970,n
0.237,0.819,n
0.292,0.833,n
0.109,0.884,n
0.068,0.259,p
0.989,0.631,n
0.854,0.822,p
0.384,0.252,p
0.320,0.579,n
0.256,0.689,p
0.389,0.962,n
0.614,0.944,n
0.753,0.683,p
0.143,0.703,p
0.985,0.533,p
0.605,0.743,n
0.231,0.838,n
0.108,0.379,p
0.737,0.584,p
0.592,0.188,p
0.613,0.375,n
0.411,0.105,p
0.178,0.700,p
0.793,0.628,p
0.649,0.587,n
0.036,0.252,p
0.924,0.898,n
0.137,0.403,p
0.758,0.095,p
0.323,0.446,p
0.552,0.413,p
0.892,0.822,p
0.373,0.333,p
0.873,0.443,p
0.625,0.520,n
0.564,0.252,p
0.912,0.202,p
0.626,0.831,n
0.792,0.756,p
0.930,0.048,p
0.707,0.195,p
0.367,0.106,p
0.332,0.833,n
0.897,0.179,p
0.444,0.129,p
0.523,0.365,n
0.216,0.310,p
0.898,0.081,p
0.854,0.572,p
0.997,0.108,n
0.017,0.663,n
0.088,0.527,p
0.273,0.623,p
0.700,0.057,p
0.658,0.255,n
0.905,0.352,p
0.078,0.127,p
0.883,0.417,p
0.960,0.967,n
0.446,0.472,n
0.843,0.463,p
0.342,0.959,n
0.350,0.025,p
0.577,0.255,n
0.762,0.529,p
0.826,0.448,p
0.280,0.053,p
0.909,0.940,p
0.154,0.240,p
0.272,0.454,p
0.249,0.824,n
0.349,0.192,p
0.323,0.217,p
0.131,0.696,n
0.908,0.787,n
0.637,0.978,n
0.676,0.653,p
0.856,0.304,p
0.687,0.535,p
0.127,0.903,n
0.626,0.277,p
0.600,0.464,n
0.293,0.466,n
0.530,0.587,n
0.001,0.847,n
0.749,0.376,p
0.756,0.942,n
0.776,0.930,n
0.787,0.508,p
0.259,0.997,n
0.744,0.896,n
0.852,0.991,n
0.358,0.516,n
0.255,0.077,n
0.629,0.404,p
0.746,0.302,p
0.155,0.355,p
0.568,0.372,n
0.303,0.870,n
0.941,0.530,p
0.086,0.757,n
0.610,0.851,n
0.650,0.351,p
0.733,0.928,n
0.401,0.745,n
0.200,0.000,n
0.062,0.319,n
0.208,0.732,n
0.855,0.437,p
0.752,0.545,n
0.073,0.545,p
0.374,0.998,n
0.769,0.272,p
0.888,0.980,n
0.584,0.543,n
0.574,0.009,p
0.188,0.651,p
0.710,0.917,n
0.708,0.827,n
0.864,0.818,n
0.614,0.866,n
0.537,0.526,p
0.072,0.635,p
0.386,0.026,p
0.829,0.442,p
0.051,0.456,p
0.128,0.269,p
0.266,0.689,p
0.532,0.628,n
0.957,0.284,p
0.913,0.202,p
0.218,0.372,p
0.949,0.083,p
0.065,0.960,n
0.993,0.688,n
0.912,0.568,p
0.179,0.304,p
0.368,0.047,p
0.897,0.848,n
0.352,0.451,n
0.549,0.841,n
0.349,0.003,p
0.454,0.587,p
0.388,0.756,n
0.279,0.761,n
0.596,0.591,n
0.314,0.551,p
0.668,0.116,p
0.533,0.451,n
0.910,0.472,p
0.533,0.360,n
0.756,0.933,p
0.375,0.683,n
0.725,0.399,n
0.758,0.656,p
0.898,0.970,n
0.797,0.970,n
0.151,0.847,n
0.649,0.334,p
0.258,0.173,p
0.499,0.711,n
0.641,0.897,n
0.442,0.746,n
0.341,0.167,p
0.542,0.075,p
0.598,0.449,n
0.172,0.964,n
0.985,0.222,p
0.145,0.910,p
0.774,0.356,n
0.316,0.560,n
0.107,0.178,p
0.600,0.636,n
0.222,0.538,n
0.229,0.596,p
0.149,0.749,p
0.194,0.901,n
0.889,0.532,p
0.581,0.919,n
0.732,0.259,p
0.250,0.509,p
0.059,0.805,n
0.998,0.668,n
0.558,0.011,p
0.002,0.439,p
0.244,0.306,n
0.283,0.504,p
0.560,0.949,n
0.241,0.935,p
0.496,0.722,n
0.374,0.678,n
0.978,0.869,n
0.114,0.793,n
0.660,0.405,p
0.472,0.866,n
0.187,0.253,n
0.944,0.567,p
0.610,0.412,n
0.511,0.496,n
0.007,0.063,p
0.709,0.382,n
0.228,0.981,n
0.289,0.180,p
0.491,0.516,p
0.927,0.248,n
0.594,0.712,n
0.988,0.717,n
0.442,0.637,p
0.130,0.209,p
0.120,0.885,n
0.750,0.172,p
0.572,0.211,p
0.825,0.334,n
0.817,0.089,p
0.795,0.074,p
0.781,0.278,n
0.780,0.676,p
0.342,0.450,p
0.012,0.422,p
0.255,0.787,n
0.753,0.905,p
0.520,0.349,n
0.722,0.977,n
0.447,0.859,p
0.483,0.506,n
0.722,0.148,p
0.520,0.568,n
0.271,0.474,p
0.103,0.787,n
0.366,0.213,n
0.659,0.005,p
0.012,0.418,p
0.242,0.285,p
0.513,0.734,n
0.277,0.666,n
0.924,0.602,p
0.826,0.905,n
0.563,0.252,n
0.262,0.361,p
0.018,0.933,n
0.244,0.616,p
0.430,0.435,n
0.816,0.318,p
0.064,0.566,p
0.932,0.869,n
0.609,0.585,n
0.321,0.955,n
0.914,0.290,p
0.713,0.678,n
0.042,0.986,n
0.580,0.630,n
0.384,0.324,p
0.075,0.252,p
0.756,0.356,p
0.844,0.434,n
0.835,0.824,n
0.495,0.652,n
0.217,0.625,p
0.842,0.827,n
0.855,0.425,p
0.410,0.441,n
0.542,0.545,n
0.094,0.854,n
0.342,0.895,n
0.793,0.333,p
0.337,0.569,n
0.800,0.214,p
0.468,0.710,n
0.661,0.122,p
0.720,0.143,p
0.824,0.000,p
0.891,0.041,p
0.341,0.990,n
0.771,0.294,p
0.076,0.261,p
0.516,0.313,n
0.795,0.519,p
0.371,0.418,p
0.225,0.661,p
0.136,0.836,n
0.148,0.119,p
0.814,0.379,p
0.281,0.519,p
0.147,0.849,n
0.274,0.319,p
0.320,0.286,p
0.390,0.313,p
0.111,0.834,n
0.380,0.882,n
0.592,0.354,p
0.795,0.330,p
0.043,0.613,p
0.279,0.859,n
0.943,0.623,p
0.290,0.099,p
0.038,0.556,p
0.946,0.010,p
0.650,0.872,n
0.968,0.862,n
0.255,0.519,p
0.981,0.332,p
0.480,0.349,n
0.780,0.938,p
0.938,0.367,p
0.238,0.065,p
0.233,0.348,p
0.929,0.887,n
0.019,0.513,p
0.945,0.079,n
0.262,0.754,n
0.823,0.883,n
0.472,0.422,n
0.856,0.145,n
0.690,0.443,n
0.477,0.133,n
0.691,0.629,n
0.695,0.163,n
0.974,0.324,p
0.385,0.649,n
0.905,0.436,p
0.747,0.417,p
0.937,0.169,p
0.342,0.004,p
0.650,0.092,p
0.928,0.970,p
0.308,0.775,n
0.187,0.784,p
0.673,0.906,n
0.111,0.378,p
0.311,0.812,n
0.322,0.988,n
0.860,0.804,n
0.646,0.855,n
0.788,0.583,p
0.736,0.439,n
0.868,0.798,n
0.165,0.311,p
0.564,0.901,p
0.908,0.652,p
0.687,0.226,n
0.025,0.018,p
0.091,0.017,p
0.013,0.135,p
0.270,0.864,n
0.107,0.424,p
0.423,0.359,n
0.759,0.512,p
0.578,0.859,n
0.586,0.802,n
0.865,0.617,n
0.407,0.168,n
0.230,0.320,n
0.621,0.960,n
0.534,0.778,n
0.350,0.644,n
0.502,0.706,n
0.519,0.970,n
0.904,0.619,p
0.484,0.907,n
0.630,0.044,p
0.085,0.865,n
0.926,0.430,p
0.061,0.255,p
0.266,0.797,n
0.471,0.409,p
0.806,0.129,p
0.889,0.414,p
0.015,0.069,p
0.289,0.753,n
0.585,0.619,p
0.682,0.529,p
0.637,0.497,n
0.501,0.849,n
0.222,0.938,n
0.324,0.977,n
0.522,0.538,n
0.822,0.954,n
0.565,0.368,n
0.568,0.117,p
0.021,0.430,p
0.815,0.256,p
0.701,0.997,n
0.950,0.988,n
0.419,0.510,n
0.566,0.012,p
0.897,0.396,p
0.559,0.751,n
0.084,0.632,p
0.693,0.488,p
0.752,0.757,n
0.348,0.055,p
0.472,0.899,n
0.815,0.842,n
0.505,0.083,p
0.383,0.886,n
0.993,0.561,n
0.340,0.854,n
0.964,0.117,p
0.772,0.900,n
0.579,0.637,n
0.485,0.432,n
0.656,0.092,p
0.320,0.634,p
0.342,0.151,p
0.592,0.956,n
0.224,0.886,n
0.214,0.092,p
0.419,0.490,n
0.229,0.255,p
0.590,0.965,n
0.596,0.160,p
0.408,0.830,n
0.945,0.373,n
0.112,0.445,p
0.827,0.367,p
0.290,0.603,p
0.211,0.750,p
0.076,0.489,p
0.650,0.005,p
0.404,0.918,n
0.078,0.869,n
0.418,0.995,p
0.233,0.441,p
0.321,0.219,p
0.264,0.298,p
0.309,0.952,n
0.617,0.957,n
0.093,0.047,p
0.868,0.093,p
0.432,0.347,p
0.415,0.498,n
0.931,0.192,n
0.236,0.818,n
0.221,0.786,n
0.898,0.989,n
0.137,0.040,p
0.819,0.942,p
0.519,0.842,n
0.421,0.901,n
0.523,0.144,p
0.942,0.061,p
0.564,0.871,n
0.768,0.815,p
0.722,0.108,p
0.844,0.215,p
0.454,0.948,n
0.914,0.487,p
0.389,0.847,n
0.726,0.998,p
0.497,0.894,n
0.464,0.047,n
0.249,0.800,n
0.198,0.978,p
0.440,0.679,n
0.925,0.261,p
0.689,0.315,p
0.768,0.147,p
0.308,0.291,p
0.660,0.993,n
0.316,0.304,p
0.506,0.429,n
0.998,0.604,n
0.257,0.032,p
0.240,0.423,n
0.948,0.724,n
0.441,0.663,n
0.803,0.897,n
0.234,0.166,p
0.245,0.181,p
0.166,0.317,p
0.961,0.070,p
0.038,0.923,n
0.050,0.445,p
0.997,0.701,n
0.167,0.058,p
0.263,0.898,n
0.109,0.793,n
0.585,0.244,p
0.348,0.083,p
0.303,0.209,p
0.270,0.129,p
0.007,0.704,n
0.697,0.681,p
0.411,0.823,n
0.076,0.940,n
0.060,0.445,n
0.673,0.060,p
0.859,0.360,p
0.499,0.297,n
0.614,0.995,p
0.703,0.930,n
0.685,0.899,n
0.755,0.327,p
0.865,0.025,p
0.838,0.293,p
0.348,0.640,n
0.413,0.977,p
0.271,0.504,p
0.926,0.784,n
0.245,0.575,p
0.581,0.045,p
0.057,0.476,p
0.574,0.931,n
0.432,0.572,n
0.348,0.394,p
0.759,0.863,n
0.510,0.963,n
0.257,0.283,p
0.212,0.931,n
0.015,0.862,n
0.412,0.884,n
0.256,0.566,n
0.735,0.327,p
0.377,0.393,n
0.583,0.606,n
0.469,0.297,n
0.249,0.261,p
0.397,0.457,n
0.690,0.960,n
0.785,0.110,p
0.216,0.096,p
0.758,0.350,p
0.185,0.976,n
0.845,0.952,n
0.296,0.414,p
0.445,0.555,n
0.445,0.051,p
0.542,0.616,n
0.869,0.520,p
0.950,0.403,p
0.233,0.084,p
0.557,0.375,n
0.160,0.611,p
0.825,0.802,n
0.866,0.644,p
0.935,0.654,p
0.278,0.677,n
0.227,0.056,n
0.579,0.269,p
0.075,0.459,p
0.837,0.140,p
0.936,0.905,n
0.448,0.847,p
0.090,0.273,p
0.307,0.439,p
0.873,0.007,p
0.493,0.355,n
0.662,0.713,n
0.458,0.050,p
0.549,0.099,p
0.538,0.669,n
0.276,0.426,p
0.704,0.798,n
0.869,0.625,p
0.381,0.379,n
0.353,0.336,p
0.281,0.471,p
0.060,0.112,p
0.468,0.647,n
0.400,0.606,n
0.209,0.108,p
0.700,0.281,p
0.071,0.715,n
0.720,0.685,n
0.695,0.123,p
0.272,0.624,p
0.960,0.465,p
0.094,0.764,n
0.844,0.540,p
0.417,0.471,n
0.284,0.120,p
0.454,0.182,p
0.512,0.277,n
0.808,0.507,p
0.983,0.111,p
0.166,0.144,p
0.488,0.144,p
0.312,0.091,p
0.282,0.726,n
0.502,0.701,n
0.812,0.863,n
0.162,0.591,p
0.062,0.681,n
0.377,0.285,p
0.416,0.612,n
0.571,0.102,p
0.326,0.803,n
0.891,0.164,p
0.695,0.669,p
0.894,0.228,p
0.204,0.992,n
0.652,0.865,p
0.221,0.923,n
0.327,0.947,n
0.333,0.548,n
0.537,0.725,n
0.182,0.874,n
0.501,0.145,n
0.863,0.271,p
0.692,0.741,n
0.325,0.340,p
0.000,0.878,n
0.494,0.993,n
0.836,0.411,p
0.085,0.993,n
0.572,0.785,p
0.804,0.103,p
0.370,0.872,n
0.056,0.970,n
0.151,0.927,n
0.347,0.377,p
0.275,0.574,p
0.957,0.288,p
0.628,0.720,n
0.738,0.063,n
0.784,0.326,p
0.602,0.815,n
0.649,0.053,p
0.681,0.555,p
0.231,0.022,p
0.065,0.260,p
0.082,0.800,n
0.461,0.917,n
0.496,0.937,n
0.066,0.615,p
0.912,0.463,p
0.833,0.522,p
0.435,0.281,n
0.565,0.821,n
0.632,0.415,n
0.801,0.065,p
0.083,0.564,p
0.439,0.132,p
0.975,0.234,p
0.803,0.207,p
0.256,0.062,p
0.718,0.759,p
0.925,0.740,n
0.016,0.881,n
0.056,0.195,p
0.022,0.793,n
0.231,0.318,p
0.231,0.709,p
0.280,0.347,p
0.951,0.040,p
0.166,0.698,p
0.867,0.247,p
0.805,0.551,p
0.132,0.363,p
0.684,0.249,p
0.481,0.843,p
0.838,0.791,p
0.565,0.160,n
0.737,0.332,p
0.526,0.761,n
0.868,0.666,p
0.908,0.311,p
0.935,0.444,p
0.699,0.571,p
0.915,0.875,n
0.859,0.857,n
0.140,0.506,p
0.080,0.303,n
0.400,0.323,p
0.508,0.151,p
0.450,0.781,n
0.441,0.498,n
0.070,0.441,p
0.496,0.550,n
0.294,0.928,n
0.449,0.326,n
0.702,0.858,n
0.806,0.539,p
0.230,0.472,p
0.623,0.141,p
0.552,0.138,p
0.542,0.446,n
0.982,0.556,n
0.871,0.510,p
0.031,0.993,n
0.750,0.503,p
0.631,0.499,n
0.018,0.447,p
0.293,0.536,p
0.921,0.871,n
0.577,0.798,n
0.031,0.155,n
0.993,0.327,p
0.165,0.953,n
0.003,0.750,n
0.185,0.325,p
0.353,0.817,n
0.263,0.949,n
0.616,0.555,n
0.280,0.863,n
0.497,0.899,n
0.800,0.144,p
0.912,0.443,p
0.467,0.133,p
0.589,0.010,p
0.168,0.478,p
0.943,0.952,n
0.799,0.042,p
0.366,0.377,p
0.056,0.749,p
0.981,0.915,n
0.289,0.611,p
0.331,0.029,p
0.334,0.088,p
0.306,0.210,p
0.343,0.796,p
0.064,0.764,n
0.250,0.936,n
0.532,0.079,p
0.019,0.584,n
0.504,0.927,n
0.368,0.857,n
0.601,0.547,n
0.887,0.644,p
0.229,0.882,n
0.944,0.773,n
0.178,0.353,p
0.632,0.691,n
0.399,0.064,p
0.927,0.736,n
0.205,0.311,p
0.014,0.353,n
0.410,0.414,n
0.524,0.897,p
0.964,0.729,n
0.182,0.390,p
0.376,0.094,p
0.624,0.977,n
0.499,0.230,p
0.776,0.457,p
0.521,0.272,n
0.921,0.628,n
0.045,0.268,p
0.513,0.204,n
0.425,0.518,n
0.450,0.359,n
0.370,0.187,p
0.630,0.551,n
0.417,0.104,p
0.797,0.917,n
0.506,0.316,n
0.552,0.876,n
0.282,0.506,n
0.371,0.450,n
0.525,0.600,n
0.690,0.890,n
0.532,0.082,p
0.633,0.585,n
0.235,0.923,n
0.556,0.843,n
0.664,0.508,n
0.611,0.646,n
0.743,0.665,p
0.837,0.791,p
0.554,0.106,p
0.371,0.493,n
0.324,0.095,p
0.548,0.381,n
0.419,0.661,n
0.419,0.494,n
0.197,0.630,p
0.305,0.443,p
0.807,0.726,p
0.569,0.606,n
0.861,0.156,p
0.624,0.784,n
0.395,0.722,n
0.520,0.416,n
0.009,0.181,p
0.616,0.359,p
0.267,0.983,n
0.590,0.987,n
0.964,0.248,p
0.603,0.374,n
0.349,0.941,n
0.267,0.849,n
0.287,0.908,n
0.420,0.899,n
0.388,0.647,n
0.415,0.500,p
0.976,0.958,p
0.086,0.525,p
0.402,0.920,n
0.836,0.885,p
0.824,0.641,p
0.524,0.053,p
0.001,0.669,n
0.708,0.083,p
0.941,0.780,p
0.175,0.862,n
0.299,0.559,p
0.825,0.926,n
0.300,0.284,p
0.244,0.277,n
0.557,0.075,p
0.190,0.197,p
0.939,0.303,p
0.497,0.644,n
0.934,0.046,p
0.068,0.104,p
0.546,0.769,n
0.214,0.216,p
0.247,0.965,n
0.228,0.438,p
0.027,0.084,p
0.182,0.912,n
0.369,0.010,p
0.399,0.454,n
0.123,0.589,p
0.712,0.416,p
0.463,0.239,n
0.484,0.744,n
0.123,0.465,p
0.310,0.459,p
0.758,0.139,p
0.611,0.443,n
0.882,0.291,p
0.190,0.935,n
0.780,0.247,p
0.405,0.209,p
0.956,0.308,p
0.002,0.246,p
0.087,0.908,n
0.171,0.386,p
0.116,0.264,p
0.472,0.722,n
0.528,0.329,n
0.091,0.580,p
0.349,0.686,n
0.409,0.728,n
0.019,0.908,n
0.050,0.306,p
0.237,0.844,n
0.258,0.442,p
0.376,0.562,n
0.002,0.446,p
0.976,0.974,n
0.898,0.869,n
0.712,0.765,n
0.242,0.890,n
0.208,0.862,n
0.652,0.214,p
0.522,0.989,n
0.352,0.086,p
0.769,0.938,n
0.061,0.715,n
0.852,0.816,n
0.496,0.049,p
0.798,0.391,p
0.695,0.405,p
0.746,0.683,p
0.518,0.594,n
0.676,0.746,n
0.460,0.799,n
0.064,0.895,n
0.232,0.992,n
0.354,0.794,n
0.144,0.347,n
0.647,0.114,p
0.037,0.772,n
0.752,0.223,p
0.755,0.510,p
0.277,0.139,p
0.520,0.430,n
0.338,0.578,n
0.651,0.830,n
0.583,0.814,n
0.885,0.602,p
0.735,0.727,n
0.056,0.200,n
0.982,0.565,n
0.354,0.395,p
0.533,0.534,n
0.019,0.740,p
0.516,0.829,n
0.798,0.025,n
0.733,0.705,n
0.048,0.181,p
0.834,0.376,n
0.783,0.496,p
0.302,0.221,p
0.689,0.363,p
0.030,0.858,n
0.839,0.431,n
0.935,0.882,n
0.905,0.857,p
0.062,0.260,p
0.264,0.761,n
0.521,0.571,n
0.558,0.485,n
0.863,0.203,p
0.367,0.369,p
0.096,0.910,n
0.404,0.427,n
0.977,0.618,n
0.157,0.848,n
0.830,0.983,n
0.058,0.910,n
0.994,0.991,n
0.164,0.322,p
0.005,0.618,n
0.518,0.563,n
0.305,0.948,n
0.343,0.649,n
0.642,0.702,p
0.169,0.057,p
0.037,0.716,n
0.418,0.528,n
0.275,0.626,p
0.935,0.174,p
0.041,0.396,p
0.200,0.314,p
0.508,0.098,p
0.247,0.125,p
0.047,0.573,p
0.551,0.461,n
0.947,0.070,p
0.558,0.448,p
0.230,0.061,n
0.650,0.026,p
0.032,0.445,p
0.415,0.638,n
0.046,0.077,p
0.752,0.941,n
0.449,0.770,n
0.518,0.646,n
0.384,0.276,p
0.503,0.466,p
0.896,0.196,p
0.411,0.267,p
0.570,0.879,n
0.790,0.832,n
0.914,0.466,p
0.292,0.076,n
0.105,0.455,p
0.487,0.219,n
0.231,0.689,p
0.650,0.165,p
0.640,0.469,n
0.136,0.346,p
0.201,0.440,p
0.571,0.420,n
0.991,0.126,p
0.482,0.645,n
0.500,0.883,n
0.575,0.793,n
0.555,0.367,n
0.295,0.414,p
0.812,0.437,p
0.122,0.943,n
0.084,0.824,n
0.681,0.952,n
0.173,0.875,n
0.340,0.450,p
0.026,0.980,n
0.408,0.811,n
0.513,0.458,n
0.062,0.474,p
0.739,0.241,p
0.824,0.718,p
0.889,0.667,p
0.640,0.596,n
0.859,0.186,p
0.160,0.479,p
0.721,0.396,p
0.210,0.906,n
0.223,0.383,p
0.352,0.434,p
0.494,0.245,n
0.983,0.561,n
0.422,0.892,n
0.753,0.789,n
0.271,0.895,p
0.218,0.610,p
0.969,0.776,n
0.948,0.430,p
0.337,0.358,p
0.590,0.345,n
0.258,0.985,n
0.805,0.705,p
0.295,0.723,n
0.730,0.947,n
0.820,0.236,p
0.963,0.573,p
0.862,0.182,p
0.773,0.378,p
0.678,0.114,p
0.705,0.051,n
0.750,0.653,p
0.161,0.808,n
0.213,0.854,n
0.392,0.398,n
0.358,0.941,n
0.483,0.808,n
0.588,0.290,p
0.483,0.848,n
0.205,0.659,p
0.801,0.464,p
0.892,0.132,p
0.965,0.662,n
