@relation SINE2
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.201,0.562,p
0.751,0.242,p
0.248,0.982,n
0.850,0.618,p
0.038,0.170,p
0.199,0.797,n
0.324,0.683,n
0.010,0.512,p
0.587,0.185,p
0.317,0.027,p
0.383,0.476,n
0.399,0.982,n
0.537,0.799,n
0.363,0.594,n
0.087,0.356,p
0.580,0.760,n
0.716,0.072,p
0.517,0.896,n
0.239,0.975,n
0.393,0.003,p
0.622,0.897,n
0.566,0.830,n
0.879,0.728,p
0.425,0.529,p
0.563,0.603,n
0.646,0.690,n
0.729,0.061,p
0.850,0.645,p
0.105,0.758,n
0.736,0.816,n
0.713,0.924,n
0.103,0.064,p
0.206,0.374,p
0.375,0.118,p
0.597,0.374,n
0.496,0.963,n
0.072,0.760,n
0.296,0.117,p
0.354,0.737,p
0.382,0.291,p
0.697,0.789,p
0.478,0.985,n
0.541,0.386,n
0.005,0.766,n
0.361,0.016,p
0.458,0.383,n
0.443,0.472,n
0.594,0.902,n
0.148,0.781,p
0.422,0.972,n
0.217,0.421,p
0.470,0.287,n
0.123,0.169,p
0.018,0.828,n
0.961,0.599,p
0.237,0.920,n
0.031,0.185,p
0.775,0.152,p
0.518,0.975,n
0.478,0.582,n
0.481,0.706,n
0.793,0.056,p
0.501,0.038,p
0.346,0.021,p
0.450,0.655,p
0.370,0.530,n
0.937,0.950,n
0.389,0.925,n
0.494,0.566,n
0.207,0.454,p
0.088,0.342,p
0.968,0.263,p
0.784,0.741,p
0.829,0.626,p
0.629,0.246,n
0.052,0.740,n
0.561,0.010,p
0.611,0.612,p
0.093,0.067,n
0.460,0.649,n
0.263,0.947,n
0.205,0.088,p
0.573,0.912,n
0.145,0.268,p
0.536,0.900,n
0.358,0.890,n
0.050,0.972,n
0.384,0.636,n
0.261,0.408,p
0.411,0.870,p
0.063,0.301,p
0.943,0.791,p
0.506,0.104,p
0.512,0.933,n
0.946,0.466,p
0.084,0.987,n
0.428,0.209,p
0.529,0.139,p
0.256,0.471,p
0.759,0.605,p
0.103,0.998,n
0.133,0.168,p
0.446,0.620,n
0.163,0.699,p
0.580,0.252,p
0.764,0.336,p
0.282,0.334,p
0.877,0.133,p
0.728,0.001,p
0.340,0.732,n
0.505,0.712,n
0.796,0.159,n
0.001,0.791,n
0.203,0.974,p
0.657,0.581,n
0.743,0.504,p
0.062,0.260,p
0.841,0.147,p
0.803,0.477,p
0.716,0.851,n
0.300,0.729,n
0.451,0.409,n
0.693,0.860,n
0.683,0.763,n
0.883,0.714,p
0.443,0.191,p
0.550,0.958,n
0.602,0.757,n
0.919,0.608,p
0.537,0.171,p
0.071,0.537,p
0.407,0.321,n
0.857,0.779,p
0.470,0.443,n
0.151,0.278,n
0.071,0.674,p
0.290,0.091,p
0.931,0.292,p
0.342,0.209,p
0.682,0.462,n
0.453,0.872,n
0.058,0.228,p
0.264,0.822,n
0.347,0.507,p
0.570,0.451,n
0.132,0.439,p
0.879,0.306,p
0.041,0.109,n
0.081,0.627,p
0.457,0.162,p
0.332,0.694,n
0.853,0.842,n
0.848,0.177,p
0.885,0.370,p
0.784,0.943,n
0.390,0.857,n
0.458,0.278,n
0.619,0.437,n
0.659,0.244,p
0.499,0.581,n
0.045,0.500,n
0.273,0.526,p
0.224,0.989,n
0.221,0.456,p
0.995,0.740,n
0.920,0.836,n
0.255,0.169,p
0.305,0.850,n
0.383,0.573,n
0.282,0.036,p
0.458,0.120,p
0.487,0.837,p
0.744,0.592,p
0.009,0.585,n
0.228,0.006,p
0.592,0.705,n
0.629,0.691,n
0.079,0.187,p
0.347,0.475,n
0.655,0.312,p
0.446,0.560,n
0.400,0.910,p
0.667,0.721,n
0.477,0.537,n
0.956,0.613,p
0.684,0.368,p
0.616,0.614,n
0.925,0.708,n
0.492,0.524,n
0.940,0.443,p
0.147,0.487,p
0.615,0.699,n
0.319,0.500,p
0.667,0.568,n
0.896,0.477,p
0.259,0.364,p
0.119,0.149,p
0.250,0.293,n
0.144,0.785,p
0.543,0.874,n
0.895,0.424,p
0.716,0.737,n
0.811,0.006,p
0.466,0.909,n
0.149,0.987,n
0.305,0.083,n
0.948,0.475,p
0.423,0.104,p
0.238,0.997,n
0.524,0.673,n
0.029,0.121,p
0.210,0.852,n
0.483,0.069,p
0.890,0.578,p
0.896,0.901,n
0.727,0.073,p
0.280,0.656,n
0.681,0.039,p
0.345,0.171,p
0.933,0.031,p
0.880,0.095,p
0.739,0.753,n
0.194,0.219,p
0.170,0.884,p
0.929,0.046,p
0.221,0.639,p
0.503,0.488,n
0.439,0.792,n
0.023,0.672,p
0.358,0.436,n
0.908,0.701,p
0.618,0.737,p
0.322,0.265,p
0.262,0.076,p
0.978,0.621,n
0.575,0.123,p
0.547,0.589,n
0.576,0.115,p
0.731,0.350,p
0.668,0.696,p
0.580,0.302,n
0.500,0.651,n
0.682,0.387,p
0.037,0.170,n
0.816,0.326,p
0.351,0.751,n
0.879,0.193,p
0.328,0.664,n
0.390,0.125,p
0.905,0.883,p
0.582,0.527,n
0.564,0.823,n
0.470,0.271,n
0.978,0.177,p
0.197,0.730,p
0.594,0.204,p
0.221,0.546,p
0.836,0.976,n
0.696,0.184,p
0.167,0.250,p
0.523,0.255,n
0.945,0.930,n
0.885,0.464,p
0.541,0.259,n
0.368,0.884,p
0.429,0.031,n
0.417,0.370,n
0.953,0.689,n
0.687,0.603,n
0.790,0.460,p
0.308,0.664,n
0.488,0.943,n
0.073,0.339,p
0.827,0.558,p
0.101,0.250,p
0.144,0.745,p
0.167,0.620,p
0.726,0.731,n
0.267,0.423,p
0.799,0.631,p
0.459,0.420,n
0.925,0.608,p
0.392,0.065,p
0.656,0.867,p
0.597,0.385,n
0.443,0.836,n
0.641,0.329,p
0.244,0.247,p
0.451,0.239,n
0.143,0.739,p
0.998,0.597,n
0.895,0.663,p
0.924,0.651,p
0.064,0.701,p
0.782,0.715,p
0.075,0.145,p
0.952,0.710,n
0.428,0.463,n
0.233,0.763,n
0.726,0.430,p
0.802,0.135,p
0.071,0.625,p
0.381,0.466,n
0.249,0.797,n
0.674,0.985,n
0.327,0.544,n
0.683,0.615,n
0.781,0.388,p
0.824,0.297,p
0.240,0.882,n
0.851,0.244,p
0.497,0.132,n
0.397,0.119,p
0.961,0.670,n
0.870,0.424,p
0.692,0.751,n
0.753,0.342,p
0.282,0.309,p
0.104,0.018,n
0.360,0.408,p
0.041,0.952,n
0.508,0.749,n
0.747,0.815,p
0.943,0.887,n
0.997,0.245,p
0.571,0.842,p
0.491,0.499,n
0.589,0.782,p
0.995,0.772,n
0.751,0.532,p
0.325,0.925,n
0.032,0.642,p
0.197,0.491,p
0.231,0.815,n
0.834,0.405,p
0.355,0.599,n
0.957,0.684,n
0.562,0.689,n
0.643,0.344,n
0.559,0.585,n
0.056,0.903,n
0.345,0.471,n
0.290,0.071,p
0.237,0.175,p
0.055,0.893,n
0.420,0.121,p
0.711,0.845,n
0.247,0.866,n
0.345,0.665,n
0.622,0.198,p
0.976,0.689,p
0.509,0.811,n
0.193,0.670,p
0.212,0.389,p
0.510,0.368,n
0.457,0.698,n
0.683,0.424,p
0.765,0.811,p
0.844,0.806,n
0.196,0.151,p
0.793,0.190,p
0.235,0.594,p
0.530,0.554,n
0.516,0.798,n
0.861,0.331,p
0.480,0.747,n
0.333,0.726,n
0.473,0.531,n
0.035,0.033,p
0.470,0.080,p
0.582,0.922,n
0.568,0.967,n
0.651,0.845,n
0.429,0.506,n
0.723,0.400,n
0.732,0.292,p
0.484,0.884,n
0.821,0.835,n
0.026,0.307,p
0.264,0.029,p
0.134,0.903,n
0.288,0.539,p
0.895,0.934,n
0.566,0.280,n
0.397,0.062,p
0.825,0.387,p
0.168,0.713,p
0.078,0.642,p
0.738,0.053,p
0.886,0.509,p
0.081,0.911,n
0.895,0.133,p
0.981,0.167,p
0.226,0.208,p
0.491,0.132,p
0.788,0.904,n
0.070,0.775,p
0.740,0.495,p
0.239,0.491,p
0.522,0.240,n
0.786,0.191,n
0.335,0.501,n
0.058,0.682,n
0.916,0.830,n
0.163,0.936,n
0.622,0.878,n
0.576,0.914,n
0.797,0.848,n
0.801,0.330,p
0.566,0.797,n
0.038,0.907,n
0.224,0.183,n
0.412,0.147,p
0.962,0.148,n
0.029,0.351,p
0.715,0.213,p
0.013,0.007,p
0.954,0.457,p
0.180,0.437,n
0.042,0.923,n
0.928,0.576,n
0.397,0.749,n
0.710,0.443,p
0.723,0.181,p
0.312,0.737,p
0.744,0.106,p
0.093,0.383,p
0.289,0.086,p
0.837,0.189,p
0.730,0.924,n
0.522,0.394,n
0.993,0.805,n
0.893,0.874,p
0.132,0.612,p
0.335,0.569,n
0.644,0.820,n
0.976,0.507,p
0.020,0.124,n
0.872,0.566,p
0.793,0.444,p
0.350,0.761,n
0.790,0.938,n
0.668,0.578,n
0.258,0.778,n
0.046,0.875,n
0.193,0.467,p
0.149,0.218,p
0.195,0.107,p
0.833,0.579,p
0.699,0.237,p
0.149,0.631,p
0.222,0.100,p
0.503,0.444,n
0.204,0.929,n
0.257,0.453,p
0.039,0.793,n
0.926,0.460,p
0.382,0.718,n
0.700,0.948,n
0.332,0.614,p
0.708,0.068,p
0.898,0.973,n
0.341,0.833,n
0.507,0.498,p
0.201,0.900,n
0.938,0.981,p
0.890,0.054,p
0.154,0.751,p
0.945,0.869,n
0.415,0.451,n
0.804,0.832,p
0.235,0.608,n
0.587,0.086,p
0.246,0.784,n
0.885,0.121,p
0.260,0.076,n
0.580,0.970,n
0.591,0.696,p
0.684,0.623,n
0.297,0.090,p
0.625,0.534,n
0.172,0.620,p
0.043,0.187,n
0.360,0.757,n
0.945,0.211,p
0.960,0.780,n
0.097,0.987,n
0.952,0.141,p
0.891,0.752,p
0.882,0.998,n
0.276,0.836,n
0.362,0.240,n
0.035,0.430,p
0.204,0.322,n
0.424,0.617,p
0.541,0.960,n
0.926,0.872,n
0.331,0.925,n
0.572,0.215,p
0.379,0.179,p
0.356,0.762,n
0.514,0.660,n
0.872,0.751,p
0.017,0.031,p
0.443,0.879,n
0.214,0.943,n
0.160,0.912,n
0.678,0.260,p
0.134,0.791,n
0.157,0.998,n
0.316,0.523,p
0.355,0.113,p
0.368,0.670,n
0.600,0.484,n
0.490,0.562,n
0.283,0.866,n
0.427,0.022,p
0.371,0.297,p
0.940,0.954,n
0.537,0.952,n
0.231,0.140,p
0.880,0.891,p
0.535,0.233,n
0.541,0.263,n
0.009,0.439,p
0.882,0.635,p
0.506,0.331,n
0.554,0.495,n
0.155,0.830,n
0.183,0.169,n
0.511,0.636,n
0.238,0.866,n
0.473,0.120,p
0.438,0.850,n
0.799,0.389,p
0.541,0.195,p
0.932,0.288,p
0.126,0.102,p
0.969,0.662,n
0.430,0.997,n
0.440,0.470,n
0.476,0.584,n
0.458,0.957,n
0.167,0.879,n
0.286,0.176,p
0.121,0.114,p
0.177,0.896,n
0.555,0.778,n
0.140,0.847,n
0.036,0.563,p
0.218,0.411,p
0.065,0.584,p
0.727,0.628,p
0.633,0.985,n
0.568,0.534,n
0.189,0.611,p
0.699,0.790,n
0.372,0.521,n
0.271,0.082,p
0.414,0.773,n
0.846,0.893,p
0.953,0.412,p
0.523,0.287,n
0.376,0.116,p
0.109,0.022,p
0.838,0.768,p
0.220,0.999,n
0.551,0.909,n
0.994,0.128,p
0.859,0.761,p
0.081,0.837,n
0.810,0.083,p
0.895,0.637,p
0.755,0.139,p
0.691,0.270,p
0.158,0.083,p
0.715,0.711,n
0.775,0.734,p
0.172,0.871,n
0.076,0.766,n
0.566,0.367,n
0.526,0.458,n
0.462,0.450,n
0.342,0.628,n
0.001,0.693,n
0.368,0.505,n
0.679,0.662,n
0.502,0.631,n
0.592,0.496,p
0.930,0.938,n
0.834,0.138,p
0.331,0.917,n
0.908,0.257,p
0.204,0.633,p
0.076,0.577,n
0.326,0.714,n
0.884,0.499,p
0.328,0.159,p
0.451,0.879,n
0.955,0.961,n
0.183,0.362,p
0.594,0.427,n
0.352,0.693,n
0.594,0.752,n
0.693,0.769,n
0.760,0.911,n
0.089,0.868,n
0.344,0.680,n
0.625,0.583,n
0.318,0.856,n
0.851,0.437,p
0.501,0.397,p
0.088,0.293,p
0.189,0.989,n
0.071,0.958,n
0.611,0.740,n
0.239,0.126,p
0.343,0.932,n
0.993,0.785,n
0.286,0.943,n
0.981,0.819,n
0.726,0.087,p
0.900,0.806,n
0.489,0.877,n
0.597,0.410,n
0.779,0.635,p
0.271,0.146,p
0.703,0.786,n
0.187,0.738,p
0.235,0.380,p
0.621,0.787,n
0.313,0.684,n
0.580,0.910,n
0.431,0.118,p
0.912,0.027,p
0.165,0.375,p
0.589,0.755,n
0.817,0.014,p
0.819,0.492,p
0.863,0.253,p
0.800,0.709,n
0.261,0.862,n
0.396,0.898,n
0.658,0.515,n
0.325,0.316,p
0.633,0.967,n
0.944,0.304,p
0.787,0.490,p
0.007,0.479,n
0.923,0.996,n
0.041,0.465,p
0.654,0.377,p
0.545,0.045,p
0.388,0.932,n
0.391,0.556,n
0.482,0.212,n
0.991,0.730,n
0.509,0.306,n
0.829,0.789,p
0.022,0.929,p
0.746,0.445,p
0.422,0.725,p
0.575,0.964,n
0.694,0.634,n
0.174,0.547,p
0.495,0.489,n
0.606,0.313,p
0.828,0.785,p
0.330,0.284,n
0.971,0.631,n
0.023,0.932,p
0.832,0.585,p
0.866,0.314,p
0.633,0.342,p
0.191,0.823,n
0.245,0.588,p
0.817,0.582,n
0.131,0.397,p
0.022,0.058,p
0.300,0.816,n
0.395,0.740,n
0.042,0.834,n
0.769,0.598,p
0.211,0.788,n
0.099,0.236,p
0.154,0.020,p
0.928,0.602,p
0.945,0.168,p
0.440,0.437,n
0.480,0.738,n
0.283,0.460,p
0.331,0.198,p
0.994,0.340,p
0.760,0.468,p
0.254,0.920,n
0.583,0.635,n
0.868,0.742,p
0.916,0.284,p
0.307,0.881,n
0.698,0.149,p
0.543,0.009,n
0.566,0.926,p
0.012,0.701,n
0.064,0.639,p
0.917,0.475,n
0.738,0.244,p
0.351,0.749,n
0.364,0.744,n
0.373,0.546,n
0.200,0.205,p
0.352,0.328,p
0.566,0.459,n
0.465,0.959,n
0.393,0.041,p
0.250,0.319,p
0.634,0.122,p
0.543,0.533,p
0.086,0.880,n
0.594,0.902,n
0.610,0.595,n
0.234,0.790,n
0.917,0.627,p
0.284,0.589,p
0.394,0.019,p
0.774,0.965,p
0.545,0.253,n
0.057,0.992,n
0.357,0.886,n
0.163,0.187,p
0.527,0.643,n
0.723,0.684,n
0.447,0.708,n
0.727,0.772,p
0.425,0.901,n
0.980,0.190,p
0.477,0.478,n
0.496,0.411,n
0.683,0.497,p
0.192,0.280,p
0.246,0.436,p
0.299,0.946,n
0.602,0.571,n
0.565,0.669,n
0.354,0.380,n
0.764,0.744,n
0.510,0.294,p
0.039,0.565,p
0.802,0.967,n
0.452,0.872,n
0.327,0.696,n
0.637,0.491,n
0.303,0.702,n
0.248,0.624,p
0.686,0.885,n
0.393,0.286,n
0.390,0.055,n
0.923,0.675,p
0.764,0.482,p
0.287,0.669,n
0.049,0.714,n
0.931,0.393,p
0.234,0.657,p
0.338,0.026,n
0.896,0.736,p
0.405,0.248,p
0.676,0.875,n
0.151,0.998,n
0.690,0.214,p
0.117,0.783,n
0.989,0.174,p
0.280,0.851,n
0.728,0.496,p
0.605,0.540,n
0.652,0.512,n
0.873,0.225,p
0.654,0.496,n
0.129,0.719,p
0.324,0.249,p
0.630,0.699,n
0.025,0.441,p
0.176,0.745,p
0.844,0.494,p
0.868,0.058,p
0.301,0.943,n
0.911,0.041,p
0.935,0.364,p
0.702,0.970,n
0.419,0.935,p
0.109,0.065,n
0.277,0.971,n
0.058,0.609,p
0.937,0.385,p
0.050,0.538,p
0.211,0.272,p
0.052,0.451,p
0.613,0.073,p
0.457,0.255,n
0.441,0.070,p
0.865,0.455,p
0.859,0.309,p
0.987,0.361,p
0.513,0.627,n
0.840,0.685,p
0.606,0.099,p
0.278,0.874,n
0.016,0.078,p
0.447,0.289,n
0.096,0.623,p
0.183,0.813,p
0.806,0.194,p
0.922,0.089,p
0.545,0.712,n
0.043,0.285,p
0.404,0.103,p
0.373,0.974,n
0.797,0.759,p
0.363,0.990,n
0.388,0.162,p
0.129,0.475,n
0.128,0.220,p
0.657,0.744,n
0.512,0.066,p
0.026,0.534,p
0.748,0.790,n
0.986,0.942,n
0.618,0.593,n
0.172,0.748,p
0.040,0.837,n
0.541,0.048,p
0.745,0.339,p
0.667,0.804,n
0.305,0.470,p
0.012,0.907,n
0.046,0.125,p
0.687,0.609,n
0.812,0.850,n
0.697,0.817,n
0.474,0.605,p
0.798,0.980,n
0.573,0.652,p
0.988,0.496,p
0.648,0.658,n
0.672,0.110,p
0.202,0.429,p
0.892,0.094,p
0.743,0.063,p
0.589,0.750,n
0.925,0.259,p
0.402,1.000,n
0.596,0.972,n
0.593,0.819,n
0.310,0.630,n
0.994,0.846,n
0.866,0.105,p
0.602,0.635,n
0.861,0.128,p
0.188,0.327,p
0.406,0.583,n
0.549,0.379,n
0.588,0.836,n
0.039,0.313,n
0.770,0.643,p
0.888,0.878,n
0.755,0.328,p
0.195,0.687,p
0.846,0.068,p
0.731,0.576,p
0.593,0.798,n
0.639,0.425,n
0.587,0.777,n
0.590,0.562,n
0.359,0.668,n
0.695,0.106,n
0.518,0.635,n
0.949,0.112,p
0.667,0.042,p
0.490,0.588,p
0.328,0.021,p
0.806,0.876,n
0.808,0.225,p
0.540,0.527,p
0.776,0.505,n
0.997,0.992,n
0.752,0.749,n
0.279,0.746,n
0.155,0.191,p
0.017,0.173,p
0.508,0.428,n
0.334,0.984,n
0.315,0.680,n
0.385,0.221,p
0.588,0.671,p
0.337,0.100,p
0.067,0.990,n
0.264,0.431,p
0.004,0.410,p
0.609,0.341,p
0.973,0.611,n
0.784,0.586,p
0.744,0.804,n
0.230,0.985,n
0.094,0.299,p
0.526,0.145,n
0.111,0.001,p
0.535,0.638,n
0.669,0.796,p
0.831,0.607,p
0.508,0.242,n
0.639,0.968,p
0.831,0.674,p
0.325,0.094,n
0.528,0.861,p
0.388,0.265,p
0.029,0.429,p
0.544,0.511,n
0.968,0.317,n
0.306,0.082,p
0.665,0.482,p
0.727,0.844,n
0.850,0.168,p
0.859,0.022,p
0.788,0.773,n
0.610,0.642,n
0.515,0.750,n
0.621,0.785,n
0.861,0.581,p
0.774,0.906,n
0.867,0.415,p
0.432,0.487,n
0.134,0.242,p
0.368,0.352,p
0.300,0.844,p
0.795,0.225,p
0.930,0.199,p
0.441,0.919,n
0.905,0.820,n
0.528,0.874,n
0.049,0.700,n
0.960,0.689,n
0.708,0.752,n
0.897,0.893,n
0.656,0.217,p
0.746,0.947,p
0.417,0.933,n
0.918,0.909,n
0.682,0.740,n
0.298,0.934,n
0.839,0.443,p
0.373,0.473,n
0.594,0.453,n
0.226,0.735,p
0.586,0.618,n
0.533,0.640,n
0.235,0.441,p
0.448,0.045,p
0.332,0.250,n
0.158,0.292,n
0.463,0.468,p
0.143,0.219,p
0.813,0.601,p
0.004,0.973,n
0.127,0.180,p
0.677,0.223,p
0.523,0.501,n
0.949,0.354,p
0.365,0.815,n
0.616,0.964,n
0.146,0.833,n
0.713,0.130,p
0.096,0.983,n
0.942,0.417,n
0.650,0.810,n
0.503,0.836,n
0.345,0.491,n
0.170,0.763,p
0.030,0.975,n
0.217,0.854,p
0.809,0.051,p
0.153,0.858,n
0.785,0.122,p
0.578,0.714,n
0.325,0.558,n
0.131,0.185,p
0.551,0.821,n
0.988,0.340,p
0.170,0.774,p
0.257,0.220,p
0.772,0.661,p
0.137,0.690,p
0.826,0.078,p
0.390,0.152,p
0.692,0.306,p
0.019,0.251,p
0.507,0.918,n
0.557,0.492,n
0.699,0.214,n
0.640,0.656,n
0.109,0.663,p
0.652,0.568,n
0.029,0.083,p
0.641,0.563,p
0.455,0.296,n
0.458,0.544,n
0.703,0.216,p
0.786,0.807,n
0.797,0.432,p
0.863,0.908,n
0.895,0.190,p
0.439,0.769,n
0.152,0.070,p
0.663,0.322,p
0.531,0.604,n
0.710,0.675,n
0.034,0.989,n
0.247,0.030,p
0.508,0.481,n
0.201,0.906,n
0.359,0.461,n
0.705,0.631,n
0.225,0.914,n
0.729,0.348,p
0.443,0.821,n
0.991,0.516,p
0.196,0.007,p
0.178,0.244,p
0.828,0.871,n
0.642,0.983,n
0.251,0.802,n
0.787,0.612,p
0.709,0.232,p
0.656,0.817,n
0.909,0.627,p
0.473,0.896,n
0.018,0.851,n
0.961,0.074,p
0.979,0.730,n
0.534,0.057,p
0.987,0.050,p
0.512,0.926,n
0.220,0.159,p
0.171,0.947,n
0.286,0.012,n
0.760,0.681,p
0.765,0.267,p
0.906,0.086,p
0.528,0.222,n
0.572,0.439,n
0.298,0.864,n
0.237,0.888,n
0.021,0.470,p
0.879,0.433,p
0.104,0.031,p
0.709,0.440,n
0.910,0.211,n
0.207,0.452,n
0.413,0.461,p
0.936,0.286,p
0.543,0.293,p
0.876,0.025,p
0.747,0.906,n
0.153,0.406,p
0.010,0.918,n
0.133,0.490,p
0.551,0.973,n
0.452,0.710,n
0.317,0.720,n
0.858,0.575,p
0.160,0.563,n
0.868,0.225,p
0.386,0.871,n
0.123,0.016,p
0.572,0.611,n
0.662,0.302,p
0.964,0.912,n
0.268,0.976,n
0.001,0.061,p
0.624,0.856,n
0.909,0.528,n
0.651,0.439,p
0.866,0.453,p
0.976,0.761,n
0.413,0.192,p
0.917,0.921,n
0.802,0.658,p
0.717,0.201,p
0.620,0.037,p
0.083,0.187,p
0.213,0.362,p
0.176,0.978,n
0.416,0.567,n
0.090,0.297,p
0.869,0.856,n
0.626,0.744,n
0.288,0.100,p
0.630,0.374,p
0.476,0.186,p
0.444,0.760,n
0.792,0.831,n
0.904,0.509,p
0.768,0.385,p
0.929,0.471,p
0.945,0.377,p
0.354,0.481,n
0.722,0.247,p
0.375,0.724,n
0.554,0.930,n
0.419,0.041,p
0.922,0.767,n
0.850,0.033,p
0.961,0.230,n
0.496,0.649,n
0.038,0.295,p
0.705,0.717,n
0.589,0.943,n
0.740,0.465,p
0.415,0.672,n
0.780,0.048,p
0.138,0.324,p
0.451,0.515,n
0.030,0.064,p
0.027,0.815,n
0.416,0.702,n
0.605,0.143,p
0.434,0.566,p
0.903,0.530,p
0.775,0.936,n
0.097,0.105,p
0.992,0.242,p
0.132,0.195,p
0.574,0.518,n
0.869,0.386,p
0.913,0.570,n
0.330,0.884,n
0.510,0.186,p
0.491,0.855,n
0.010,0.134,p
0.057,0.898,n
0.384,0.627,n
0.487,0.191,p
0.966,0.208,p
0.384,0.567,n
0.170,0.510,p
0.592,0.127,p
0.217,0.866,n
0.337,0.780,n
0.797,0.368,p
0.544,0.134,p
0.497,0.510,n
0.447,0.201,n
0.068,0.246,p
0.768,0.328,p
0.983,0.468,n
0.537,0.008,p
0.679,0.116,p
0.992,0.669,n
0.773,0.695,p
0.936,0.833,p
0.417,0.472,n
0.347,0.978,n
0.652,0.890,p
0.569,0.579,n
0.771,0.471,p
0.607,0.936,n
0.666,0.824,n
0.942,0.683,n
0.098,0.006,p
0.030,0.643,p
0.510,0.568,n
0.258,0.294,p
0.921,0.615,p
0.081,0.282,p
0.651,0.374,p
0.601,0.923,n
0.689,0.763,n
0.600,0.932,n
0.425,0.157,p
0.040,0.626,n
0.639,0.587,n
0.640,0.037,p
0.909,0.853,n
0.276,0.135,p
0.309,0.810,n
0.620,0.937,n
0.947,0.472,p
0.208,0.948,n
0.547,0.782,n
0.042,0.141,p
0.414,0.756,n
0.262,0.733,n
0.019,0.889,n
0.490,0.675,n
0.988,0.735,n
0.049,0.726,n
0.509,0.129,p
0.357,0.775,n
0.529,0.681,n
0.046,0.468,p
0.932,0.620,p
0.374,0.321,p
0.741,0.240,p
0.573,0.298,n
0.987,0.834,p
0.486,0.642,n
0.437,0.176,p
0.445,0.810,n
0.722,0.941,n
0.075,0.138,p
0.409,0.710,n
0.360,0.959,n
0.076,0.989,n
0.026,0.850,n
0.797,0.853,n
0.796,0.566,p
0.782,0.392,p
0.351,0.566,n
0.621,0.034,p
0.112,0.072,p
0.078,0.710,n
0.600,0.487,p
0.402,0.711,n
0.092,0.009,p
0.401,0.288,p
0.254,0.071,p
0.505,0.919,n
0.964,0.876,n
0.045,0.305,p
0.184,0.162,p
0.558,0.276,n
0.518,0.366,n
0.204,0.981,n
0.547,0.332,n
0.170,0.643,p
0.634,0.615,n
0.408,0.930,n
0.235,0.629,p
0.989,0.958,n
0.958,0.277,p
0.556,0.610,n
0.443,0.022,p
0.246,0.200,p
0.335,0.522,n
0.779,0.297,p
0.162,0.967,n
0.056,0.014,p
0.374,0.906,n
0.130,0.431,n
0.596,0.208,p
0.489,0.819,p
0.233,0.154,p
0.012,0.593,n
0.423,0.657,n
0.234,0.817,n
0.147,0.248,p
0.830,0.145,p
0.671,0.054,p
0.967,0.636,n
0.836,0.976,p
0.323,0.718,p
0.774,0.722,n
0.162,0.121,p
0.639,0.802,n
0.349,0.771,n
0.967,0.603,n
0.154,0.410,p
0.532,0.182,p
0.102,0.097,p
0.102,0.075,p
