@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
1.263,5.830,7.321,p
2.607,4.618,7.486,p
6.595,2.801,4.064,n
1.164,5.951,2.425,p
0.838,6.181,7.655,p
3.949,3.526,6.388,p
1.147,9.006,2.397,n
0.535,3.377,7.373,p
2.602,2.737,2.226,p
2.641,7.872,3.659,p
2.617,1.229,4.808,p
9.067,3.036,3.916,p
1.483,1.527,6.852,p
1.863,0.590,9.696,p
5.972,7.270,0.726,n
8.102,6.862,5.831,n
6.866,5.292,3.656,n
9.304,5.211,0.973,n
4.691,2.064,7.137,p
8.813,7.410,6.086,n
2.588,3.884,7.124,p
0.235,6.257,3.105,n
5.444,0.029,7.825,p
7.814,6.350,3.414,n
1.938,0.471,4.208,p
5.320,2.027,4.038,p
2.320,8.126,6.311,p
2.122,8.178,8.753,n
4.191,3.402,3.460,p
1.359,5.732,7.134,n
3.849,7.469,6.018,n
7.214,3.609,6.992,n
3.540,1.219,2.457,p
0.370,6.783,8.024,p
4.705,7.471,9.905,n
0.708,0.416,0.748,p
9.560,0.419,0.398,n
0.356,7.794,7.299,n
3.555,8.401,4.500,n
0.236,7.838,8.643,n
9.759,0.995,5.070,p
6.675,8.272,1.791,n
9.285,8.197,6.480,n
0.679,3.563,8.988,p
2.924,8.706,5.933,n
0.710,0.645,3.954,p
4.274,2.264,2.011,p
2.149,3.333,3.129,p
6.040,5.688,3.605,n
1.371,2.180,3.164,p
1.209,0.876,2.239,p
2.224,1.211,4.059,n
6.711,6.122,9.694,n
7.781,2.460,0.155,n
3.648,5.364,1.808,n
8.184,4.183,0.726,n
5.243,1.696,1.019,p
3.380,4.500,4.146,p
9.637,9.320,1.464,p
9.809,8.247,9.400,n
1.098,6.446,4.594,n
5.646,4.893,7.474,n
1.393,0.978,0.920,p
1.649,5.856,6.020,p
5.943,4.291,4.624,n
3.662,0.283,6.499,p
2.006,5.404,8.752,p
1.808,7.651,3.421,n
5.554,7.974,4.995,n
7.124,6.875,6.144,n
0.178,5.220,5.782,p
2.873,5.029,2.657,p
6.239,7.441,1.508,n
8.862,5.109,8.879,p
5.837,1.580,8.150,p
7.823,6.864,7.084,n
0.593,9.112,6.210,p
1.085,2.425,7.562,p
8.122,3.499,3.856,n
0.316,1.652,5.736,p
3.312,3.786,7.844,p
5.569,2.223,6.856,p
0.106,1.583,3.065,p
0.755,4.868,5.515,p
9.469,3.108,6.172,n
5.819,1.758,6.788,p
6.606,1.464,9.501,n
3.301,0.373,1.592,p
4.055,3.489,2.829,p
8.615,4.615,0.277,n
8.981,1.595,1.660,n
1.822,0.437,4.143,p
1.711,5.473,2.004,p
3.714,7.500,3.607,n
6.824,1.401,9.024,n
5.856,4.064,3.907,n
2.656,8.578,8.710,p
1.073,9.406,3.192,n
5.488,1.357,8.144,p
7.021,8.617,2.879,n
4.162,0.610,5.715,p
4.465,1.552,0.338,p
0.232,5.164,7.123,p
8.992,6.018,7.698,n
6.856,2.648,4.517,p
2.736,2.540,0.818,p
5.346,9.497,8.727,n
5.206,1.756,2.336,p
5.035,3.924,0.466,n
3.926,7.332,9.016,p
3.274,6.510,0.325,n
6.687,7.435,3.059,n
3.302,3.913,2.999,p
4.419,3.867,7.903,n
6.678,4.527,8.070,n
4.239,6.232,0.841,p
1.689,1.465,3.315,p
3.277,0.799,5.125,p
7.839,8.702,6.248,n
9.326,8.998,9.901,n
2.847,4.704,2.917,n
0.934,0.706,6.849,p
3.237,1.300,3.680,p
1.807,5.899,0.230,n
3.563,4.060,3.940,p
3.273,7.891,8.049,n
2.311,2.542,8.751,p
2.784,5.797,7.021,n
4.424,7.313,9.859,n
2.507,2.706,9.244,p
6.543,0.398,0.995,p
4.714,4.125,5.856,n
2.309,0.099,1.071,p
4.864,1.389,9.293,p
5.672,0.229,4.242,p
9.389,8.979,6.797,n
5.306,8.835,9.991,n
3.907,2.140,7.646,p
7.846,6.818,9.380,n
5.024,1.605,3.551,p
1.771,5.951,5.560,p
0.483,5.806,5.479,n
4.222,2.182,8.257,n
1.164,4.070,7.672,p
0.799,3.583,1.923,p
9.720,1.201,3.542,n
3.455,0.262,3.112,p
9.365,4.304,6.128,n
0.120,5.150,1.027,p
4.960,1.125,3.452,p
4.238,0.974,6.798,p
0.048,6.975,6.389,p
9.916,7.801,4.664,n
8.950,7.385,3.785,n
5.754,0.625,1.720,p
5.611,6.425,4.360,n
6.615,7.052,2.021,n
0.031,1.474,7.017,p
1.918,7.322,7.209,n
8.364,0.260,5.689,n
1.989,5.969,2.670,p
0.160,2.378,0.131,p
3.074,1.383,9.984,p
8.719,1.640,1.871,p
1.407,3.899,0.918,p
1.730,1.569,8.909,p
1.502,1.395,6.749,p
7.212,9.801,3.463,n
0.032,2.083,8.652,p
7.772,6.588,1.013,n
4.783,7.430,8.405,n
0.869,2.047,7.139,p
9.125,9.850,5.670,n
0.709,6.304,6.479,p
0.097,2.629,9.116,p
7.111,0.792,0.574,p
0.029,8.357,8.400,n
0.251,9.368,8.341,n
6.591,4.899,5.036,n
5.866,3.830,4.381,n
0.350,8.725,3.339,n
4.219,4.997,2.167,n
7.600,6.372,1.402,n
0.038,5.493,5.041,p
4.803,5.274,0.867,n
2.385,0.398,7.091,p
9.127,1.999,9.940,n
2.550,5.254,5.244,p
7.294,2.619,6.390,n
7.667,0.355,5.175,p
5.145,3.138,3.362,n
1.173,4.754,3.539,p
1.044,9.705,4.166,n
3.765,0.417,6.539,p
7.285,9.047,7.709,p
8.520,8.898,6.001,n
1.258,0.824,3.561,p
0.604,9.463,9.562,n
0.910,3.784,1.534,p
2.622,8.807,8.965,p
5.579,5.054,4.016,n
1.210,5.686,0.734,p
4.209,3.982,5.415,n
7.263,9.414,9.779,p
0.854,7.247,8.871,n
0.702,1.933,1.444,p
0.107,7.412,3.762,p
5.142,0.799,7.511,p
9.819,4.179,4.231,n
9.290,9.176,3.736,n
1.532,0.363,2.990,p
5.572,8.225,8.361,n
1.707,7.714,7.930,n
2.140,5.203,3.695,p
0.838,4.821,9.022,p
6.362,9.072,7.273,n
1.617,3.545,6.957,p
9.876,8.712,4.161,n
9.052,3.821,8.433,n
3.366,1.794,3.719,p
8.208,3.482,9.252,n
8.934,0.575,7.071,p
2.897,5.799,3.482,n
8.139,8.160,9.679,n
7.106,3.679,3.656,n
0.690,9.282,0.477,n
2.319,4.039,7.627,p
4.041,6.543,6.835,n
5.043,5.976,4.731,n
1.150,7.455,3.739,n
4.097,8.863,4.064,n
1.611,3.455,1.541,p
9.231,5.921,9.061,n
0.462,8.138,5.376,n
9.912,9.299,6.718,n
8.490,1.719,8.274,n
6.525,7.701,8.142,n
6.152,0.893,5.221,p
2.182,2.615,1.124,p
1.295,8.335,3.840,p
3.094,1.812,1.186,n
6.738,0.509,0.037,p
4.703,9.265,6.483,p
1.002,9.123,3.712,n
3.567,5.275,4.762,n
6.752,0.570,0.496,p
2.085,0.661,9.356,p
3.416,2.404,3.020,p
9.081,5.002,1.771,n
1.208,4.581,9.541,p
2.921,0.745,5.010,p
0.381,6.228,2.686,p
2.590,7.222,7.654,n
6.835,7.107,8.625,n
0.186,6.229,2.165,n
2.297,0.570,9.475,p
4.357,3.495,4.995,p
6.709,3.383,8.210,n
8.799,7.640,0.307,n
1.048,6.704,4.212,n
5.266,1.811,1.268,p
3.132,3.422,8.215,p
4.191,3.195,2.880,n
0.150,0.713,8.285,p
6.423,2.479,2.379,n
3.834,0.699,1.702,p
2.434,8.270,9.491,n
0.535,0.964,8.604,p
4.267,8.037,6.754,p
3.830,3.943,8.394,n
6.284,7.137,3.288,n
4.700,1.396,0.593,n
4.544,1.834,1.239,n
1.935,7.721,2.123,p
1.020,1.394,3.309,p
6.204,0.913,2.288,p
9.124,7.281,1.026,n
8.376,0.510,3.875,n
8.543,8.554,4.618,n
0.030,4.253,8.392,p
2.924,2.894,0.093,p
3.598,3.566,9.421,n
7.280,1.362,9.650,n
3.116,1.169,6.542,p
0.947,5.924,1.419,p
1.660,1.465,4.392,p
5.894,9.878,4.029,n
5.920,3.469,5.449,p
7.922,2.376,2.731,p
7.823,2.566,0.065,n
3.592,8.717,7.345,n
6.381,4.733,9.030,n
4.205,3.440,8.437,p
4.729,7.685,3.333,n
0.493,4.619,7.924,p
5.057,9.666,6.224,n
0.381,5.632,1.567,n
3.628,7.295,7.543,n
8.124,9.396,1.456,n
4.319,5.500,0.751,n
2.701,5.218,0.725,p
4.259,8.117,2.108,n
0.934,4.617,9.896,p
8.971,2.465,5.768,n
7.049,6.970,6.262,n
0.609,0.113,4.653,n
2.514,3.310,5.642,p
5.357,0.848,6.838,p
0.345,9.840,9.222,n
6.168,0.436,1.478,p
0.584,0.446,0.746,p
6.535,0.694,6.800,p
2.327,1.270,3.693,p
0.606,0.478,7.858,p
6.057,5.699,8.836,n
2.758,1.159,6.071,p
0.562,1.916,4.268,p
5.155,0.277,5.876,p
5.848,4.872,3.793,n
1.050,1.861,9.053,p
9.233,7.486,9.626,n
6.394,5.661,1.819,n
2.799,1.154,1.133,p
8.934,9.652,6.124,n
1.647,9.273,3.996,n
1.164,3.033,2.196,p
2.102,3.727,3.682,p
3.352,9.966,9.102,p
0.046,8.518,1.968,n
6.009,1.545,9.454,p
0.555,0.282,5.048,n
4.243,4.366,1.277,n
2.074,9.537,6.258,n
3.265,3.475,0.483,p
8.731,2.159,6.769,n
3.267,3.513,7.423,p
2.261,4.930,5.476,p
8.342,3.004,3.793,n
7.613,3.473,1.656,n
0.146,3.283,9.332,p
2.733,6.512,6.440,n
0.837,1.866,3.848,p
8.033,3.958,8.421,n
1.093,2.334,1.548,n
0.578,5.234,3.295,p
2.275,1.872,4.427,n
0.224,5.303,7.655,p
9.186,4.387,2.622,n
8.756,6.527,5.220,n
1.496,6.230,4.192,p
1.747,1.062,3.686,p
0.101,7.092,2.235,n
6.041,6.436,4.260,p
0.470,5.001,1.392,p
2.847,2.033,5.484,p
9.739,1.039,2.302,n
2.927,1.470,4.308,p
2.746,0.387,1.682,p
3.917,0.082,5.687,p
3.365,0.359,6.269,p
0.825,3.263,6.599,p
5.398,5.394,1.437,n
1.454,0.595,2.118,n
1.335,1.278,3.702,p
2.835,0.718,1.611,n
4.367,0.188,2.091,p
7.882,2.027,9.227,n
2.369,5.820,4.670,n
0.680,2.056,4.482,p
7.437,7.516,8.551,p
0.522,6.764,1.773,p
0.999,6.510,4.708,p
0.811,6.335,4.563,p
1.505,0.947,4.605,p
8.822,0.837,7.232,n
5.174,1.324,2.286,p
1.460,9.123,7.065,n
0.807,3.752,0.432,p
6.623,9.593,5.791,n
4.391,9.948,4.683,n
3.080,3.811,2.521,p
1.578,1.885,0.249,p
2.404,9.013,7.865,n
1.422,1.759,1.242,p
1.071,2.970,3.767,p
4.301,1.646,6.994,p
5.740,7.594,9.061,p
6.890,6.609,6.936,n
2.200,3.803,9.565,p
8.422,0.432,2.085,p
3.809,0.889,0.502,n
4.812,2.968,1.585,p
8.532,7.778,4.919,n
9.337,6.438,7.594,n
0.100,0.352,7.647,n
9.531,2.776,6.925,n
3.925,0.894,7.211,p
4.124,5.600,1.296,n
0.993,4.016,1.971,p
8.854,7.134,2.877,n
7.918,2.703,5.018,n
6.852,1.672,1.248,n
3.654,1.237,9.426,p
1.881,1.435,9.659,p
3.896,5.987,6.547,n
0.330,0.909,8.204,p
9.179,8.176,4.301,n
8.152,2.380,1.555,n
0.210,7.554,0.852,p
2.475,0.330,9.920,p
7.284,9.698,6.728,p
1.514,5.523,6.241,p
7.311,3.412,6.122,n
0.075,6.138,4.981,p
6.883,0.381,8.316,p
5.670,8.616,4.637,n
0.353,8.200,2.309,n
2.929,1.814,2.299,p
7.351,7.317,1.613,n
2.550,2.014,3.111,p
1.885,1.050,3.840,p
4.940,2.587,2.622,p
5.051,3.415,0.319,p
9.088,2.794,0.871,p
7.875,7.757,6.041,n
2.505,9.080,7.053,n
8.928,9.158,4.830,p
0.281,4.472,5.716,p
0.414,4.790,7.687,p
1.591,1.354,2.051,p
2.862,4.403,3.999,p
7.108,1.602,5.775,n
9.155,0.670,9.350,n
6.413,7.591,7.155,n
3.577,2.749,2.203,p
3.383,1.567,5.255,p
1.484,7.204,3.628,n
1.773,1.772,5.937,p
3.456,4.226,7.802,p
3.572,5.262,4.291,n
9.373,5.584,2.189,n
0.608,4.249,4.327,p
1.172,9.765,3.368,n
1.836,2.666,3.681,p
7.455,0.386,2.298,p
2.937,0.288,8.798,p
0.156,8.587,1.177,n
2.877,2.238,8.937,p
4.716,0.436,4.108,n
2.740,4.472,4.733,p
8.616,1.999,2.454,n
4.465,6.547,0.339,n
0.816,1.646,7.468,p
0.279,6.762,9.009,p
0.201,5.010,8.399,p
1.752,4.451,5.627,p
5.501,5.062,9.858,n
7.965,4.690,4.806,n
3.396,0.414,7.884,p
5.243,1.801,5.132,p
6.255,0.981,4.718,p
2.782,5.289,8.667,n
8.575,2.074,6.428,n
0.731,1.108,2.184,p
5.433,2.513,0.781,p
5.581,2.954,9.746,n
5.319,7.427,9.754,n
1.739,5.235,3.338,p
0.793,6.878,9.417,p
6.493,0.133,9.682,n
4.851,0.839,4.810,p
4.286,1.130,6.602,p
1.039,1.739,6.779,p
9.155,4.859,1.525,n
0.810,0.604,1.703,p
1.826,7.576,1.995,n
8.719,8.224,0.086,n
0.332,2.957,6.143,p
5.545,5.905,0.090,p
4.315,3.621,8.935,p
0.472,1.313,6.216,p
3.789,1.072,6.496,p
5.524,6.011,0.811,n
6.320,5.871,0.712,n
2.084,3.535,7.130,n
5.362,5.327,7.371,n
9.344,2.854,7.794,p
1.272,8.471,8.835,n
2.913,3.249,4.162,p
5.580,2.627,0.904,n
6.832,1.404,1.799,n
6.980,3.404,9.984,n
5.958,3.201,0.711,n
4.750,1.846,5.654,n
9.189,7.016,4.787,n
5.391,3.110,7.372,p
5.786,1.814,4.584,p
5.470,9.744,9.460,n
2.859,4.489,1.866,p
9.932,5.570,3.353,n
4.419,3.842,5.949,n
2.544,7.145,8.261,n
7.914,1.980,1.699,n
4.076,0.775,4.924,p
1.828,3.988,7.356,p
1.899,1.721,9.062,p
4.570,5.216,6.247,n
0.050,2.579,3.221,p
1.892,4.885,5.051,p
8.989,0.609,7.546,n
9.425,7.903,7.295,n
2.010,2.374,9.755,p
6.308,3.968,3.957,n
0.627,7.286,6.303,p
1.246,7.404,0.358,n
9.461,5.826,2.411,n
2.140,5.305,9.991,p
7.578,0.861,6.806,n
0.347,1.371,8.812,p
1.083,5.008,7.483,p
9.716,7.225,7.678,n
7.048,2.378,0.101,n
0.067,8.664,7.128,n
7.042,3.119,0.502,n
1.105,3.553,8.983,p
8.063,2.006,7.050,n
5.267,3.416,8.241,n
4.075,3.543,8.417,p
9.993,0.189,1.732,n
2.113,6.371,6.116,n
4.639,7.951,6.651,n
0.484,5.998,3.442,p
3.450,2.609,5.991,p
2.543,4.749,3.548,p
0.905,3.016,4.515,p
0.310,4.499,2.069,p
0.058,1.115,0.905,p
4.263,6.448,8.517,n
3.895,6.024,4.978,n
2.963,3.547,6.337,p
6.495,7.849,1.948,n
8.600,1.698,4.675,n
7.729,3.229,8.481,n
8.449,3.640,7.529,n
3.478,8.292,6.635,p
2.422,5.770,8.275,n
0.378,9.552,8.731,n
6.012,7.813,6.214,n
0.254,1.193,7.280,p
0.295,5.829,3.217,p
2.529,4.048,6.573,p
5.177,6.316,8.629,n
5.492,1.109,1.068,p
4.891,5.158,1.555,n
5.480,2.314,7.008,p
1.439,3.922,0.683,p
2.357,0.716,6.474,p
1.650,0.039,3.105,p
9.996,6.591,4.349,n
4.235,2.171,8.601,p
3.256,3.165,9.693,p
5.674,3.435,5.316,p
4.018,5.431,9.562,n
7.790,9.096,9.418,p
6.681,3.962,0.662,n
4.179,0.940,8.797,p
3.228,3.823,2.547,p
4.677,6.124,2.137,n
3.836,6.083,6.590,n
7.064,0.934,8.891,p
5.913,4.777,8.261,n
0.245,1.619,9.563,n
