@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
4.526,1.145,8.156,p
3.730,4.054,5.181,p
9.272,5.809,3.270,n
6.863,1.005,0.727,n
8.959,2.054,6.780,n
6.941,7.061,7.687,p
2.452,1.453,3.785,p
9.407,2.369,8.807,n
7.417,0.481,2.959,p
5.057,0.176,0.434,n
1.929,9.829,2.750,n
2.974,1.287,0.031,p
8.036,3.728,1.133,n
2.009,3.464,4.070,p
4.296,3.303,9.183,p
2.417,4.155,2.614,p
0.216,6.812,8.138,p
2.414,1.165,5.203,p
1.557,1.780,9.629,p
2.458,6.542,0.133,n
0.086,3.136,5.506,p
4.718,7.990,0.677,n
0.554,1.185,0.914,p
1.666,2.157,5.231,p
2.496,9.857,5.938,n
8.305,6.171,8.736,n
2.138,0.410,5.488,p
0.817,5.226,1.196,p
8.778,6.209,0.626,n
1.385,8.307,6.339,n
5.822,6.333,4.063,n
3.709,2.088,9.209,p
6.849,1.406,4.930,n
9.847,8.693,2.317,n
0.444,4.061,9.783,p
5.134,0.889,6.129,p
8.747,4.262,4.245,n
2.580,2.234,5.008,p
2.031,4.807,2.846,p
0.536,5.655,9.467,p
8.035,4.418,5.376,p
0.141,6.493,6.133,p
1.926,4.556,6.762,p
4.996,0.252,5.641,p
0.434,7.824,3.921,n
0.584,2.810,9.958,n
2.317,6.878,9.187,n
9.767,5.389,8.798,n
9.094,7.124,3.427,p
3.366,1.697,8.866,p
3.571,9.428,8.623,n
6.244,1.159,0.606,p
3.024,2.659,8.216,p
3.035,9.557,8.293,n
5.464,3.057,2.572,n
0.591,1.577,3.876,p
0.873,6.737,6.799,p
2.103,1.799,1.109,p
8.855,7.258,8.254,n
4.493,0.126,1.138,p
1.448,6.195,1.668,p
4.467,3.203,7.005,n
6.458,7.680,6.472,n
9.683,2.970,0.029,n
8.478,1.637,3.354,n
6.499,0.035,4.052,p
4.569,2.349,3.468,p
2.661,1.961,0.701,p
3.125,9.731,4.931,n
1.561,0.636,9.965,p
1.620,1.449,4.152,p
5.295,2.453,9.247,n
2.719,8.264,3.872,n
7.887,7.941,7.333,n
6.350,0.112,1.898,p
7.761,1.610,8.541,n
7.531,1.212,6.817,n
1.564,8.454,7.803,n
3.368,2.715,5.112,p
1.709,5.538,4.715,p
0.408,1.082,9.546,p
6.728,7.927,3.089,p
1.584,0.133,3.671,p
1.565,0.700,5.243,p
1.855,9.998,1.893,n
0.864,6.174,3.074,p
8.882,0.969,2.217,p
1.722,9.045,3.093,p
3.044,4.710,8.573,p
0.393,3.581,4.359,p
3.109,5.960,6.891,n
6.599,7.853,0.553,p
5.015,9.543,7.578,p
2.582,5.172,2.204,p
1.084,7.624,2.141,n
0.827,6.908,2.970,p
1.529,6.460,4.217,p
9.458,7.630,6.357,n
0.555,0.869,6.517,p
1.902,2.795,9.470,p
5.900,5.970,9.655,n
2.372,4.361,5.827,n
9.288,3.908,3.804,n
2.315,0.486,2.923,p
3.205,6.623,1.920,n
1.316,0.961,8.114,p
5.777,4.917,2.185,n
6.115,9.588,5.947,n
7.392,2.722,6.172,n
2.277,2.592,2.524,p
3.286,3.768,4.012,p
2.606,9.964,0.888,n
0.331,1.875,7.822,p
2.250,8.511,2.223,n
3.079,8.752,4.074,n
5.459,1.342,3.650,n
5.330,2.249,2.492,p
9.773,7.950,7.471,n
1.062,6.643,3.480,p
0.070,1.032,2.000,p
3.697,1.530,5.959,p
0.693,4.677,1.904,p
8.247,9.660,3.822,n
8.407,5.930,1.826,n
2.599,3.923,2.811,p
3.407,6.575,3.736,n
8.732,5.998,9.648,n
1.368,0.746,5.401,p
1.392,6.211,4.025,p
5.423,2.055,9.624,n
3.552,7.602,5.781,n
1.182,5.841,7.952,p
2.683,1.053,4.472,n
4.177,3.820,8.939,n
0.418,2.490,8.288,p
1.527,2.350,9.345,p
9.110,7.403,7.511,n
5.511,9.931,6.861,n
1.102,2.110,9.556,p
2.337,2.648,7.178,p
3.588,5.656,7.205,n
4.478,1.000,0.160,p
0.310,2.141,0.308,p
5.529,1.064,0.405,p
0.967,4.567,8.530,n
4.788,1.767,5.323,p
4.550,0.912,2.816,p
6.208,8.643,8.660,n
5.416,3.347,9.327,n
0.228,5.974,7.273,p
6.746,9.329,7.446,n
2.686,3.779,1.826,p
2.471,5.398,5.184,p
9.653,9.435,4.116,n
4.341,7.981,0.672,n
8.561,4.410,6.575,n
5.427,1.587,4.303,p
6.431,8.705,9.907,n
7.206,8.323,2.262,n
4.936,1.951,7.117,p
4.306,7.963,6.480,n
0.699,9.914,2.897,n
5.284,8.492,7.909,n
8.597,7.701,2.722,n
6.390,0.084,3.475,p
5.694,5.351,8.215,n
0.587,3.964,1.223,n
6.191,7.389,9.490,n
3.099,8.307,3.984,n
1.395,4.958,1.363,p
0.336,8.515,7.013,n
1.046,7.536,6.585,n
3.690,6.198,1.116,n
7.621,9.136,6.941,n
6.922,0.742,7.312,p
1.385,8.551,8.294,n
4.959,1.864,5.200,p
5.058,4.670,0.117,n
2.381,0.753,8.374,p
7.039,4.128,9.004,n
3.248,9.306,1.219,n
1.400,5.734,0.478,p
2.289,2.431,8.470,p
2.098,3.897,2.934,p
8.691,5.010,9.375,n
0.996,2.480,0.591,p
4.834,0.390,0.580,p
5.140,8.747,9.853,n
0.301,6.930,4.643,p
7.246,3.135,5.394,n
4.994,4.400,8.441,p
1.471,1.066,4.115,p
0.773,1.724,4.932,p
8.687,4.933,9.725,n
4.819,2.279,2.901,p
0.502,8.303,4.400,n
1.663,3.968,3.152,p
7.502,3.613,8.905,n
0.638,7.037,2.153,p
0.837,7.677,0.893,n
1.603,0.808,5.469,p
5.981,7.139,7.625,n
2.076,3.757,6.970,p
1.389,6.696,2.980,p
5.409,0.178,0.140,p
8.904,1.513,9.915,n
9.908,4.462,6.672,n
3.280,4.073,6.544,p
3.468,4.536,1.884,n
8.060,8.268,6.591,n
5.477,1.999,5.237,p
3.355,4.424,2.436,p
9.315,9.350,2.431,n
9.126,8.076,8.725,n
5.836,4.874,7.809,n
0.390,6.536,1.249,p
8.271,9.277,4.408,n
4.058,7.574,2.129,n
4.847,0.932,7.499,p
4.655,7.425,5.035,p
6.802,0.128,7.595,p
3.712,8.368,1.331,n
9.869,9.176,4.040,n
0.136,9.828,3.127,n
4.351,1.937,0.533,p
6.566,0.392,2.324,p
1.875,3.756,9.847,p
4.274,0.418,4.364,p
3.136,9.478,9.613,n
5.679,4.790,7.030,n
4.470,6.151,5.043,n
4.642,3.217,7.329,p
2.178,3.570,5.268,p
7.020,6.321,3.276,n
4.863,0.085,0.233,p
0.255,8.755,7.593,n
8.907,8.493,6.440,n
1.504,9.559,0.638,n
9.031,3.232,8.920,n
7.263,3.065,5.082,n
4.428,9.177,0.334,n
1.971,5.883,6.241,p
5.421,2.029,8.403,p
3.979,5.650,2.160,n
3.898,0.993,6.937,p
0.997,6.478,9.142,n
2.715,4.893,9.691,p
9.809,7.758,3.352,n
8.927,1.337,4.026,n
2.938,0.273,9.000,p
6.787,2.889,9.140,n
2.017,8.047,2.704,n
8.455,5.407,2.250,n
6.581,7.643,1.394,n
3.847,0.174,1.672,p
0.045,1.927,9.149,p
9.854,9.594,5.769,n
5.122,3.387,8.895,n
2.130,4.462,1.321,p
8.581,1.490,9.569,n
9.951,4.764,5.459,n
1.279,2.774,2.217,p
2.876,2.658,2.811,p
0.621,3.401,7.717,p
4.371,2.358,5.615,p
0.147,8.609,2.709,n
5.082,6.280,1.981,n
5.158,1.396,2.138,p
2.893,1.748,5.298,p
5.601,8.042,1.174,n
6.490,0.809,4.509,p
3.661,1.585,8.272,p
6.673,8.355,4.973,n
9.932,6.424,1.764,n
0.622,7.767,0.127,n
5.214,8.204,1.049,n
0.066,1.190,6.421,n
5.819,7.686,9.907,n
7.658,4.841,0.494,n
9.120,2.842,8.248,n
5.409,5.827,3.164,n
0.154,1.675,3.359,p
2.532,2.592,0.239,p
8.092,9.929,8.393,n
4.183,6.140,7.471,n
5.722,7.203,1.436,n
6.564,7.415,0.071,p
7.440,8.927,5.320,n
0.533,0.871,0.795,p
2.001,2.124,8.499,p
6.727,5.316,8.838,n
1.427,1.908,4.015,p
6.755,3.960,7.049,n
9.470,4.530,2.940,n
3.149,1.622,2.218,p
1.577,0.020,7.282,p
1.847,5.099,0.623,p
0.433,9.224,1.229,n
8.494,7.166,0.244,n
7.076,8.303,7.869,n
2.173,5.648,2.474,p
5.465,7.468,9.847,n
7.456,8.864,9.975,n
2.361,6.779,0.669,n
5.158,5.238,2.677,n
2.976,3.131,5.440,p
6.224,0.272,7.105,p
3.334,8.206,7.493,n
3.561,2.282,0.858,p
5.713,8.230,9.733,n
1.555,3.105,9.076,p
1.340,4.210,2.192,n
2.632,9.112,3.793,n
8.695,5.462,6.760,n
4.679,9.879,9.936,n
3.536,3.514,5.631,p
1.612,7.436,7.338,n
9.642,1.586,2.818,n
3.743,2.796,5.637,p
9.822,5.042,1.952,n
5.016,0.022,9.978,p
3.336,4.242,7.991,p
1.267,3.438,2.754,p
7.553,0.717,7.359,n
3.858,1.779,3.672,p
0.307,5.635,5.805,p
9.706,5.318,6.375,n
1.857,4.310,3.598,p
0.961,6.277,9.698,p
8.223,7.577,8.052,n
9.720,8.779,1.095,p
5.251,2.003,0.939,p
3.034,3.493,6.952,p
1.748,0.990,0.841,p
9.366,7.341,3.830,n
8.611,8.835,6.450,n
0.202,4.459,7.785,p
3.815,5.580,6.383,n
4.542,4.453,0.022,n
2.866,0.405,4.725,p
0.158,4.953,6.975,p
8.755,2.635,7.506,n
8.887,0.546,6.475,n
7.608,0.227,1.356,p
5.335,2.918,5.296,n
5.462,2.166,7.038,n
6.600,6.279,3.432,n
1.289,5.580,9.953,p
4.714,1.228,3.321,p
4.140,9.302,2.702,n
5.824,1.691,1.000,p
5.922,4.787,0.218,n
6.604,5.320,4.851,p
3.887,3.803,2.120,p
0.246,4.604,3.572,p
3.020,7.528,0.095,n
0.165,0.991,9.215,p
8.926,7.184,5.735,n
2.991,3.366,2.996,p
2.204,3.313,8.097,p
1.822,1.805,2.342,p
7.764,0.863,8.589,n
0.670,2.719,3.042,p
4.753,5.871,1.483,n
2.873,3.098,5.413,n
9.571,5.414,1.492,n
4.369,3.094,1.235,p
1.921,5.712,4.106,p
1.076,1.055,3.838,p
0.447,7.580,9.745,n
1.746,7.417,0.885,n
2.378,8.919,0.943,n
0.351,5.643,3.422,p
5.062,9.497,0.036,n
5.227,1.464,4.259,n
1.732,5.144,3.870,p
1.318,9.150,7.761,p
1.723,2.631,6.409,p
6.505,0.090,5.757,p
5.102,0.158,1.799,p
6.799,6.087,0.940,p
4.033,7.862,7.296,n
0.421,2.577,6.554,p
7.845,3.985,2.137,n
4.811,5.089,3.393,p
1.057,5.918,7.741,n
0.967,9.668,6.574,p
7.533,0.821,8.965,n
1.493,3.671,4.662,p
4.642,8.691,7.188,n
0.839,9.830,0.623,n
8.647,6.389,3.011,n
9.054,0.066,8.967,p
5.888,3.731,4.227,n
1.816,0.916,8.680,n
4.419,3.101,0.250,p
0.001,8.249,0.562,n
7.977,6.485,0.389,n
2.013,4.580,1.744,p
0.576,3.943,3.885,p
2.468,1.853,7.781,p
5.812,6.438,7.010,n
9.296,1.778,6.055,n
7.435,2.174,0.361,n
2.901,4.896,4.305,p
6.964,8.459,6.259,n
1.858,4.809,9.415,p
7.690,3.256,1.809,n
5.935,1.609,8.190,p
3.255,5.124,3.039,p
3.466,6.120,3.921,p
0.950,0.428,4.630,p
5.672,0.464,7.200,p
5.247,7.458,5.544,n
1.268,5.889,1.350,n
7.587,1.593,1.869,n
4.136,2.430,7.039,p
8.610,9.950,8.900,n
7.798,4.544,7.201,n
1.527,5.721,0.762,p
0.160,0.915,2.190,p
1.894,3.775,3.590,p
6.810,5.616,6.739,p
5.200,8.517,8.074,p
1.000,8.364,1.621,n
9.714,5.660,3.731,p
1.435,4.677,0.893,p
0.190,5.753,3.430,p
0.347,1.999,4.008,p
8.386,9.023,2.356,n
5.866,5.938,7.807,n
9.365,8.155,4.229,n
2.002,1.490,3.534,p
1.504,4.780,2.116,p
5.082,4.881,9.992,n
1.810,5.064,0.546,p
0.897,0.504,0.704,p
7.634,6.004,6.318,n
1.396,1.928,1.747,p
4.142,5.767,2.864,n
8.880,5.687,4.417,n
6.310,0.150,2.359,n
4.606,8.262,6.491,n
2.418,8.732,4.207,n
0.701,3.857,0.117,p
5.045,9.120,6.904,n
9.210,5.512,1.918,n
2.005,4.398,6.725,p
3.714,0.363,2.989,n
1.550,5.584,4.621,p
3.482,1.749,2.225,p
1.756,0.884,5.019,p
8.596,4.981,2.750,n
8.661,3.965,6.936,n
9.937,7.800,2.517,n
6.967,6.067,6.155,n
8.561,4.343,5.540,n
9.079,5.517,2.586,n
0.890,9.567,0.998,p
9.767,4.496,6.659,n
5.524,2.473,7.104,p
1.347,5.226,4.714,p
2.740,5.905,2.727,n
4.574,0.115,2.038,p
4.760,4.777,3.684,n
2.199,8.782,8.185,n
7.505,0.281,0.223,p
2.861,5.519,7.295,p
6.030,5.360,9.831,n
3.392,1.270,9.524,p
9.582,7.789,4.072,n
5.143,4.070,6.108,n
3.257,3.543,8.144,p
5.695,2.263,1.408,p
1.636,1.225,6.129,p
6.862,3.650,8.791,n
2.633,8.112,5.559,n
1.375,1.706,0.183,p
4.718,0.584,4.106,p
5.440,7.226,8.641,n
3.387,9.246,6.231,n
7.920,2.786,5.749,n
1.380,3.111,2.216,p
3.534,7.317,9.927,n
3.362,1.884,5.285,p
6.038,5.973,0.055,n
5.478,0.201,0.458,p
1.376,1.403,6.721,p
8.635,4.851,6.141,n
2.776,2.163,4.425,p
5.607,0.954,8.409,n
0.575,7.577,3.557,n
5.188,9.431,0.449,n
5.110,7.726,0.375,n
3.275,7.048,6.609,n
7.574,7.349,7.129,n
5.201,4.761,4.203,n
6.264,0.734,7.390,p
1.702,7.149,2.346,n
2.326,3.495,0.875,p
5.311,5.371,9.507,n
5.427,5.826,4.879,n
2.220,9.202,7.527,n
2.363,4.786,9.825,p
6.786,0.757,0.544,n
2.849,6.169,5.931,p
3.523,1.927,0.808,p
9.347,5.018,3.060,n
6.140,7.437,8.225,n
4.059,8.777,8.212,n
2.085,2.228,6.942,p
1.866,7.853,1.124,n
9.289,3.118,3.082,n
1.054,1.412,7.859,p
4.806,8.293,7.478,n
3.747,1.846,3.462,p
0.720,4.944,7.983,p
1.096,8.328,5.292,n
5.121,6.317,3.452,n
5.404,0.984,1.836,p
9.520,4.614,8.719,n
9.003,6.336,6.754,n
2.931,0.855,5.127,p
9.476,2.293,6.619,n
1.050,6.789,4.837,p
3.964,8.888,9.741,n
1.696,1.208,6.765,p
5.494,0.574,2.291,p
0.631,4.527,4.936,p
4.300,0.580,9.554,p
4.410,3.166,4.611,p
3.884,0.722,0.147,p
8.141,7.866,3.485,n
8.896,1.107,5.040,n
2.143,7.161,0.981,n
1.773,9.584,7.953,n
6.878,0.031,8.888,p
1.464,8.195,7.323,n
5.513,3.949,3.528,p
0.047,4.537,7.486,p
1.625,0.437,9.923,n
8.748,1.536,3.414,n
3.109,3.880,5.825,n
7.105,3.375,9.136,n
9.896,3.093,0.977,n
4.587,1.398,0.370,p
1.995,5.951,4.721,p
2.743,8.640,5.522,n
5.566,0.655,7.956,p
8.099,7.579,0.071,n
4.495,1.263,5.257,p
1.311,9.355,1.502,n
0.845,6.163,9.615,p
9.470,2.217,1.745,n
3.897,2.106,9.676,p
4.580,7.649,1.116,n
7.938,3.829,2.574,n
9.266,2.154,9.689,n
7.629,8.733,9.381,n
8.805,9.502,4.163,n
3.784,2.909,6.799,p
8.910,6.142,2.843,n
1.272,1.705,2.215,n
8.699,7.717,6.280,n
7.865,5.198,3.003,n
6.966,5.944,1.506,n
2.871,1.746,1.245,p
3.476,5.458,8.685,p
4.276,3.163,8.507,p
2.111,0.476,3.559,p
0.364,2.887,8.282,p
4.784,0.156,7.138,p
3.930,4.760,0.201,n
0.346,3.272,6.015,p
7.067,4.822,8.200,n
5.872,7.684,0.570,n
9.571,0.267,8.158,n
5.346,2.554,9.373,p
9.459,5.518,2.979,n
5.227,0.626,9.039,p
4.424,0.286,3.170,p
4.248,9.209,9.867,n
0.789,5.253,3.159,p
5.007,2.789,9.269,p
0.709,7.224,9.748,p
8.143,9.764,6.633,n
3.171,8.272,9.303,n
8.474,0.656,0.871,n
3.570,1.379,4.762,p
7.041,9.113,2.282,n
3.667,2.208,6.013,p
0.080,3.210,2.298,p
8.954,3.656,2.025,n
3.953,1.804,1.821,p
5.059,5.388,1.891,n
0.366,2.740,7.142,p
2.021,3.920,2.954,p
7.586,6.235,0.547,n
2.643,9.237,2.104,n
4.443,0.465,8.282,p
8.631,7.862,3.723,n
2.542,4.944,3.444,p
6.101,9.149,5.956,n
8.507,7.039,8.197,n
0.823,4.764,8.696,p
3.971,7.096,0.114,n
0.816,0.356,0.283,p
8.252,7.235,6.644,n
7.308,2.936,4.562,n
2.713,3.914,2.312,p
8.046,7.479,7.562,n
7.116,0.248,3.234,p
8.658,9.559,5.094,n
2.849,4.100,0.060,p
8.137,4.361,3.643,n
7.932,8.854,7.080,n
9.985,3.552,0.141,n
5.497,9.482,7.292,n
4.305,6.704,5.071,n
3.864,0.623,3.444,n
8.046,4.569,2.025,n
1.062,2.402,7.911,n
9.544,6.247,1.402,n
0.091,1.380,2.764,p
6.243,0.694,0.783,p
4.923,2.802,5.760,p
6.957,4.269,0.704,n
2.385,8.121,8.777,n
1.237,6.345,7.403,n
5.565,9.897,7.432,n
5.508,7.968,0.973,n
5.139,1.102,4.454,p
7.613,1.989,4.297,n
5.424,8.668,5.359,n
0.181,4.136,3.524,p
3.013,2.409,3.739,n
2.746,4.886,8.698,n
8.088,7.477,5.173,n
1.916,0.721,6.056,p
1.948,8.402,6.159,n
0.076,1.233,7.809,p
2.936,4.305,3.132,p
1.921,1.007,0.873,p
8.440,1.100,8.183,n
7.285,6.131,7.538,n
1.424,9.308,6.947,n
1.015,6.502,9.453,p
0.158,0.686,4.439,p
8.007,7.167,3.299,n
2.055,2.265,7.769,p
7.343,8.672,9.460,n
6.445,9.777,2.586,n
1.418,9.174,3.624,p
3.802,1.069,5.965,p
1.179,1.341,0.716,p
6.629,1.642,3.675,n
3.249,4.452,6.903,p
3.519,1.871,3.513,p
0.628,1.216,7.558,p
2.815,9.207,7.891,n
1.499,6.272,4.795,p
8.506,9.708,9.484,n
5.207,4.568,4.279,n
1.219,3.465,5.960,p
7.525,7.959,4.218,n
2.842,3.243,9.874,p
4.425,8.009,3.112,n
7.764,2.012,5.665,p
9.086,3.166,8.028,n
3.233,3.251,0.205,p
9.134,2.103,6.834,n
9.570,1.029,2.977,n
3.857,3.381,6.869,p
5.485,6.481,7.619,n
5.747,8.658,8.957,n
2.148,3.573,1.387,n
1.424,1.224,6.965,p
3.426,1.970,8.726,p
3.335,2.846,5.771,p
0.432,3.859,1.813,p
4.672,3.882,2.981,n
4.954,2.172,2.500,p
9.679,0.512,7.710,n
1.804,5.401,8.363,p
6.954,0.152,5.492,p
3.620,4.282,7.525,p
0.903,5.982,4.687,p
2.062,7.218,9.108,n
2.086,1.226,8.572,p
6.738,3.144,2.963,n
5.992,8.602,5.523,n
5.477,9.519,4.674,n
5.854,8.360,9.436,n
4.197,2.434,8.462,p
0.682,4.144,7.497,p
1.648,1.098,6.511,p
4.537,6.453,0.816,n
1.125,2.958,0.782,p
3.916,2.815,6.445,p
0.741,1.768,0.057,p
2.359,2.318,3.208,n
1.443,7.519,4.050,n
1.059,3.032,4.540,p
3.633,5.434,8.982,p
3.265,1.143,9.419,p
7.226,1.480,6.399,n
1.712,0.987,4.826,n
7.056,9.605,1.367,n
0.476,1.794,3.249,p
8.908,4.131,5.498,n
5.047,0.872,2.474,p
8.219,4.679,5.992,p
1.874,0.007,6.536,p
7.534,9.505,8.954,n
3.195,0.956,1.421,p
6.766,0.313,6.811,p
9.306,6.152,3.577,n
9.965,0.423,1.810,n
0.456,8.681,5.443,n
8.295,7.453,3.441,n
1.681,4.670,5.331,n
4.300,3.312,5.188,p
3.789,8.159,0.778,n
3.218,3.894,3.739,p
3.074,2.014,8.109,p
4.062,2.697,8.170,p
2.998,7.037,0.814,n
5.466,2.598,0.386,n
0.048,9.818,5.701,n
0.816,7.554,6.131,n
6.398,8.259,0.569,n
9.853,3.735,9.268,n
1.058,4.835,9.858,p
3.796,2.142,6.650,p
4.161,9.241,5.154,p
2.664,2.455,0.525,p
3.317,4.011,1.834,p
0.626,0.035,6.228,p
2.237,1.296,1.317,p
2.465,2.379,7.862,p
2.781,4.604,8.354,n
0.429,4.702,4.842,p
8.204,4.422,0.658,n
2.430,1.471,8.616,p
2.660,1.632,7.883,p
1.595,7.685,7.832,n
0.125,3.045,0.742,p
4.719,1.319,6.559,p
8.143,5.459,0.992,n
5.926,7.900,1.735,n
3.951,3.481,8.774,p
8.329,4.502,2.196,n
2.639,3.345,8.093,p
6.472,0.670,2.611,p
3.275,5.686,3.228,n
8.331,1.971,8.540,n
2.354,5.075,5.868,p
5.484,2.483,2.046,p
0.726,1.923,8.381,p
3.446,3.456,4.398,p
0.634,3.466,0.211,p
8.733,5.078,8.184,n
9.680,4.043,1.531,n
2.624,5.001,8.030,p
5.627,5.905,7.947,n
2.215,0.938,2.815,p
2.495,7.087,3.221,n
0.694,5.822,9.353,p
1.266,1.631,8.426,n
0.276,4.120,5.241,p
3.061,0.097,6.719,p
9.751,8.777,7.567,n
1.557,6.768,8.870,n
6.150,4.951,0.901,n
6.275,4.662,9.679,n
3.553,1.921,2.082,p
3.181,8.097,7.885,n
2.335,3.233,3.697,n
2.368,9.939,7.346,n
9.091,6.010,1.003,p
1.062,4.782,8.986,p
4.793,6.837,2.441,n
0.493,7.305,1.333,p
3.681,4.913,2.017,n
4.358,0.265,2.018,p
8.099,8.320,3.592,p
4.448,3.107,4.276,p
0.368,0.212,8.694,p
6.663,6.202,1.839,n
7.705,9.107,2.367,n
8.587,2.789,4.947,n
1.262,3.846,4.465,p
1.681,6.744,5.789,n
0.190,0.648,4.627,p
0.683,5.118,7.101,p
1.703,0.476,0.396,n
4.717,9.593,0.482,n
2.311,6.902,5.988,n
7.890,0.033,4.708,p
3.865,3.054,0.632,p
4.735,3.453,0.880,n
9.442,4.413,5.042,n
3.145,2.521,1.150,p
2.690,1.142,9.444,p
1.693,5.266,0.382,p
9.267,0.476,7.154,n
1.736,4.917,8.379,p
8.596,2.738,0.706,n
2.971,1.499,7.739,p
4.346,2.555,2.802,p
0.352,1.432,3.646,p
3.949,4.960,4.098,p
8.005,8.076,3.925,n
4.940,2.256,7.795,p
2.627,5.503,6.058,n
2.123,6.980,0.275,n
1.658,5.483,7.303,p
4.083,2.264,2.744,p
0.244,3.783,3.427,p
8.647,8.669,5.790,n
1.924,3.780,9.421,p
8.309,0.905,5.832,n
0.462,9.428,3.049,p
6.796,0.540,4.715,n
1.957,9.130,3.428,n
1.699,0.713,3.287,p
4.138,2.924,7.296,p
6.938,8.518,6.798,p
5.215,2.659,9.987,p
5.809,1.564,3.884,p
1.245,5.121,3.012,p
8.516,0.897,2.323,n
2.473,0.529,4.342,p
2.063,0.463,5.059,p
8.424,2.270,2.413,n
3.982,7.136,0.749,n
2.793,7.133,2.593,n
2.070,5.910,6.054,p
5.436,4.899,0.572,n
5.118,5.910,7.002,n
6.418,6.695,2.231,p
7.581,5.908,4.084,p
7.607,7.955,1.842,n
0.086,0.933,4.349,p
2.695,3.857,6.148,p
9.808,1.675,2.231,n
3.999,2.150,2.238,p
1.175,6.248,6.411,p
4.708,0.000,6.772,p
6.196,0.086,8.554,p
4.155,1.748,5.749,n
1.180,0.458,7.202,p
5.455,1.250,1.659,p
0.714,1.908,9.513,p
0.128,0.790,2.598,n
3.590,4.267,4.615,p
2.560,0.041,8.904,p
4.791,2.708,9.120,n
0.166,8.243,4.700,n
1.699,0.765,7.448,p
0.069,2.664,0.935,p
7.177,5.607,0.517,n
8.034,4.236,3.333,n
4.038,7.110,3.032,n
0.108,8.515,7.400,n
1.840,9.754,4.243,n
3.738,1.405,7.604,p
0.261,6.499,5.377,p
1.608,5.317,4.606,n
7.646,1.204,3.968,n
5.286,1.022,3.405,p
1.812,4.510,0.062,p
2.667,6.524,2.383,n
5.534,7.357,4.441,n
2.921,0.752,5.369,p
2.542,7.901,5.821,n
0.030,2.173,0.404,p
4.190,4.858,4.555,n
3.447,0.349,1.709,p
0.086,2.869,8.114,p
3.810,2.416,8.583,p
