@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
2.409,5.687,2.631,n
7.314,1.336,4.812,n
6.105,7.929,0.561,n
5.005,0.383,3.855,p
9.248,3.705,5.301,n
7.132,9.373,9.497,n
3.018,1.666,9.319,p
4.539,0.598,0.879,p
3.421,1.438,9.675,p
1.769,1.373,0.520,p
0.398,5.889,1.175,p
6.840,0.928,0.668,p
4.603,6.489,8.921,n
0.694,6.431,8.436,n
4.655,1.554,2.164,p
3.527,0.791,4.252,p
2.678,4.938,5.361,p
1.078,2.592,3.576,p
8.897,2.646,6.294,n
1.030,6.320,8.443,p
5.825,0.498,9.721,p
3.293,0.959,0.644,p
3.014,1.801,9.434,p
4.161,2.262,0.269,p
5.650,2.900,1.079,n
4.375,2.722,5.509,p
9.729,4.279,2.093,n
9.182,3.818,6.339,n
5.002,2.841,7.442,n
7.290,1.026,9.975,n
1.334,1.677,0.897,n
6.196,8.573,1.632,n
1.052,5.804,2.519,p
3.365,5.917,6.391,n
1.282,6.551,7.570,p
7.283,0.010,9.437,p
8.531,6.613,4.208,n
6.758,3.398,7.318,n
4.945,0.012,7.908,p
7.715,8.371,0.432,n
8.526,2.382,8.291,n
2.738,0.101,6.566,p
6.861,0.615,2.605,p
5.218,0.248,7.953,p
7.674,6.235,8.348,n
0.661,3.400,1.001,p
3.694,0.892,2.202,p
4.287,3.000,7.288,p
1.660,9.534,8.945,n
2.170,4.026,4.510,p
8.603,6.829,7.627,n
3.275,2.504,6.819,p
7.694,1.921,5.335,n
3.656,0.947,6.056,p
1.439,2.880,0.069,n
9.578,8.340,3.262,n
0.585,6.018,7.570,p
4.777,8.033,4.513,n
5.370,2.196,6.652,p
5.944,0.943,7.302,p
0.825,6.408,9.160,p
6.363,0.407,5.131,p
4.431,1.512,2.782,p
0.711,6.744,2.435,p
0.908,3.026,9.311,n
0.959,3.458,9.450,p
3.425,2.090,6.818,p
0.983,8.623,3.281,p
2.856,2.643,8.220,n
5.024,3.467,5.069,n
5.697,4.514,6.568,n
0.675,0.814,6.266,p
1.617,3.322,6.935,p
5.100,8.534,8.417,n
6.250,1.113,8.853,p
3.705,7.838,9.428,n
2.779,1.734,4.117,p
9.319,4.020,2.554,n
2.437,4.993,5.809,p
2.734,5.261,0.456,n
4.560,0.325,1.220,p
0.653,1.099,9.953,n
7.402,9.203,8.357,n
2.550,1.691,2.700,p
2.824,0.365,2.600,p
4.576,1.202,0.806,p
3.681,9.571,4.870,n
0.089,5.845,2.281,p
0.055,3.021,2.284,p
6.644,5.843,2.817,n
2.065,9.212,1.189,n
7.049,7.324,4.872,n
3.122,2.791,4.704,p
5.603,1.947,1.022,p
0.311,2.699,1.614,p
2.288,2.811,8.950,p
4.421,2.576,4.802,p
6.128,0.443,5.051,p
6.204,0.610,7.543,p
7.653,4.681,9.396,n
0.646,4.263,9.134,p
9.461,7.561,3.336,p
5.317,6.675,6.375,n
0.424,1.904,9.287,n
2.774,2.986,8.119,p
3.286,2.591,3.638,p
0.001,1.195,1.488,p
1.175,5.238,2.689,p
3.069,4.657,9.092,p
9.080,1.495,9.874,n
2.380,9.970,6.213,n
5.236,6.733,6.722,n
3.667,1.474,0.294,p
4.053,0.102,6.746,p
2.336,3.136,4.928,p
7.131,0.460,8.889,p
2.344,0.637,5.218,p
4.919,7.840,1.340,n
9.478,8.655,4.827,n
2.973,9.805,3.229,n
6.809,0.390,3.476,p
9.472,5.967,7.519,n
4.280,1.944,2.195,p
7.813,4.924,1.704,n
2.979,3.024,6.073,n
4.168,1.569,0.211,p
0.226,6.717,3.579,p
4.361,6.759,9.075,n
2.193,9.891,1.837,n
6.440,2.874,8.890,p
2.652,3.304,9.782,p
6.576,4.713,5.619,n
5.987,9.780,6.210,n
5.752,1.226,9.554,n
5.264,7.487,5.474,n
7.479,7.639,3.871,n
1.317,7.596,2.156,n
6.964,2.733,0.022,p
3.022,2.304,5.484,p
0.373,1.700,3.590,p
6.866,6.562,4.902,n
4.259,8.894,0.263,n
3.456,2.425,3.685,p
9.828,1.920,9.049,n
6.806,2.657,7.305,n
5.929,2.201,6.098,n
5.597,6.756,3.170,n
5.817,5.271,7.892,n
4.702,2.708,3.642,p
9.360,4.632,2.100,n
9.783,1.768,1.969,p
5.944,2.041,2.213,p
1.063,3.161,9.808,p
3.621,8.359,9.764,n
1.843,4.315,1.671,p
2.669,8.561,9.453,n
0.311,2.686,4.172,p
2.568,1.006,2.501,p
1.273,1.436,7.449,p
6.502,8.778,7.259,n
2.105,5.778,7.894,p
2.331,2.497,3.770,n
3.920,0.649,6.564,p
3.290,2.385,6.303,p
2.435,2.469,9.224,p
4.514,2.391,1.761,p
9.574,0.386,1.426,n
2.076,7.069,3.964,n
9.977,5.967,8.949,n
1.317,4.418,7.054,p
0.880,9.909,9.237,n
7.153,4.398,6.321,p
1.479,1.054,6.832,p
4.283,4.629,2.327,n
0.706,6.252,3.807,p
4.665,5.483,8.596,n
2.972,1.718,3.294,p
2.443,3.055,4.974,p
1.321,2.108,3.974,p
9.614,6.701,2.749,n
2.822,3.095,4.403,p
4.075,0.409,9.520,p
7.326,0.976,2.029,n
2.452,1.982,4.375,p
1.710,9.246,5.710,n
2.190,3.252,9.247,p
6.260,4.922,4.560,n
6.307,6.149,4.884,p
8.868,7.822,7.254,n
1.974,4.906,2.666,p
9.500,2.309,8.150,n
7.093,3.549,5.994,n
1.630,6.578,7.817,n
4.065,0.724,0.735,p
9.574,6.835,5.624,n
2.896,0.708,4.351,n
2.375,1.752,3.315,p
0.221,9.738,0.553,n
2.986,7.110,8.445,n
1.780,4.067,9.474,p
1.180,2.468,8.656,p
2.123,3.888,4.848,p
3.680,4.569,6.984,n
1.264,4.603,7.652,p
8.115,8.439,8.061,n
9.088,2.094,2.355,n
5.944,7.031,0.384,n
5.299,5.542,5.155,n
4.706,0.266,6.365,p
4.799,7.467,8.333,n
6.936,3.329,7.262,n
2.190,8.691,4.727,n
1.976,8.312,4.738,n
0.348,0.331,4.699,n
0.799,4.385,3.418,p
4.279,1.860,3.856,p
5.681,9.673,6.511,n
8.338,4.286,5.060,n
7.232,3.997,1.887,p
6.464,9.370,5.895,n
4.835,8.844,1.386,n
0.274,7.323,4.124,n
2.639,2.639,0.288,p
9.849,1.082,1.341,n
0.940,3.716,7.040,p
4.662,1.678,7.127,p
0.776,6.421,7.382,p
5.870,9.150,6.624,n
3.664,0.570,0.814,p
2.258,2.085,0.311,n
7.173,0.698,7.752,p
2.996,8.922,2.849,n
4.953,2.392,4.912,p
3.396,6.147,1.982,p
5.222,2.398,7.857,p
8.412,7.466,9.026,n
5.702,2.033,6.988,p
4.770,2.003,1.246,p
5.760,9.144,7.969,n
5.675,0.521,5.662,n
7.972,8.889,4.186,n
0.380,9.067,6.808,n
2.277,5.468,5.076,p
3.109,8.431,2.828,n
4.122,1.465,9.620,p
1.018,0.294,3.507,p
1.551,9.410,2.543,n
2.134,0.134,0.071,p
5.613,1.884,5.592,p
0.422,9.227,9.283,n
4.738,3.972,7.489,n
7.096,4.431,4.000,n
1.810,3.420,2.404,p
1.062,6.036,8.118,p
7.619,0.642,3.242,p
9.155,2.887,0.862,p
8.198,4.456,6.968,n
8.367,1.892,7.301,n
7.888,5.220,3.939,n
9.933,8.047,5.065,n
8.744,5.044,1.320,n
6.441,8.205,9.484,n
1.389,3.500,7.606,p
6.417,4.954,0.112,n
6.880,3.820,7.465,n
6.681,5.783,7.855,n
5.381,2.583,7.775,p
4.821,6.163,1.968,n
1.953,1.067,0.123,p
9.587,9.631,0.391,n
5.790,2.076,8.826,p
1.494,6.310,2.938,p
6.055,7.395,0.325,n
4.533,0.391,7.927,n
6.027,1.742,3.504,p
2.999,0.091,4.000,p
7.182,6.995,9.479,n
2.562,6.110,6.928,n
1.403,3.324,6.141,p
1.070,0.741,6.644,p
9.884,0.306,8.378,n
4.750,1.427,5.070,p
4.212,1.537,7.509,p
0.824,8.284,6.158,p
9.449,8.691,7.321,n
0.863,1.898,2.456,p
7.842,7.832,3.829,n
2.600,0.759,2.969,p
5.149,8.024,5.802,n
6.962,5.062,1.007,n
7.820,7.944,0.713,n
0.059,6.843,6.225,p
8.135,1.718,6.204,n
3.035,0.427,1.872,p
1.593,0.378,9.758,p
1.056,0.346,4.302,p
1.209,2.039,3.219,p
2.017,2.563,9.754,p
6.174,5.408,9.597,n
9.264,8.717,7.381,n
3.322,6.078,3.310,n
4.769,1.640,9.360,n
6.016,6.679,3.934,n
8.638,5.141,6.597,n
5.925,1.679,0.168,p
0.312,8.910,3.982,n
0.256,3.164,5.228,p
4.157,1.161,6.260,p
5.227,0.301,1.329,n
1.942,1.868,1.746,p
9.194,5.873,4.897,n
0.220,0.002,0.353,p
9.543,7.549,5.372,p
1.458,1.038,3.897,p
2.329,5.409,2.632,p
0.087,4.389,8.817,n
3.193,3.323,5.539,p
5.114,6.364,7.199,p
1.199,1.738,7.196,p
0.663,6.244,7.164,p
7.987,3.892,0.120,n
9.324,0.612,5.898,p
6.621,1.262,1.019,p
3.389,6.985,9.686,n
3.463,2.863,1.763,p
5.379,8.586,9.864,n
4.397,1.766,8.964,p
6.515,0.974,8.654,p
6.985,0.364,5.627,n
6.377,3.519,2.291,n
7.781,0.652,5.837,n
7.864,6.334,9.848,n
1.112,3.904,0.279,p
5.677,5.338,1.887,n
4.694,6.992,7.905,n
4.139,7.733,9.858,n
8.459,8.927,9.832,n
3.457,6.097,0.963,n
0.223,6.031,6.236,p
0.376,8.381,7.676,n
2.430,9.233,2.205,p
5.511,9.089,5.453,n
9.416,4.376,3.132,n
9.943,1.277,8.588,n
0.811,8.366,7.955,n
4.398,1.584,0.827,p
4.675,7.145,7.109,n
9.124,7.455,2.496,p
7.341,1.158,0.147,n
5.281,0.729,0.769,p
1.692,5.656,3.670,p
1.501,4.470,9.800,p
7.267,2.562,0.662,n
6.394,9.875,4.550,n
5.137,6.793,6.615,n
4.816,1.099,0.764,p
1.607,5.157,9.303,p
4.407,3.306,9.167,p
0.991,7.648,3.180,n
1.053,6.890,2.672,p
0.293,3.896,3.492,p
4.441,3.392,0.210,p
7.122,0.835,2.002,p
9.105,0.885,8.682,n
4.367,2.450,5.005,n
0.914,1.229,3.106,p
5.411,7.912,3.743,n
0.278,4.492,2.307,p
5.063,0.067,4.326,p
4.275,2.870,6.087,p
7.410,2.393,1.261,n
1.059,2.710,1.465,p
1.372,7.030,7.855,n
9.171,6.181,7.959,n
1.871,7.384,6.997,n
4.512,2.349,3.797,p
6.612,6.785,6.208,n
2.871,6.065,7.975,n
1.754,2.856,3.107,p
6.842,3.771,2.074,n
0.753,5.974,4.095,p
0.390,3.408,5.873,p
5.890,7.553,8.166,n
0.136,0.992,8.190,p
3.785,0.036,6.584,p
4.899,2.039,8.401,p
9.962,5.136,0.407,p
2.503,5.449,0.447,p
5.026,0.130,6.308,p
9.319,5.063,1.666,n
5.286,0.494,3.089,n
0.727,4.972,4.822,p
3.115,9.907,7.300,n
5.095,3.063,7.014,n
1.402,0.215,9.285,p
9.893,9.116,0.630,n
4.450,3.688,3.011,n
3.979,1.662,0.320,p
4.220,7.251,5.748,n
8.854,8.941,5.391,n
6.940,6.340,1.742,n
4.562,4.946,4.887,p
6.060,3.127,1.534,n
7.519,2.805,8.280,p
3.305,2.842,1.958,p
2.487,9.109,9.709,n
9.747,0.520,5.471,n
9.353,0.829,8.316,n
1.549,0.919,6.072,n
7.767,0.921,1.909,n
2.449,5.882,1.874,p
2.996,8.155,8.941,n
3.951,7.399,8.245,n
2.229,7.004,8.968,n
0.424,8.339,7.687,p
7.879,0.988,2.364,n
1.542,0.201,9.284,p
2.038,9.447,1.684,n
1.976,1.641,9.887,p
4.254,0.332,5.207,p
5.428,0.090,3.375,p
5.664,9.261,6.897,n
7.015,0.645,6.394,n
1.035,5.063,8.987,p
1.447,1.412,2.977,p
2.600,3.512,7.494,p
7.442,6.534,9.149,n
2.046,3.514,8.536,n
0.405,2.503,3.190,p
1.734,2.605,7.699,p
9.905,1.684,0.855,n
9.978,4.026,9.632,n
9.017,0.426,0.220,n
4.672,1.076,7.735,p
1.935,7.422,7.423,n
3.937,0.186,3.897,p
9.653,2.473,6.822,n
7.186,2.473,5.947,n
2.062,0.570,9.916,p
1.875,2.301,0.028,p
3.431,3.448,5.940,p
3.574,3.668,5.801,p
4.962,4.111,3.153,n
8.000,2.351,5.272,n
3.662,4.204,6.827,p
7.812,8.874,2.347,n
2.803,2.456,4.357,p
6.019,5.709,0.452,n
6.054,7.972,5.653,n
7.441,5.402,5.101,p
2.935,9.732,0.390,n
3.084,8.022,9.672,n
1.877,5.937,8.694,p
1.396,3.926,2.856,n
7.501,4.444,9.232,n
3.014,2.336,6.568,n
7.357,1.338,5.095,n
6.579,7.876,4.047,n
2.484,6.765,8.747,n
1.507,9.977,9.053,n
5.498,9.887,1.741,p
7.284,4.958,2.693,p
5.398,8.713,1.320,n
5.124,8.729,2.247,n
4.108,4.405,1.711,n
6.073,0.245,4.412,n
4.151,1.762,7.446,p
8.437,4.937,2.412,p
0.581,3.487,3.629,p
6.383,3.013,9.426,n
9.352,3.642,7.025,n
9.705,6.563,4.193,n
1.087,0.652,2.772,n
9.715,7.164,3.632,n
4.400,4.870,3.467,n
7.473,0.584,6.094,n
3.719,5.485,6.838,n
4.349,6.075,5.964,n
9.381,1.056,0.521,n
6.132,0.726,8.056,p
3.424,1.147,3.575,p
7.580,5.430,1.218,p
8.937,2.167,8.651,n
2.212,3.332,8.320,n
0.986,3.177,2.779,n
8.737,8.715,7.020,n
1.368,0.164,0.783,p
2.894,9.914,0.963,n
4.781,4.837,1.160,n
6.019,7.477,8.866,n
2.370,5.453,7.119,p
0.433,2.846,5.787,p
7.178,4.047,5.502,n
4.440,2.444,5.263,p
1.619,0.160,3.546,p
1.284,2.197,4.985,p
0.663,1.498,5.412,p
6.024,8.841,4.901,n
7.896,9.219,4.062,n
8.641,0.230,6.824,n
9.221,3.012,6.181,n
2.720,1.215,8.024,p
4.446,3.472,5.409,p
0.436,7.303,6.672,p
7.579,0.248,8.240,p
1.257,5.636,8.511,p
8.116,8.503,6.970,n
5.094,4.739,6.046,n
1.860,2.740,8.321,p
0.404,5.089,5.726,p
2.240,2.019,4.294,p
2.603,3.912,5.004,n
1.611,0.840,4.015,p
9.999,6.382,1.162,n
8.720,3.456,9.594,n
5.935,8.188,3.096,n
7.248,9.937,8.463,n
0.801,7.213,1.246,n
9.524,8.661,1.051,n
1.981,0.043,9.836,n
0.392,3.133,7.699,p
8.519,7.553,3.284,n
2.631,3.730,4.173,p
1.742,2.420,8.265,p
5.761,5.931,7.979,n
5.504,6.391,4.252,n
9.310,5.613,6.135,n
7.775,5.898,5.624,n
7.779,3.592,6.680,n
4.677,7.560,0.171,n
7.272,6.954,1.065,n
4.402,0.499,6.325,p
6.316,1.068,1.454,p
3.098,4.900,5.880,p
0.211,0.606,8.554,p
9.423,4.260,1.701,n
0.765,2.457,5.904,p
8.059,8.764,8.076,n
9.333,7.758,5.047,n
1.424,9.967,9.918,n
7.517,7.489,9.392,n
6.170,0.987,8.692,p
1.073,2.795,7.464,p
7.958,6.486,8.376,n
0.279,4.837,3.344,p
9.838,0.490,4.803,n
0.746,5.879,6.715,p
1.702,2.418,0.671,p
0.044,4.095,6.091,p
3.409,0.387,6.795,p
8.980,9.726,6.106,p
7.403,0.758,6.004,n
7.844,5.856,7.444,n
8.241,2.295,9.849,n
5.817,3.142,1.112,n
0.014,9.018,3.826,n
9.275,2.650,8.770,n
3.248,0.940,5.282,p
8.611,7.846,0.172,n
2.655,0.291,4.294,p
1.685,7.734,5.107,n
0.906,1.293,1.906,p
4.168,5.055,0.564,n
4.086,6.595,0.216,n
3.063,0.821,0.614,p
6.651,4.824,0.423,n
0.469,2.551,9.879,p
1.852,3.730,1.774,p
8.149,7.876,7.733,n
6.416,9.236,8.057,n
9.995,0.071,4.333,n
7.498,1.345,4.540,n
6.208,7.852,4.686,n
1.830,8.613,5.808,n
1.993,4.318,4.870,p
1.341,2.423,3.685,p
3.523,0.160,1.874,p
3.936,2.714,1.237,p
0.493,6.996,9.600,n
6.886,5.748,7.082,n
9.914,6.358,1.521,n
6.860,3.971,8.975,n
3.930,4.186,1.562,n
7.045,6.556,2.171,n
6.454,0.522,4.290,n
5.830,0.508,7.329,p
0.546,6.603,6.821,p
7.403,3.178,4.073,n
6.015,2.765,1.148,n
2.143,0.245,5.376,p
2.353,4.412,4.170,p
0.452,3.317,2.495,p
3.911,1.583,2.923,p
4.629,4.681,6.384,n
4.738,4.215,5.154,n
3.564,9.862,8.075,n
4.504,8.132,6.014,n
1.275,1.795,5.693,p
7.267,0.229,6.770,p
3.538,1.663,3.221,p
3.107,1.460,8.335,p
7.125,1.297,4.754,p
4.434,5.412,0.964,n
3.720,5.437,3.004,n
4.170,6.503,8.096,n
1.660,3.652,7.589,p
0.296,9.747,2.173,n
2.286,3.522,7.013,p
9.263,6.702,1.528,n
9.794,7.931,2.975,n
3.247,5.583,6.148,n
9.383,1.315,1.847,n
5.513,8.211,5.859,n
9.063,3.541,6.816,n
0.780,1.888,5.021,p
0.194,2.512,1.628,p
9.176,5.567,4.917,n
1.090,6.627,7.871,p
0.827,1.115,3.495,p
5.436,8.934,5.268,n
7.032,2.161,8.865,n
4.918,7.007,0.329,n
1.965,4.286,6.518,p
4.391,7.689,6.536,n
2.911,3.488,9.157,p
0.444,5.088,2.480,p
6.226,8.219,6.276,n
2.947,0.863,4.011,p
6.899,5.084,4.812,n
3.478,1.520,7.883,p
1.892,5.097,7.563,n
3.685,1.054,4.844,p
1.962,0.070,0.248,p
8.713,8.494,6.416,n
0.570,4.728,8.962,p
6.977,1.661,7.662,n
1.162,1.430,5.680,p
0.184,8.508,9.240,n
2.474,9.612,0.738,p
3.497,5.092,9.793,n
3.536,7.426,4.063,n
1.137,2.968,5.115,p
0.279,6.669,3.566,p
0.727,5.494,3.247,p
6.334,1.519,1.760,p
0.684,6.059,2.976,p
8.635,2.369,8.877,n
9.531,0.349,8.790,n
1.045,0.313,0.479,p
2.069,4.519,0.257,n
4.134,4.611,6.526,n
8.431,2.293,8.419,p
0.246,7.468,9.064,p
1.529,4.065,8.427,p
4.633,8.717,0.104,n
4.900,2.006,6.617,p
6.587,9.559,2.522,n
9.734,6.678,2.468,n
4.519,7.099,3.175,p
1.603,5.626,2.564,p
0.162,2.037,5.725,n
7.604,0.229,3.401,p
4.128,1.919,0.547,p
2.278,9.169,9.206,n
6.200,0.373,1.591,p
0.827,1.869,3.930,p
0.902,2.968,7.989,n
3.633,8.588,8.685,n
6.261,7.437,7.759,n
9.518,0.431,9.671,n
4.080,6.400,8.551,n
1.084,8.385,2.555,n
4.407,3.543,1.389,p
9.739,9.603,6.722,n
5.088,2.792,7.678,p
0.335,9.294,4.711,n
4.813,1.145,7.692,p
0.198,7.224,2.472,p
0.882,5.612,0.840,p
4.426,8.525,6.313,n
3.976,7.076,6.066,n
0.381,2.949,2.242,p
5.670,9.133,8.265,n
5.894,9.429,9.212,n
1.730,6.184,5.752,p
7.805,0.483,0.146,n
1.383,3.235,3.990,p
0.642,0.275,8.150,p
6.071,6.112,3.396,n
1.433,4.387,0.820,p
5.539,9.809,4.338,p
2.430,4.445,6.075,n
3.471,6.906,9.026,n
7.753,9.359,8.341,n
1.316,1.950,1.009,n
5.741,5.177,7.686,n
4.138,9.125,5.701,n
3.299,8.842,5.706,n
7.916,0.104,1.344,n
8.657,1.603,1.626,n
2.432,2.269,1.037,p
8.983,3.839,6.272,n
1.910,3.422,9.736,p
0.487,9.658,2.076,n
3.701,9.436,3.838,n
8.971,5.915,1.267,n
0.544,2.764,9.377,n
8.659,8.334,0.527,n
7.802,7.974,3.682,n
3.764,3.953,3.741,p
5.443,1.345,7.660,p
2.006,1.536,0.677,p
9.831,4.684,3.587,n
0.274,8.088,2.929,n
0.079,6.790,1.156,n
0.023,3.137,6.995,p
0.414,9.921,6.692,n
6.954,1.776,9.356,n
6.701,4.171,4.718,n
5.085,1.511,4.391,p
6.518,8.900,5.689,n
0.678,2.785,7.076,p
6.829,0.978,0.058,n
3.436,7.724,3.952,n
5.712,2.576,2.939,n
1.721,4.051,5.161,p
1.031,6.510,3.738,p
9.234,0.511,5.463,n
7.143,6.885,7.632,n
9.318,6.353,2.694,n
1.333,4.250,1.575,p
6.402,0.371,4.416,p
1.655,1.998,4.861,p
7.990,7.512,8.066,p
0.173,3.208,1.586,p
5.377,2.475,5.901,n
9.366,7.188,9.472,n
7.184,5.473,7.820,n
4.191,1.305,7.141,p
3.950,0.900,2.624,p
4.898,6.751,6.906,n
3.303,9.877,7.350,n
3.002,5.099,1.885,n
3.322,7.455,3.570,n
7.751,5.295,6.812,p
5.180,9.654,1.946,p
7.107,0.251,7.381,p
0.676,0.715,9.950,p
1.729,7.407,2.397,n
2.977,7.380,9.870,n
7.669,4.862,6.417,n
0.749,1.380,4.092,p
7.098,9.371,3.596,p
7.829,3.646,4.119,n
0.756,9.895,0.256,n
5.237,7.971,8.534,n
7.957,5.657,4.641,n
3.916,4.292,3.505,n
1.117,0.720,2.899,p
4.229,3.729,0.245,p
5.290,7.759,1.401,n
0.919,0.089,4.008,p
2.878,1.896,2.541,p
9.642,8.762,0.450,n
3.051,2.584,1.840,p
8.754,7.761,8.780,n
0.422,7.121,3.861,p
2.041,5.177,3.659,p
1.499,4.078,9.303,p
0.669,6.622,0.138,p
2.315,5.560,6.102,p
0.216,4.560,3.449,p
3.890,0.244,8.561,p
3.339,3.740,9.062,p
1.544,0.125,5.934,p
5.645,4.231,6.569,n
6.710,0.545,0.559,p
9.000,2.450,7.664,p
6.358,8.356,9.762,p
0.926,3.639,9.167,p
7.744,7.224,4.660,n
0.248,9.566,1.113,n
1.576,7.003,0.205,n
1.729,5.176,9.665,p
1.536,4.100,5.321,p
2.721,8.693,1.041,n
5.443,8.226,8.381,n
2.524,4.480,7.895,p
5.562,0.253,0.279,p
8.705,5.337,3.555,n
0.014,4.924,6.935,p
2.813,9.952,1.527,n
5.660,0.662,6.180,p
3.471,7.990,4.681,n
1.715,1.410,4.745,p
5.784,1.545,0.066,p
0.975,2.807,6.413,p
0.205,3.234,0.053,p
5.382,1.144,8.215,n
1.209,4.826,4.081,p
5.230,8.876,2.313,n
9.007,7.264,3.098,n
0.258,2.994,2.357,p
8.402,2.599,7.336,n
4.312,6.606,8.363,n
5.150,8.350,7.021,n
8.512,8.517,3.492,n
4.603,6.859,4.651,n
0.559,8.479,1.515,p
0.988,6.569,3.365,p
5.106,9.207,9.129,n
3.546,3.448,7.956,p
6.520,3.594,6.754,n
1.910,1.697,8.517,p
1.929,7.741,2.151,n
4.910,0.060,8.287,p
7.676,7.036,4.918,n
0.924,5.186,4.194,p
0.556,7.895,2.696,n
3.459,2.763,6.294,p
1.767,5.255,6.081,p
5.699,7.755,7.274,n
5.727,3.031,6.491,n
2.881,0.386,5.336,p
8.418,9.102,0.407,n
3.933,9.256,0.714,n
9.176,0.361,0.573,n
0.386,2.678,9.004,n
6.085,2.889,1.683,n
5.548,8.139,1.943,p
5.299,6.162,3.049,n
2.572,4.738,6.759,p
6.888,6.268,7.555,n
8.156,9.159,5.588,n
5.189,2.240,0.026,p
5.890,5.761,3.359,n
8.428,9.378,3.012,n
0.440,9.124,6.315,n
5.456,4.156,2.046,n
2.318,5.280,2.900,p
5.433,1.650,6.012,p
3.680,0.931,7.982,p
9.268,8.279,5.877,n
2.368,3.326,6.911,p
5.354,0.611,6.208,p
8.799,9.882,9.587,n
8.429,6.079,9.008,n
2.393,0.576,6.632,p
4.626,1.107,7.397,p
8.942,7.146,2.695,n
9.247,2.399,8.306,p
7.954,2.215,7.085,n
8.935,9.299,9.719,n
1.504,6.094,9.251,p
1.763,4.094,4.039,p
6.038,0.769,7.057,p
5.831,7.798,8.479,n
0.327,5.703,6.742,p
2.817,0.520,3.272,p
