@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
0.030,4.253,8.392,p
2.924,2.894,0.093,p
3.598,3.566,9.421,p
7.280,1.362,9.650,n
3.116,1.169,6.542,n
0.947,5.924,1.419,p
1.660,1.465,4.392,n
5.894,9.878,4.029,n
5.920,3.469,5.449,n
7.922,2.376,2.731,n
7.823,2.566,0.065,n
3.592,8.717,7.345,n
6.381,4.733,9.030,n
4.205,3.440,8.437,p
4.729,7.685,3.333,n
0.493,4.619,7.924,p
5.057,9.666,6.224,n
0.381,5.632,1.567,p
3.628,7.295,7.543,n
8.124,9.396,1.456,n
4.319,5.500,0.751,n
2.701,5.218,0.725,p
4.259,8.117,2.108,n
0.934,4.617,9.896,p
8.971,2.465,5.768,n
7.049,6.970,6.262,n
0.609,0.113,4.653,p
2.514,3.310,5.642,p
5.357,0.848,6.838,p
0.345,9.840,9.222,n
6.168,0.436,1.478,n
0.584,0.446,0.746,p
6.535,0.694,6.800,p
2.327,1.270,3.693,p
0.606,0.478,7.858,p
6.057,5.699,8.836,n
2.758,1.159,6.071,p
0.562,1.916,4.268,p
5.155,0.277,5.876,p
5.848,4.872,3.793,n
1.050,1.861,9.053,p
9.233,7.486,9.626,n
6.394,5.661,1.819,n
2.799,1.154,1.133,p
8.934,9.652,6.124,n
1.647,9.273,3.996,n
1.164,3.033,2.196,p
2.102,3.727,3.682,p
3.352,9.966,9.102,n
0.046,8.518,1.968,n
6.009,1.545,9.454,p
0.555,0.282,5.048,p
4.243,4.366,1.277,n
2.074,9.537,6.258,n
3.265,3.475,0.483,p
8.731,2.159,6.769,n
3.267,3.513,7.423,p
2.261,4.930,5.476,p
8.342,3.004,3.793,n
7.613,3.473,1.656,n
0.146,3.283,9.332,p
2.733,6.512,6.440,n
0.837,1.866,3.848,p
8.033,3.958,8.421,n
1.093,2.334,1.548,p
0.578,5.234,3.295,p
2.275,1.872,4.427,p
0.224,5.303,7.655,n
9.186,4.387,2.622,n
8.756,6.527,5.220,n
1.496,6.230,4.192,p
1.747,1.062,3.686,p
0.101,7.092,2.235,p
6.041,6.436,4.260,n
0.470,5.001,1.392,p
2.847,2.033,5.484,p
9.739,1.039,2.302,n
2.927,1.470,4.308,p
2.746,0.387,1.682,p
3.917,0.082,5.687,p
3.365,0.359,6.269,p
0.825,3.263,6.599,p
5.398,5.394,1.437,n
1.454,0.595,2.118,p
1.335,1.278,3.702,n
2.835,0.718,1.611,n
4.367,0.188,2.091,p
7.882,2.027,9.227,n
2.369,5.820,4.670,n
0.680,2.056,4.482,p
7.437,7.516,8.551,n
0.522,6.764,1.773,p
0.999,6.510,4.708,n
0.811,6.335,4.563,p
1.505,0.947,4.605,p
8.822,0.837,7.232,n
5.174,1.324,2.286,p
1.460,9.123,7.065,n
0.807,3.752,0.432,n
6.623,9.593,5.791,n
4.391,9.948,4.683,n
3.080,3.811,2.521,p
1.578,1.885,0.249,p
2.404,9.013,7.865,n
1.422,1.759,1.242,p
1.071,2.970,3.767,p
4.301,1.646,6.994,p
5.740,7.594,9.061,p
6.890,6.609,6.936,n
2.200,3.803,9.565,n
8.422,0.432,2.085,n
3.809,0.889,0.502,p
4.812,2.968,1.585,p
8.532,7.778,4.919,n
9.337,6.438,7.594,n
0.100,0.352,7.647,p
9.531,2.776,6.925,n
3.925,0.894,7.211,p
4.124,5.600,1.296,n
0.993,4.016,1.971,p
8.854,7.134,2.877,n
7.918,2.703,5.018,n
6.852,1.672,1.248,n
3.654,1.237,9.426,p
1.881,1.435,9.659,p
3.896,5.987,6.547,n
0.330,0.909,8.204,n
9.179,8.176,4.301,n
8.152,2.380,1.555,n
0.210,7.554,0.852,p
2.475,0.330,9.920,p
7.284,9.698,6.728,n
1.514,5.523,6.241,n
7.311,3.412,6.122,n
0.075,6.138,4.981,p
6.883,0.381,8.316,p
5.670,8.616,4.637,p
0.353,8.200,2.309,n
2.929,1.814,2.299,p
7.351,7.317,1.613,n
2.550,2.014,3.111,n
1.885,1.050,3.840,p
4.940,2.587,2.622,p
5.051,3.415,0.319,n
9.088,2.794,0.871,n
7.875,7.757,6.041,n
2.505,9.080,7.053,n
8.928,9.158,4.830,n
0.281,4.472,5.716,p
0.414,4.790,7.687,p
1.591,1.354,2.051,p
2.862,4.403,3.999,p
7.108,1.602,5.775,n
9.155,0.670,9.350,p
6.413,7.591,7.155,n
3.577,2.749,2.203,p
3.383,1.567,5.255,p
1.484,7.204,3.628,n
1.773,1.772,5.937,p
3.456,4.226,7.802,p
3.572,5.262,4.291,n
9.373,5.584,2.189,n
0.608,4.249,4.327,n
1.172,9.765,3.368,n
1.836,2.666,3.681,n
7.455,0.386,2.298,p
2.937,0.288,8.798,n
0.156,8.587,1.177,p
2.877,2.238,8.937,p
4.716,0.436,4.108,p
2.740,4.472,4.733,p
8.616,1.999,2.454,n
4.465,6.547,0.339,n
0.816,1.646,7.468,p
0.279,6.762,9.009,p
0.201,5.010,8.399,n
1.752,4.451,5.627,p
5.501,5.062,9.858,n
7.965,4.690,4.806,n
3.396,0.414,7.884,p
5.243,1.801,5.132,p
6.255,0.981,4.718,p
2.782,5.289,8.667,n
8.575,2.074,6.428,n
0.731,1.108,2.184,p
5.433,2.513,0.781,p
5.581,2.954,9.746,p
5.319,7.427,9.754,n
1.739,5.235,3.338,p
0.793,6.878,9.417,p
6.493,0.133,9.682,p
4.851,0.839,4.810,p
4.286,1.130,6.602,p
1.039,1.739,6.779,p
9.155,4.859,1.525,n
0.810,0.604,1.703,p
1.826,7.576,1.995,p
8.719,8.224,0.086,n
0.332,2.957,6.143,p
5.545,5.905,0.090,n
4.315,3.621,8.935,p
0.472,1.313,6.216,p
3.789,1.072,6.496,n
5.524,6.011,0.811,n
6.320,5.871,0.712,n
2.084,3.535,7.130,p
5.362,5.327,7.371,p
9.344,2.854,7.794,n
1.272,8.471,8.835,n
2.913,3.249,4.162,p
5.580,2.627,0.904,n
6.832,1.404,1.799,n
6.980,3.404,9.984,p
5.958,3.201,0.711,n
4.750,1.846,5.654,p
9.189,7.016,4.787,n
5.391,3.110,7.372,n
5.786,1.814,4.584,p
5.470,9.744,9.460,n
2.859,4.489,1.866,p
9.932,5.570,3.353,n
4.419,3.842,5.949,n
2.544,7.145,8.261,n
7.914,1.980,1.699,n
4.076,0.775,4.924,n
1.828,3.988,7.356,p
1.899,1.721,9.062,p
4.570,5.216,6.247,n
0.050,2.579,3.221,p
1.892,4.885,5.051,p
8.989,0.609,7.546,n
9.425,7.903,7.295,n
2.010,2.374,9.755,n
6.308,3.968,3.957,n
0.627,7.286,6.303,p
1.246,7.404,0.358,n
9.461,5.826,2.411,n
2.140,5.305,9.991,p
7.578,0.861,6.806,n
0.347,1.371,8.812,p
1.083,5.008,7.483,p
9.716,7.225,7.678,n
7.048,2.378,0.101,n
0.067,8.664,7.128,n
7.042,3.119,0.502,n
1.105,3.553,8.983,p
8.063,2.006,7.050,p
5.267,3.416,8.241,n
4.075,3.543,8.417,p
9.993,0.189,1.732,p
2.113,6.371,6.116,n
4.639,7.951,6.651,n
0.484,5.998,3.442,p
3.450,2.609,5.991,p
2.543,4.749,3.548,n
0.905,3.016,4.515,p
0.310,4.499,2.069,n
0.058,1.115,0.905,p
4.263,6.448,8.517,n
3.895,6.024,4.978,p
2.963,3.547,6.337,p
6.495,7.849,1.948,n
8.600,1.698,4.675,n
7.729,3.229,8.481,p
8.449,3.640,7.529,n
3.478,8.292,6.635,n
2.422,5.770,8.275,n
0.378,9.552,8.731,p
6.012,7.813,6.214,n
0.254,1.193,7.280,p
0.295,5.829,3.217,p
2.529,4.048,6.573,p
5.177,6.316,8.629,n
5.492,1.109,1.068,n
4.891,5.158,1.555,n
5.480,2.314,7.008,p
1.439,3.922,0.683,p
2.357,0.716,6.474,p
1.650,0.039,3.105,p
9.996,6.591,4.349,n
4.235,2.171,8.601,p
3.256,3.165,9.693,n
5.674,3.435,5.316,n
4.018,5.431,9.562,n
7.790,9.096,9.418,n
6.681,3.962,0.662,n
4.179,0.940,8.797,p
3.228,3.823,2.547,p
4.677,6.124,2.137,n
3.836,6.083,6.590,p
7.064,0.934,8.891,p
5.913,4.777,8.261,n
0.245,1.619,9.563,p
